ID,Break,Sync,Data,Checksum,Count,Timestamps
0x61,,0x55,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A,109,"139256,289241,439225,589233,739280,1039278,1189233,1339302,1489248,1789225,2089262,2239218,2689257,2839216,2989239,3139218,3289225,3589218,3739218,4039202,4339256,4639202,4789210,5089210,5239195,5389203,5539202,5689202,5839195,5989202,6139203,6289225,6439195,6589195,6739195,6889195,7039187,7189195,7339194,7489216,7639179,7789225,7939187,8089224,8239180,8389187,8539187,8689217,8839172,9139179,9289179,9439171,9589179,9739202,9889180,10039164,10189172,10339172,10489202,10639187,10789194,10939187,11089172,11239156,11389164,11539164,11689187,11839157,11989164,12139164,12439149,12739156,12889156,13039148,13189171,13339157,13639141,13939262,14089149,14389149,14539149,14689149,14839134,14989163,15139141,15289141,15439134,15589202,15739141,15889188,16039149,16339155,16489139,16639124,16789134,16939133,17089133,17239123,17389126,17539126,17689126,17989124,18139123,18289123,18439114,18589118,18739124,18889118,19039108"
0x61,0x00,0x55,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A,2,"2928,5622"
0x6A,,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,127,"119233,269232,419256,569233,719225,869233,1019240,1169233,1319249,1469218,1619218,1769225,1919218,2069216,2219218,2369226,2519210,2669210,2819210,2969218,3119210,3269209,3419210,3569218,3719202,3869202,4019202,4169210,4319202,4469201,4619201,4769210,4919195,5069195,5219194,5369202,5519195,5669193,5819195,5969202,6119187,6269216,6419202,6569194,6719187,6869185,7019187,7169195,7319179,7469195,7619179,7769187,7919180,8069203,8219195,8369210,8519172,8669201,8819194,8969202,9119187,9269195,9419187,9569217,9719164,9869164,10019165,10169172,10319164,10469162,10619164,10769186,10919180,11069186,11219156,11369164,11519156,11669156,11819157,11969164,12119149,12269149,12419148,12569156,12719149,12869147,13019144,13169179,13319301,13469163,13619162,13769186,13919156,14069141,14219156,14369149,14519157,14669134,14819148,14969141,15119134,15269149,15419156,15569141,15719126,15869154,16019128,16169156,16319134,16469124,16619124,16769134,16919118,17069117,17219118,17369149,17519113,17669114,17819114,17969124,18119116,18269108,18419116,18569117,18719107,18869107,19019109"
0x6A,0x00,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,1,2582
0x80,,0x55,"0x80,0xFF",0xFE,127,"24248,174233,324249,474248,624247,774232,924247,1074241,1224241,1374233,1524241,1674241,1824396,1974216,2124233,2274233,2424240,2574226,2724233,2874233,3024443,3174218,3324225,3474233,3624256,3774218,3924224,4074226,4224249,4374211,4524218,4674217,4824210,4974202,5124239,5274239,5424395,5574226,5724241,5874233,6024247,6174201,6324233,6474210,6624487,6774195,6924225,7074218,7224202,7374187,7524210,7674195,7824255,7974210,8124225,8274225,8424195,8574180,8724218,8874224,9024210,9174194,9324217,9474218,9624210,9774172,9924187,10074187,10224185,10374173,10524172,10674185,10824180,10974164,11124179,11274179,11424387,11574164,11724172,11874172,12024172,12174164,12324171,12474170,12624301,12774157,12924164,13074195,13224164,13374141,13524179,13674162,13824187,13974170,14124178,14274156,14424156,14574141,14724156,14874157,15024157,15174163,15324148,15474149,15624149,15774141,15924149,16074149,16224240,16374134,16524141,16674248,16824141,16974134,17124141,17274141,17424333,17574141,17724133,17874141,18024166,18174121,18324241,18474156,18624226,18774156,18924164"
0x80,0x00,0x55,,0x00,2,"967,3786"
0x8E,,0x55,"0x60,0x7F",0x91,127,"154233,304249,454233,604242,754231,904241,1054264,1204262,1354225,1504388,1654239,1804256,1954226,2104257,2254254,2404287,2554217,2704248,2854248,3004225,3154324,3304233,3454247,3604240,3754241,3904225,4054240,4204239,4354247,4504256,4654217,4804302,4954208,5104241,5254210,5404224,5554203,5704210,5854211,6004225,6154187,6304233,6454202,6604231,6754194,6904232,7054202,7204233,7354187,7504225,7654201,7804210,7954210,8104217,8254218,8404195,8554180,8704224,8854218,9004179,9154194,9304203,9454209,9604210,9754178,9904187,10054186,10204180,10354172,10504180,10654180,10804180,10954164,11104179,11254178,11404172,11554165,11704173,11854164,12004172,12154156,12304172,12454171,12604172,12754155,12904164,13054188,13204187,13354149,13504164,13654179,13804180,13954165,14104179,14254157,14404156,14554141,14704147,14854155,15004149,15154142,15304157,15454173,15604149,15754157,15904148,16054254,16204179,16354155,16504164,16654156,16804156,16954150,17104156,17254157,17404163,17554133,17704217,17854149,18004147,18154141,18304134,18454133,18604133,18754123,18904149,19054126"
0x8E,0x00,0x55,"0x60,0x7F",0x91,3,"428,3269,5995"
0x9C,,0x55,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2,123,"34249,184264,334247,484262,634247,784234,934241,1084241,1234241,1384234,1534256,1834233,1984225,2134233,2284233,2434233,2584219,2734218,2884232,3034225,3184239,3334226,3484226,3634248,3784241,3934241,4084247,4234249,4384218,4534218,4684216,4834209,4984211,5134216,5284216,5584195,5734317,5884248,6034225,6184248,6334226,6484248,6634202,6784218,6934218,7084239,7234203,7384218,7534224,7684209,7834203,7984216,8134218,8284195,8434179,8584187,8734188,8884211,9034193,9184201,9334211,9484210,9634210,9784179,9934185,10084187,10234186,10384173,10534180,10684180,10834180,11134172,11284164,11434172,11584165,11884173,12034172,12184156,12334170,12484170,12634164,12784156,12934163,13084186,13234163,13384149,13534163,13684157,13834186,13984164,14134164,14284156,14434155,14584149,14734157,14884157,15034148,15184142,15334149,15484149,15634149,15784141,15934149,16084142,16234141,16384155,16534141,16684142,16834140,16984123,17134140,17284133,17434134,17584131,17734134,17884132,18034162,18184134,18334134,18484141,18634270,18784157,18934156"
0x9C,,0x55,"0x00,0x00,0x2A,0x10,0xE0,0xFF,0x3F,0x35",0xD3,4,"1684241,5434211,10984173,11734171"
