ID,Break,Sync,Data,Checksum,Count,Timestamps
0x6A,,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,99,"16335,166328,316328,466328,616335,766326,916343,1066320,1216357,1366320,1516320,1666320,1816328,1966319,2116313,2266312,2416343,2566313,2716313,2866313,3016320,3166311,3316305,3466305,3616312,3766326,3916305,4066305,4216313,4366304,4516297,4666297,4816313,4966297,5116298,5266320,5416305,5566296,5716290,5866289,6016297,6166290,6316305,6466305,6616312,6766298,6916290,7066351,7216311,7366288,7516282,7666282,7816290,7966274,8116274,8266273,8416282,8566274,8716274,8866275,9016282,9166267,9316267,9466267,9616274,9766266,9916267,10066267,10216297,10366290,10516260,10666259,10816288,10966258,11116259,11266259,11416282,11566252,11716251,11866251,12016281,12166252,12316266,12466251,12616274,12766244,12916259,13066246,13216297,13366241,13516259,13666242,13816259,13966242,14116239,14266235,14416259,14566230,14716231"
0x6A,0x00,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,2,"1053,3785"
0x80,,0x55,,0x00,74,"221336,371366,521374,671473,821328,971359,1121343,1271359,1571328,1871373,2471366,2621321,2771334,2921334,3071450,3221336,3671427,3821313,3971326,4121343,4271599,4421297,4871389,5021336,5171320,5321342,5471683,6071622,6221297,6371304,6521306,6671576,6821296,7121312,7271313,7421290,7571297,7721343,7871297,8021290,8471313,8621281,8771405,8921298,9071483,9221274,9521290,9671328,9821274,9971282,10271558,10421266,10571305,10721297,11021267,11171274,11321297,11471561,11621265,11771274,11921274,12221259,12371267,12521266,12671397,12821251,12971251,13121266,13271259,13571265,13871259,14021248,14471259,14621251"
0x80,,0x55,,0xFF,24,"71366,1421342,1721358,2021351,2171335,2321335,3371328,3521328,4571320,4721343,5621328,5771312,5921335,6971304,8171312,8321297,9371305,10121297,10871434,12071266,13421251,13721267,14171260,14321265"
0x80,0x00,0x55,,0x00,2,"2201,4929"
0x8E,,0x55,"0x60,0x7F",0x91,98,"51336,201335,351345,501343,651343,801335,951343,1101344,1251343,1401328,1551344,1701342,1851336,2001321,2151335,2301358,2451358,2601320,2751328,2901320,3051359,3201328,3351343,3501327,3651329,3801336,3951326,4101344,4251320,4401336,4551320,4701343,4851334,5001329,5151320,5301342,5451313,5601320,5751306,5901335,6051305,6201297,6351313,6501311,6651305,6801290,6951305,7101305,7251297,7401290,7551306,7701313,7851296,8001282,8151404,8301297,8451311,8601273,8751312,8901289,9051305,9201282,9351313,9501288,9651282,9801275,9951282,10101282,10251282,10401275,10551313,10701274,10851304,11001267,11151275,11301274,11451265,11601259,11751273,11901319,12051275,12201259,12351267,12501267,12651282,12801251,12951266,13101266,13251267,13401249,13551259,13701258,13851259,14001244,14151259,14301243,14451251,14601242"
0x8E,0x00,0x55,"0x60,0x7F",0x91,2,"1737,4473"
0x9C,,0x55,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2,97,"81351,231343,381344,531365,681358,831351,981358,1131418,1281359,1431349,1581336,1731357,1881358,2031343,2181334,2331342,2481359,2631341,2781412,2931367,3081343,3231336,3381329,3531326,3681326,3831313,3981335,4132940,4281343,4431311,4581343,4731319,4881344,5031306,5181327,5331312,5481336,5631306,5781336,5931313,6081305,6231297,6381305,6531305,6681305,6831297,6981305,7131297,7281297,7431289,7581297,7731297,7881297,8031282,8181313,8331290,8481290,8631287,8781296,8931287,9081397,9231282,9381290,9531305,9681305,9831297,9981282,10131297,10281282,10431275,10581281,10731274,10881267,11031267,11181275,11331274,11481296,11631267,11781298,11931272,12081297,12231259,12381266,12531283,12681266,12831251,12981259,13131265,13281259,13431251,13581259,13731251,13881260,14031266,14181258,14331259,14481257"
0x9C,0x00,0x55,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2,1,2372
0x9C,0x00,0x55,"0x00,0x00,0x2B,0x10,0x00,0xFF",0xBD,1,5104
