ID,Break,Sync,Data,Checksum,Count,Timestamps
0x61,0x00,0x55,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A,2,"1486,4350"
0x6A,,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,110,"23748,173747,323747,473755,623747,773744,923745,1073755,1223748,1373740,1523740,1673748,1823739,1973740,2123740,2273748,2423737,2573732,2723738,2873740,3023755,3173732,3323732,3473755,3623729,3773725,3923740,4073732,4223725,4373725,4523724,4673732,4823721,4973717,5123744,5273724,5423717,5573717,5723717,5873724,6023748,6173717,6323732,6473725,6623709,6773709,6923709,7073717,7223709,7373702,7523724,7673717,7823702,7973702,8123701,8273709,8423702,8573702,8723702,8873709,9023694,9173694,9323694,9473702,9623693,9773694,9923691,10073702,10223687,10373686,10523686,10673694,10823702,10973793,11123701,11273709,11423702,11573694,11723701,11873686,12023676,12173679,12323694,12473684,12623717,12773671,12923671,13073679,13223694,13373694,13523671,13673693,13823671,13973664,14123663,14273671,14423663,14573663,14723663,14873671,15023661,15173656,15323656,15473663,15623656,15773656,15923655,16073663,16223653,16373648"
0x6A,0x00,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,2,"1122,3981"
0x80,,0x55,"0x80,0xFF",0xFE,103,"78763,228785,378770,528785,678755,828768,978775,1128824,1278793,1428881,1578801,1728770,1878748,2028755,2178748,2328791,2478760,2628771,2778793,2928767,3078740,3528886,3678737,3828748,3978768,4128748,4278730,4428767,4578744,4729082,4878732,5028732,5178740,5328771,5478730,5628745,5778761,5928936,6078725,6228732,6378755,6528732,6828732,6978725,7128747,7278717,7428725,7578729,7728725,7878702,8028722,8178725,8328824,8478709,8628725,8778717,8928732,9078702,9228717,9378717,9528852,9678725,9828709,10128709,10278699,10428709,10578740,10728936,10878694,11028701,11178701,11328702,11478694,11628724,11778701,11928709,12078686,12228694,12378702,12528694,12678679,13128691,13278686,13428694,13578694,13728702,13878694,14028702,14178706,14328882,14478686,14628717,14778702,14928679,15078668,15228725,15378679,15528956,15678699,15828694,15978725,16128678,16278671"
0x80,,0x55,"0xA0,0xFF",0xDE,6,"3228771,3378770,6678722,9978709,12828694,12978693"
0x80,0x00,0x55,"0x80,0xFF",0xFE,3,"2306,5151,5457"
0x8E,,0x55,"0x60,0x7F",0x91,109,"58755,208786,358817,508803,658763,808878,958785,1108763,1258757,1408783,1558786,1708778,1858747,2008763,2158755,2308755,2458748,2608755,2758778,2908755,3058740,3208752,3358745,3508755,3658740,3808747,3958745,4108747,4258732,4408748,4558740,4708740,4858732,5008740,5158739,5308737,5458725,5608738,5758755,5908732,6058722,6208732,6358740,6508729,6658717,6808732,6958732,7108732,7258709,7408725,7558725,7708725,7858709,8008722,8158724,8308717,8458702,8608717,8758716,8908717,9058701,9208722,9358714,9508709,9658702,9808714,9958715,10108724,10258714,10408709,10558706,10708709,10858694,11008709,11158699,11308702,11458691,11608725,11758703,11908695,12058679,12208699,12358694,12508691,12658683,12808694,12958694,13108692,13258679,13408717,13558701,13708813,13858717,14008702,14158709,14308717,14458709,14608702,14758694,14908668,15058671,15208702,15358678,15508678,15658664,15808676,15958676,16108671,16258661"
0x8E,0x00,0x55,"0x60,0x7F",0x91,2,"1843,4691"
0x9C,,0x55,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2,100,"88748,238793,388763,688763,838767,1138761,1288752,1438763,1588793,1738839,1888770,2038801,2188770,2338755,2488747,2638755,2788786,2938741,3088763,3238748,3388839,3538768,3688760,3838763,3988763,4138778,4288755,4438760,4588763,4738745,4888729,5038762,5188755,5488748,5638737,5788752,6088741,6238732,6388734,6538732,6688722,6838730,6988725,7138724,7288716,7438725,7588730,7738717,7888709,8038725,8338717,8488709,8638706,8788717,8938709,9238732,9388725,9538711,9688722,9838709,9988707,10138709,10288717,10438709,10588725,10738701,10888694,11188701,11338699,11488679,11638724,11788694,11938694,12238694,12388709,12538694,12688686,12838691,12988694,13138691,13288694,13438694,13588699,13738702,14038702,14188684,14338694,14488671,14638801,14788702,14938679,15088671,15238676,15388675,15538691,15688668,15838676,15988701,16138694,16288760"
0x9C,,0x55,"0x00,0x00,0x2A,0x10,0xE0,0xFF,0x3F,0x35",0xD3,9,"538793,988762,5338737,5938732,8188722,9088706,11038701,12088691,13888694"
0x9C,0x00,0x55,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2,2,"2537,5684"
0xAD,,0x55,,0x00,15,"488763,1688755,2888740,3038755,3938740,5138740,5738755,8138725,8438725,10688694,11588740,12338694,13088724,13688709,14888687"
0xAD,,0x55,,0xFF,5,"3188748,4238747,4388740,7688702,15638679"
0xAD,0x00,0x55,,0x00,2,"1426,4292"
0xB1,,0x55,"0x0C,0x00",0x42,109,"143748,293755,443755,593755,743748,893752,1043755,1193755,1343740,1493747,1643747,1793748,1943737,2093748,2243747,2393747,2543732,2693740,2843740,2993740,3143729,3293763,3443763,3593755,3743724,3893732,4043732,4193732,4343722,4493732,4643729,4793732,4943717,5093747,5243724,5393724,5543717,5693725,5843722,5993722,6143729,6293717,6443717,6593725,6743709,6893717,7043717,7193717,7343702,7493709,7643709,7793717,7943702,8093725,8243709,8393816,8543714,8693725,8843724,8993717,9143709,9293745,9443702,9593717,9743709,9893714,10043737,10193709,10343702,10493694,10643694,10793693,10943687,11093686,11243687,11393687,11543678,11693686,11843686,11993702,12143679,12293686,12443686,12593687,12743671,12893678,13043678,13193679,13343668,13493694,13643691,13793676,13943663,14093671,14243671,14393671,14543660,14693664,14843668,14993668,15143656,15293663,15443663,15593664,15743653,15893656,16043660,16193660,16343648"
0xB1,0x00,0x55,"0x0C,0x00",0x42,3,"694,3551,6641"
0xC1,,0x55,"0x00,0x10,0x00,0xFF",0x2E,109,"133747,283755,433748,583740,733740,883755,1033740,1183740,1333740,1483748,1633740,1783740,1933732,2083747,2233732,2383732,2533732,2683740,2833729,2983732,3133725,3283740,3433725,3583755,3733724,3883732,4033721,4183722,4333717,4483732,4633717,4783717,4933717,5083745,5233714,5383714,5533717,5683724,5833717,5983709,6133725,6283725,6433709,6583729,6733709,6883716,7033702,7183701,7333701,7483732,7633702,7783740,7933702,8083778,8233694,8383714,8533740,8683717,8833694,8983694,9133691,9283725,9433687,9583686,9733686,9883702,10033686,10183686,10333683,10483694,10633679,10783679,10933678,11083691,11233678,11383678,11533679,11683686,11833679,11983694,12133671,12283686,12433671,12583694,12733671,12883699,13033671,13183663,13333664,13483694,13633664,13783663,13933663,14083671,14233663,14383663,14533656,14683670,14833656,14983655,15133656,15283664,15433653,15583653,15733648,15883663,16033648,16183648,16333648"
0xC1,0x00,0x55,"0x00,0x10,0x00,0xFF",0x2E,3,"533,3400,6489"
0xC4,,0x55,,0x00,82,"153744,453755,603740,753740,903740,1203739,1353737,1653748,1803732,1953732,2103732,2553729,2853740,3003725,3153725,3303725,3453737,3603725,3753725,3903722,4053732,4203717,4353717,4503717,4653729,4953717,5103740,5403717,5553709,5703709,5853725,6003709,6153709,6303709,6453717,6603709,6903702,7053716,7353702,7503701,7653709,7803702,7953694,8253709,8403694,8553694,8703801,8853702,9003691,9453717,9603686,9753686,9903686,10203702,10803678,10953678,11103679,11403679,11553676,11853686,12003686,12153671,12303671,12753668,12903686,13053679,13203664,13353671,13503663,13653694,13953660,14253671,14403656,14553655,14703656,15153653,15453663,15603648,15753648,15903648,16053660,16353648"
0xC4,,0x55,,0xFF,27,"303748,1053755,1503740,2253745,2403732,2703729,4803717,5253725,6753702,7203702,8103694,9153709,9303687,10053717,10353740,10503679,10653694,11253694,11703679,12453686,12603671,13803663,14103660,14853668,15003656,15303653,16203648"
0xC4,0x00,0x55,,0x00,3,"815,3665,6755"
