ID,Break,Sync,Data,Checksum,Count,Timestamps
0x61,,0x55,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A,104,"76496,226447,376474,526455,676467,826445,976462,1126462,1426452,1576454,1726490,1876439,2026447,2176432,2326483,2476440,2626424,2776447,2926429,3076447,3226424,3376424,3676424,3976417,4126417,4276417,4426409,4576413,4726416,4876416,5026401,5176408,5326408,5476409,5626398,5776401,5926409,6076406,6226393,6376401,6676424,6826386,6976394,7126394,7276413,7426409,7576394,7726394,7876394,8176385,8326386,8476385,8626370,8926386,9076378,9226370,9376378,9526375,9676378,9826371,9976386,10126394,10276386,10576386,10726393,11026378,11326363,11926355,12076355,12526347,12676348,12976475,13126347,13276363,13426332,13576355,13876340,14176371,14326355,14476371,14776371,14926332,15076363,15226317,15376355,15526325,15676363,15826363,16126339,16426325,16576352,16726348,16876332,17026324,17326322,17476348,17626302,17776325,17926322,18226294,18526302,18676301,18826294,19126317"
0x61,0x00,0x55,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A,1,2897
0x6A,,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,128,"56439,206439,356447,506439,656440,806440,956447,1106432,1256432,1406432,1556439,1706431,1856424,2006424,2156432,2306447,2456421,2606421,2756447,2906439,3056432,3206417,3356424,3506414,3656409,3806409,3956417,4106409,4256406,4406406,4556417,4706401,4856401,5006401,5156408,5306398,5456394,5606394,5756409,5906394,6056394,6206394,6356398,6506386,6656386,6806386,6956393,7106386,7256401,7406409,7556386,7706378,7856378,8006378,8156386,8306378,8456370,8606371,8756378,8906370,9056371,9206371,9356371,9506363,9656363,9806363,9956371,10106386,10256378,10406383,10556383,10706378,10856352,11006378,11156360,11306348,11456348,11606347,11756355,11906344,12056340,12206340,12356482,12506386,12656340,12806355,12956363,13106352,13256371,13406348,13556378,13706347,13856348,14006355,14156353,14306340,14456340,14606325,14756348,14906325,15056329,15206337,15356333,15506332,15656332,15806317,15956322,16106309,16256309,16406309,16556332,16706324,16856302,17006317,17156310,17306302,17456310,17606317,17756309,17906294,18056294,18206294,18356302,18506291,18656287,18806292,18956294,19106302"
0x6A,0x00,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,1,2556
0x80,,0x55,,0x00,98,"111462,261462,411719,561462,711475,1011482,1161439,1311482,1461455,1611475,1761440,2061447,2211459,2361432,2511444,2661447,2961424,3111436,3411728,3561409,3861447,4161417,4311447,4461462,4611628,5061424,5211728,5361424,5811417,5961401,6111417,6261409,6561393,6861408,7011409,7161394,7311401,7461409,7761386,7911401,8061424,8211401,8361416,8511394,8661393,8811809,9111386,9411891,9561370,9711436,9861386,10161371,10311394,10461378,10761363,10911406,11061375,11361355,11511368,11661368,11811383,12411579,12561375,12711360,12861386,13161367,13311355,13461378,13611598,13761363,13911348,14361332,14511371,14661348,14811734,14961317,15111355,15261340,15411564,15711340,16161321,16311329,16461348,16611332,16761317,16911322,17061321,17211475,17361310,17511317,17661317,17961302,18111333,18261314,18411511,18561317,19011413,19161302"
0x80,,0x55,,0xFF,30,"861463,1911474,2811445,3261439,3711447,4011947,4761439,4911444,5511417,5661416,6411677,6711409,7611567,8961378,9261378,10011947,10611559,11211702,11961355,12111352,12261371,13011355,14061370,14211391,15561325,15861332,16011721,17811306,18711325,18861325"
0x80,0x00,0x55,,0x00,2,"1025,3698"
0x8E,,0x55,"0x60,0x7F",0x91,126,"91462,241487,391460,541552,691502,841460,991482,1141439,1291480,1441447,1591475,1741440,1891490,2041437,2191548,2341447,2491490,2641463,2791482,2941424,3091455,3241454,3391432,3541422,3691432,3841432,3991424,4141436,4291454,4441447,4591424,4741429,4891417,5041424,5191432,5341406,5491444,5641417,5791409,5941401,6091414,6241409,6391409,6541398,6691409,6841401,6991401,7141391,7291401,7441401,7591393,7741378,7891398,8041393,8191393,8341386,8491401,8641386,8791386,8941401,9091386,9241385,9391385,9541401,9691378,9841378,9991378,10141371,10291394,10441378,10591363,10741363,10891371,11041371,11191371,11341363,11491367,11641363,11791386,11941353,12091363,12241371,12391363,12541360,12691355,12841378,12991355,13141368,13291352,13441360,13591348,13741363,13891348,14041371,14191347,14341357,14491355,14641353,15091475,15241340,15391332,15541317,15691332,15841332,15991329,16141317,16291322,16441325,16591322,16741424,16891348,17041324,17191318,17341309,17491322,17641317,17791317,17941324,18091340,18241333,18391371,18541333,18691325,18841309,18991307,19141299"
0x8E,0x00,0x55,"0x60,0x7F",0x91,2,"543,3239"
0x8E,,0x55,"0x60,0x7F",0x11,1,14793194
