ID,Break,Sync,Data,Checksum,Count,Timestamps
0x6A,,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,102,"91912,241942,391919,541934,691909,841934,991917,1141935,1291903,1441903,1591934,1741904,1891895,2041901,2191912,2341911,2491894,2641894,2791919,2941894,3091888,3241888,3391895,3541912,3691884,3841896,3991894,4141903,4291878,4441878,4591891,4741877,4891893,5041876,5191926,5341894,5491903,5641888,5791988,5941891,6091903,6241870,6391919,6541869,6691904,6841863,6991901,7141861,7291883,7441860,7591884,7741858,7891870,8041856,8191863,8341850,8491853,8641869,8791861,8941845,9091896,9241847,9391850,9541853,9691837,9841845,9991845,10141840,10291837,10441834,10591846,10741830,10891830,11041830,11191837,11341830,11491861,11641830,11791838,11941845,12091842,12241844,12391860,12541822,12691822,12841815,12991822,13141819,13291815,13441815,13591821,13741814,13891807,14041807,14191814,14341807,14491807,14641807,14791815,14941799,15091851,15241815"
0x6A,0x00,0x55,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0,3,"1670,4571,5643"
0x80,,0x55,,0x00,66,"146935,296925,446933,596934,746949,896933,1046949,1496927,1646948,1946948,2096919,2396904,2996901,3447047,3596898,3746912,3896911,4046903,4196887,4496903,4647111,4946919,5096895,5396886,5546894,5696894,5846891,6146891,6596876,6896886,7046890,7496878,7946870,8096876,8396860,8546869,8846860,9146963,9296883,9746898,10046861,10196862,10647041,10796859,10946853,11096856,11246852,11396834,11696834,11846894,12146845,12296845,12596830,12746840,12896840,13047055,13196822,13346834,13646911,13796814,13946833,14096830,14246862,14546812,14696822,15146830"
0x80,,0x55,,0xFF,35,"1196911,1346927,1796911,2246918,2546917,2696934,2846911,3146904,3296911,4346927,4796891,5246894,5996870,6296883,6446884,6746884,7196872,7346878,7646885,7796870,8246958,8696895,8996858,9447087,9596876,9896863,10346875,10496861,11546844,11996830,12446845,13496840,14396814,14846821,14996807"
0x80,0x00,0x55,,0x00,2,"2908,6840"
0x8E,,0x55,"0x60,0x7F",0x91,102,"126934,276935,426935,576926,726950,876927,1026949,1176911,1326950,1476919,1626934,1776910,1926942,2076919,2226919,2376903,2526911,2676911,2826911,2976901,3126911,3276911,3426912,3576894,3726904,3876904,4026904,4176888,4326903,4476890,4626896,4776885,4926926,5076895,5226898,5376878,5526894,5676894,5826891,5976876,6126893,6276891,6426878,6576869,6726882,6876988,7026877,7176869,7326870,7476877,7626870,7776862,7926898,8076894,8226884,8376861,8526957,8676903,8826882,8976857,9126872,9276877,9426875,9576853,9726874,9876862,10026857,10176837,10326875,10476855,10626850,10776845,10926857,11076845,11226845,11376834,11526845,11676844,11826844,11976838,12126837,12276838,12426837,12576830,12726838,12876837,13026822,13176846,13326830,13476830,13626857,13776822,13926829,14076844,14226822,14376815,14526822,14676822,14826849,14976804,15126822,15276822"
0x8E,0x00,0x55,"0x60,0x7F",0x91,3,"2422,5259,6380"
0x9C,,0x55,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2,101,"156926,306927,456935,606942,756942,906950,1056911,1206917,1356919,1506942,1656919,1806934,1956919,2106919,2256919,2406904,2556911,2706911,2856911,3006901,3156904,3306910,3456904,3606895,3756926,3906894,4056926,4206888,4356902,4506919,4656903,4806883,4956894,5106893,5256894,5406884,5556894,5706894,5856884,6006877,6156883,6306884,6456883,6606876,6756869,6906878,7056875,7206869,7356878,7506877,7656876,7806884,7956876,8106870,8256869,8406861,8556869,8706861,8856862,9006853,9156887,9306863,9456973,9606845,9756861,9906876,10056875,10206872,10356861,10506850,10656855,10806845,10956853,11106853,11256853,11406837,11556845,11706845,11856846,12006832,12156838,12306842,12456830,12606833,12756834,12906837,13056834,13206830,13356833,13506833,13656845,13806821,13956829,14106845,14256844,14406814,14556821,14706819,14856821,15006814,15156838"
0x9C,0x00,0x55,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2,2,"3105,7037"
0xAD,,0x55,,0x00,24,"106919,856926,1456919,1606934,1756919,1906942,2206904,2506911,3256904,4606894,5056895,5506894,7456885,8506870,8806861,9556861,9706860,9856860,11506834,12106846,12856834,13156834,13456830,15106821"
0xAD,,0x55,,0xFF,5,"256957,556926,2656911,4006894,13906830"
0xAD,0x00,0x55,,0x00,3,"2017,4860,5928"
0xB1,,0x55,"0x0C,0x00",0x42,102,"61911,211918,361918,511919,661910,811911,961911,1111911,1261903,1411909,1561911,1711912,1861919,2011904,2161919,2311919,2461918,2611926,2761918,2911901,3061909,3212032,3361918,3511911,3661910,3811888,3961910,4111934,4261896,4411883,4561883,4711919,4861875,5011880,5161885,5311902,5461870,5611903,5761877,5911898,6061869,6211870,6361894,6511902,6661862,6811893,6961894,7111893,7261860,7411895,7561894,7711862,7861869,8011859,8161883,8311861,8461845,8611856,8761858,8911878,9061870,9211853,9361870,9511853,9661837,9811845,9961844,10111844,10261837,10411845,10561845,10711845,10861833,11011834,11161834,11311834,11461822,11611830,11761862,11911830,12061821,12211830,12361830,12511830,12661814,12811819,12961822,13111827,13261814,13411815,13561822,13711822,13861830,14011815,14161830,14311833,14461822,14611807,14761830,14911807,15061799,15211807"
0xB1,0x00,0x55,"0x0C,0x00",0x42,2,"1126,4113"
0xC1,,0x55,"0x00,0x10,0x00,0xFF",0x2E,102,"51912,201949,351910,501935,651903,801942,951903,1101933,1252033,1401940,1551895,1701896,1851894,2001925,2151893,2301894,2451934,2601950,2751891,2901972,3051904,3201919,3351903,3501884,3651886,3801894,3951878,4101878,4251877,4401890,4551875,4701875,4851876,5001883,5151871,5301869,5451872,5601878,5751870,5901862,6051872,6201903,6351891,6501860,6651884,6801869,6951860,7101886,7251857,7401869,7551870,7701850,7851853,8001877,8151845,8301845,8451853,8601861,8751863,8901845,9051845,9201856,9351837,9501840,9651853,9801845,9951837,10101838,10251830,10401846,10551833,10701830,10851830,11001837,11151822,11301822,11451822,11601853,11751820,11901821,12051822,12201870,12351814,12501903,12651812,12801822,12951833,13101814,13251858,13401837,13551846,13701819,13851822,14001815,14151837,14301799,14451822,14601815,14751814,14901799,15051814,15201822"
