ID,Break,Sync,Data,Checksum,Count,Timestamps
0xC1,,0x55,"0x00,0x10,0x00,0xFF",0x2E,98,"31664,181664,331657,481672,631657,781657,931657,1081664,1231657,1381657,1531657,1681662,1831649,1981649,2131733,2281677,2431646,2581664,2731649,2881656,3031661,3181664,3331677,3481664,3631657,3781684,3931654,4081672,4231657,4381641,4531634,4681649,4831634,4981633,5131634,5281641,5431630,5581634,5731626,5881662,6031623,6181623,6331626,6481634,6631626,6781623,6931641,7081634,7231638,7381616,7531631,7681626,7831631,7981618,8131634,8281649,8431634,8581634,8731626,8881639,9031608,9181611,9331611,9481616,9631603,9781603,9931603,10081618,10231603,10381603,10531603,10681608,10831601,10981595,11131593,11281611,11431595,11581596,11731596,11881603,12031593,12181588,12331588,12481603,12631603,12781603,12931585,13081595,13231585,13381585,13531580,13681611,13831578,13981577,14131580,14281593,14431580,14581580"
0xC1,0x00,0x55,"0x00,0x10,0x00,0xFF",0x2E,2,"1615,4423"
0xC4,,0x55,,0x00,77,"51672,351657,501657,651672,801657,951657,1101657,1251664,1551654,1701649,2001664,2151649,2301646,2451662,2601657,2751641,2901641,3201638,3351641,3501649,3651664,3951657,4101634,4401741,4551654,5001654,5151649,5301649,5451657,5601631,5751626,5901657,6051641,6201623,6351626,6501626,6651631,6951631,7101626,7251649,7401618,7851649,8001634,8151611,8301611,8451639,8601634,8751631,8901611,9051619,9351603,9501603,9651619,9801600,10251611,10401603,10551596,10701596,11001600,11151593,11451603,11601595,11751596,11901593,12201587,12351585,12651615,12801603,13101596,13401580,13551596,13701577,13851595,14001577,14151580,14301580,14451588"
0xC4,,0x55,,0xFF,20,"201664,1401657,1851662,3051657,3801641,4251672,4701631,4851662,6801626,7551634,7701619,9201611,9951600,10101603,10851610,11301595,12051601,12501585,12951588,13251593"
0xC4,0x00,0x55,,0x00,2,"1925,4690"
0xCA,,0x55,"0xFC,0x7F",0xB8,98,"11672,161665,311677,461669,611662,761657,911657,1061672,1211677,1361672,1511700,1661664,1811661,1961669,2111649,2261661,2411654,2561646,2711649,2861661,3011646,3161647,3311641,3461654,3611649,3761669,3911654,4061654,4211639,4361639,4511639,4661647,4811641,4961633,5111633,5261641,5411634,5561633,5711634,5861664,6011630,6161631,6311623,6461641,6611626,6761639,6911639,7061631,7211639,7361642,7511634,7661634,7811641,7961616,8111618,8261634,8411633,8561638,8711611,8861639,9011616,9161608,9311611,9461618,9611608,9761607,9911603,10061615,10211603,10361601,10511603,10661611,10811600,10961596,11111595,11261608,11411600,11561593,11711593,11861603,12011595,12161596,12311588,12461618,12611593,12761587,12911608,13061596,13211608,13361611,13511585,13661593,13811585,13961580,14111596,14261611,14411661,14561580"
0xCA,0x00,0x55,"0xFC,0x7F",0xB8,2,"1371,4194"
0xCF,,0x55,"0x0C,0xFE",0x25,58,"101661,251672,401664,551662,701657,851672,1001653,1151657,1301671,1451664,1601657,1751649,1901649,2051662,2201676,2351649,2501649,2651656,2801649,2951649,5951626,6101626,6251641,6401626,6551626,6701626,6851641,7001618,7151633,7301649,7451649,7601616,7751633,7901618,8051649,8201618,8351611,8501638,11651611,11801596,11951596,12101596,12251603,12401588,12551588,12701593,12851603,13001603,13151608,13301585,13451626,13601580,13751580,13901580,14051596,14201578,14351580,14501577"
0xCF,,0x55,"0x04,0xFE",0x2D,39,"3101641,3251677,3401641,3551664,3701657,3851657,4001639,4151638,4301641,4451664,4601634,4751634,4901633,5051649,5201631,5351634,5501634,5651641,5801626,8651672,8801608,8951610,9101618,9251708,9401626,9551623,9701626,9851616,10001603,10151600,10301603,10451618,10601618,10751619,10901649,11051608,11201600,11351595,11501593"
0xCF,0x00,0x55,"0x0C,0xFE",0x25,2,"2820,5683"
0xDD,,0x55,"0x00,0xFC",0x25,97,"111661,261673,411664,561664,711657,861669,1011664,1161656,1311654,1461664,1611657,1761657,1911657,2061662,2211654,2361649,2511646,2661661,2811672,2961649,3111649,3261672,3411649,3561662,3711639,3861657,4011643,4161639,4311641,4461649,4611639,4761642,4911634,5061649,5211634,5361630,5511634,5661641,5811634,5961634,6111626,6261638,6411630,6561623,6711641,6861641,7011623,7161657,7311638,7461631,7611641,7761616,7911633,8061626,8211618,8361619,8511631,8661623,8811615,8961630,9111631,9261624,9411611,9561730,9711623,9861634,10011623,10161611,10311600,10461616,10611603,10761600,10911618,11061626,11211662,11361616,11511595,11661608,11811596,11961593,12111596,12261608,12411593,12561588,12711588,12861616,13011593,13161600,13311596,13461595,13611585,13761580,13911585,14061593,14211584,14361577,14511577"
0xDD,0x00,0x55,"0x00,0xFC",0x25,2,"3052,5910"
0xE9,,0x55,,0x00,83,"81672,231664,381664,531657,681672,831657,1131672,1431657,1581657,1731649,1881662,2031649,2181649,2331646,2481662,2631646,2781649,2931649,3081654,3231642,3381641,3531669,3681654,3981641,4281654,4431634,4581639,4731634,4881649,5031634,5181634,5331631,5481641,5631631,5931649,6531623,6681639,6981745,7131633,7281649,7431654,7581634,7731634,7881646,8031631,8181634,8331611,8481654,8631610,8931611,9081624,9231607,9381611,9531618,9681616,9831603,9981603,10281618,10431603,10581603,10731595,10881608,11031603,11331593,11631593,11781596,11931595,12081603,12231596,12381588,12531588,12681616,12831588,12981603,13131616,13281595,13431611,13581603,13731580,13881593,14031577,14331580,14481588"
0xE9,,0x55,,0xFF,14,"981656,1281670,3831641,4131657,5781631,6081641,6231623,6381626,6831626,8781610,10131600,11181596,11481611,14181580"
0xE9,0x00,0x55,,0x00,2,"2477,5206"
