Timestamp_us,Break,Sync,ID,Data,Checksum
4982952,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
4992959,,0x55,0x42,"0x00,0xFF",0xBD
4997952,,0x55,0xCA,"0xFC,0x7F",0xB8
5008029,,0x55,0x0D,"0x00,0x00",0xF2
5017929,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
5027945,,0x55,0xB1,"0xCC,0x00",0x81
5037945,,0x55,0xC4,"0x01,0xFF",0x3A
5047945,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
5057944,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
5067944,,0x55,0xE9,,0xFF
5072942,,0x55,0xAD,,0x00
5087929,,0x55,0xCF,"0x0C,0xFE",0x25
5092952,,0x55,0x8E,"0x60,0x7F",0x91
5097929,,0x55,0xDD,"0x00,0xFC",0x25
5102952,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
5112983,,0x55,0x80,,0xFF
5117937,,0x55,0x32,"0x09,0x00",0xC4
5122983,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
5132949,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
5142952,,0x55,0x42,"0x00,0xFF",0xBD
5147952,,0x55,0xCA,"0xFC,0x7F",0xB8
5157945,,0x55,0x0D,"0x00,0x00",0xF2
5167934,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
5177945,,0x55,0xB1,"0xCC,0x00",0x81
5187927,,0x55,0xC4,"0x01,0xFF",0x3A
5197929,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
5207937,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
5217929,,0x55,0xE9,,0x00
5227942,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
5237942,,0x55,0xCF,"0x0C,0xFE",0x25
