Timestamp_us,Break,Sync,ID,Data,Checksum
1588793,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
1598785,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
1608770,,0x55,0x42,"0x00,0xFF",0xBD
1613745,,0x55,0xCA,"0xFC,0x7F",0xB8
1623737,,0x55,0x0D,"0x00,0x00",0xF2
1633740,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
1643747,,0x55,0xB1,"0x0C,0x00",0x42
1653748,,0x55,0xC4,,0x00
1673748,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
1683748,,0x55,0xE9,,0xFF
1688755,,0x55,0xAD,,0x00
1703737,,0x55,0xCF,"0x0C,0xFE",0x25
1708778,,0x55,0x8E,"0x60,0x7F",0x91
1713740,,0x55,0xDD,"0x00,0xFC",0x25
1718786,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
1728770,,0x55,0x80,"0x80,0xFF",0xFE
1733755,,0x55,0x32,"0x09,0x00",0xC4
1738839,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
1748775,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
1758763,,0x55,0x42,"0x00,0xFF",0xBD
1763737,,0x55,0xCA,"0xFC,0x7F",0xB8
1773732,,0x55,0x0D,"0x00,0x00",0xF2
1783740,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
1793748,,0x55,0xB1,"0x0C,0x00",0x42
1803732,,0x55,0xC4,,0x00
1823739,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
1833740,,0x55,0xE9,,0x00
1843752,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
1853748,,0x55,0xCF,"0x0C,0xFE",0x25
1858747,,0x55,0x8E,"0x60,0x7F",0x91
1863748,,0x55,0xDD,"0x00,0xFC",0x25
1868747,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
1878748,,0x55,0x80,"0x80,0xFF",0xFE
1883770,,0x55,0x32,"0x09,0x00",0xC4
1888770,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
1898755,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
1908755,,0x55,0x42,"0x00,0xFF",0xBD
1913740,,0x55,0xCA,"0xFC,0x7F",0xB8
1923732,,0x55,0x0D,"0x00,0x00",0xF2
1933732,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
1943737,,0x55,0xB1,"0x0C,0x00",0x42
1953732,,0x55,0xC4,,0x00
1973740,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
1983740,,0x55,0xE9,,0x00
1993755,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
2003740,,0x55,0xCF,"0x0C,0xFE",0x25
2008763,,0x55,0x8E,"0x60,0x7F",0x91
2013739,,0x55,0xDD,"0x00,0xFC",0x25
2018786,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2028755,,0x55,0x80,"0x80,0xFF",0xFE
2033740,,0x55,0x32,"0x09,0x00",0xC4
2038801,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
2048873,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2058748,,0x55,0x42,"0x00,0xFF",0xBD
2063747,,0x55,0xCA,"0xFC,0x7F",0xB8
2073740,,0x55,0x0D,"0x00,0x00",0xF2
2083747,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
2093748,,0x55,0xB1,"0x0C,0x00",0x42
2103732,,0x55,0xC4,,0x00
2123740,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
2133732,,0x55,0xE9,,0x00
2143740,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
2153732,,0x55,0xCF,"0x0C,0xFE",0x25
2158755,,0x55,0x8E,"0x60,0x7F",0x91
2163732,,0x55,0xDD,"0x00,0xFC",0x25
2168755,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2178748,,0x55,0x80,"0x80,0xFF",0xFE
2183755,,0x55,0x32,"0x09,0x00",0xC4
2188770,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
2198755,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2208762,,0x55,0x42,"0x00,0xFF",0xBD
2213740,,0x55,0xCA,"0xFC,0x7F",0xB8
2223732,,0x55,0x0D,"0x00,0x00",0xF2
2233732,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
2243747,,0x55,0xB1,"0x0C,0x00",0x42
2253745,,0x55,0xC4,,0xFF
2263748,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
2273748,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
2283747,,0x55,0xE9,,0x00
