Timestamp_us,Break,Sync,ID,Data,Checksum
13956348,,0x55,0x0D,"0x00,0x00",0xF2
13966340,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
13976348,,0x55,0xB1,"0x04,0xC8",0x81
13986325,,0x55,0xC4,,0x00
14006355,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
14016363,,0x55,0xE9,,0xFF
14021387,,0x55,0xAD,,0x00
14036340,,0x55,0xCF,"0x04,0xFE",0x2D
14041371,,0x55,0x8E,"0x60,0x7F",0x91
14046325,,0x55,0xDD,"0x00,0xFC",0x25
14051348,,0x55,0x1F,"0x7C,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCD
14061370,,0x55,0x80,,0xFF
14066325,,0x55,0x32,"0x08,0xC8",0xFC
14071371,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
14081345,,0x55,0x1F,"0x7C,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCD
14091348,,0x55,0x42,"0xC8,0xFE",0xF5
14096345,,0x55,0xCA,"0xFC,0x7F",0xB8
14106322,,0x55,0x0D,"0x00,0x00",0xF2
14116340,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
14126332,,0x55,0xB1,"0x04,0xC8",0x81
14136353,,0x55,0xC4,,0x00
14156353,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
14166348,,0x55,0xE9,,0x00
14176371,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
14186324,,0x55,0xCF,"0x04,0xFE",0x2D
14191347,,0x55,0x8E,"0x60,0x7F",0x91
14196340,,0x55,0xDD,"0x00,0xFC",0x25
14201332,,0x55,0x1F,"0x7C,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCD
14211391,,0x55,0x80,,0xFF
14216345,,0x55,0x32,"0x08,0xC8",0xFC
14221345,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
14231363,,0x55,0x1F,"0x7C,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCD
14241348,,0x55,0x42,"0xC8,0xFE",0xF5
14246324,,0x55,0xCA,"0xFC,0x7F",0xB8
14256340,,0x55,0x0D,"0x00,0x00",0xF2
14266325,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
14276348,,0x55,0xB1,"0x04,0xC8",0x81
14286317,,0x55,0xC4,,0x00
14306340,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
14316401,,0x55,0xE9,,0x00
14326355,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
14336352,,0x55,0xCF,"0x04,0xFE",0x2D
14341357,,0x55,0x8E,"0x60,0x7F",0x91
14346332,,0x55,0xDD,"0x00,0xFC",0x25
14351348,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14361332,,0x55,0x80,,0x00
14371355,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
14381345,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14391332,,0x55,0x42,"0xC8,0xFE",0xF5
14396340,,0x55,0xCA,"0xFC,0x7F",0xB8
14406317,,0x55,0x0D,"0x00,0x00",0xF2
14416347,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
14426321,,0x55,0xB1,"0x04,0xC8",0x81
14436340,,0x55,0xC4,,0x00
14456340,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
14466325,,0x55,0xE9,,0x00
14476371,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
14486325,,0x55,0xCF,"0x04,0xFE",0x2D
14491355,,0x55,0x8E,"0x60,0x7F",0x91
14496348,,0x55,0xDD,"0x00,0xFC",0x25
14501339,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14511371,,0x55,0x80,,0x00
14521386,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
14531330,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14541332,,0x55,0x42,"0xC8,0xFE",0xF5
14546332,,0x55,0xCA,"0xFC,0x7F",0xB8
14556345,,0x55,0x0D,"0x00,0x00",0xF2
14566332,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
14576348,,0x55,0xB1,"0x04,0xC8",0x81
14586317,,0x55,0xC4,,0xFF
14596333,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14606325,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
14616355,,0x55,0xE9,,0xFF
14621355,,0x55,0xAD,,0x00
14636337,,0x55,0xCF,"0x04,0xFE",0x2D
14641353,,0x55,0x8E,"0x60,0x7F",0x91
14646322,,0x55,0xDD,"0x00,0xFC",0x25
14651341,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14661348,,0x55,0x80,,0x00
14671371,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
14681355,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14691371,,0x55,0x42,"0xC8,0xFE",0xF5
14696340,,0x55,0xCA,"0xFC,0x7F",0xB8
14706317,,0x55,0x0D,"0x00,0x00",0xF2
14716333,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
14726333,,0x55,0xB1,"0x04,0xC8",0x81
14736347,,0x55,0xC4,,0xFF
14746333,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14756348,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
14766332,,0x55,0xE9,,0x00
14776371,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
14786317,,0x55,0xCF,"0x04,0xFE",0x2D
14793194,,0x55,0x8E,"0x60,0x7F",0x11
14796340,,0x55,0xDD,"0x00,0xFC",0x25
14801363,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
14811734,,0x55,0x80,,0x00
