Timestamp_us,Break,Sync,ID,Data,Checksum
6738091,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
6748098,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
6758068,,0x55,0x42,"0x00,0xFF",0xBD
6763045,,0x55,0xCA,"0xFC,0x7F",0xB8
6773038,,0x55,0x0D,"0x00,0x00",0xF2
6783038,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
6793053,,0x55,0xB1,"0x2C,0x00",0x22
6803068,,0x55,0xC4,"0x01,0xFF",0x3A
6813076,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
6823076,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
6833076,,0x55,0xE9,,0x00
6843076,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
6853038,,0x55,0xCF,"0x0C,0xFE",0x25
6858060,,0x55,0x8E,"0x60,0x7F",0x91
6863045,,0x55,0xDD,"0x00,0xFC",0x25
6868065,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
6878091,,0x55,0x80,,0x00
6888106,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
6898061,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
6908083,,0x55,0x42,"0x00,0xFF",0xBD
6913038,,0x55,0xCA,"0xFC,0x7F",0xB8
6923061,,0x55,0x0D,"0x00,0x00",0xF2
6933061,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
6943076,,0x55,0xB1,"0x2C,0x00",0x22
6953053,,0x55,0xC4,"0x01,0xFF",0x3A
6963045,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
6973042,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
6983053,,0x55,0xE9,,0xFF
6988083,,0x55,0xAD,,0xFF
6993076,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
7003053,,0x55,0xCF,"0x0C,0xFE",0x25
7008053,,0x55,0x8E,"0x60,0x7F",0x91
7013053,,0x55,0xDD,"0x00,0xFC",0x25
7018045,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7028053,,0x55,0x80,,0x00
7038052,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
7048084,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7058065,,0x55,0x42,"0x00,0xFF",0xBD
7063042,,0x55,0xCA,"0xFC,0x7F",0xB8
7073037,,0x55,0x0D,"0x00,0x00",0xF2
7083042,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
7093038,,0x55,0xB1,"0x2C,0x00",0x22
7103042,,0x55,0xC4,"0x01,0xFF",0x3A
7113037,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7123045,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
7133038,,0x55,0xE9,,0x00
7143068,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
7153038,,0x55,0xCF,"0x0C,0xFE",0x25
7158053,,0x55,0x8E,"0x60,0x7F",0x91
7163052,,0x55,0xDD,"0x00,0xFC",0x25
7168076,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7178088,,0x55,0x80,,0x00
