Timestamp_us,Break,Sync,ID,Data,Checksum
10244179,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10254179,,0x55,0x42,"0x00,0xFF",0xBD
10259163,,0x55,0xCA,"0xFC,0x7F",0xB8
10269157,,0x55,0x0D,"0x00,0x00",0xF2
10279157,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
10289187,,0x55,0xB1,"0x0C,0x00",0x42
10299178,,0x55,0xC4,,0x00
10319164,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
10329156,,0x55,0xE9,,0x00
10339172,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
10349172,,0x55,0xCF,"0x0C,0xFE",0x25
10354172,,0x55,0x8E,"0x60,0x7F",0x91
10359171,,0x55,0xDD,"0x00,0xFC",0x25
10364171,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10374173,,0x55,0x80,"0x80,0xFF",0xFE
10379177,,0x55,0x32,"0x09,0x00",0xC4
10384173,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
10394179,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10404186,,0x55,0x42,"0x00,0xFF",0xBD
10409157,,0x55,0xCA,"0xFC,0x7F",0xB8
10419157,,0x55,0x0D,"0x00,0x00",0xF2
10429157,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
10439162,,0x55,0xB1,"0x0C,0x00",0x42
10449172,,0x55,0xC4,,0x00
10469162,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
10479156,,0x55,0xE9,,0x00
10489202,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
10499156,,0x55,0xCF,"0x0C,0xFE",0x25
10504180,,0x55,0x8E,"0x60,0x7F",0x91
10509164,,0x55,0xDD,"0x00,0xFC",0x25
10514186,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10524172,,0x55,0x80,"0x80,0xFF",0xFE
10529162,,0x55,0x32,"0x09,0x00",0xC4
10534180,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
10544187,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10554172,,0x55,0x42,"0x00,0xFF",0xBD
10559173,,0x55,0xCA,"0xFC,0x7F",0xB8
10569171,,0x55,0x0D,"0x00,0x00",0xF2
10579194,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
10589186,,0x55,0xB1,"0x0C,0x00",0x42
10599156,,0x55,0xC4,,0x00
10619164,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
10629156,,0x55,0xE9,,0x00
10639187,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
10649156,,0x55,0xCF,"0x0C,0xFE",0x25
10654180,,0x55,0x8E,"0x60,0x7F",0x91
10659157,,0x55,0xDD,"0x00,0xFC",0x25
10664180,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10674185,,0x55,0x80,"0x80,0xFF",0xFE
10679172,,0x55,0x32,"0x09,0x00",0xC4
10684180,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
10694180,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10704187,,0x55,0x42,"0x00,0xFF",0xBD
10709164,,0x55,0xCA,"0xFC,0x7F",0xB8
10719156,,0x55,0x0D,"0x00,0x00",0xF2
10729164,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
10739271,,0x55,0xB1,"0x0C,0x00",0x42
10749187,,0x55,0xC4,,0x00
10769186,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
10779187,,0x55,0xE9,,0x00
10789194,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
10799156,,0x55,0xCF,"0x0C,0xFE",0x25
10804180,,0x55,0x8E,"0x60,0x7F",0x91
10809185,,0x55,0xDD,"0x00,0xFC",0x25
10814179,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10824180,,0x55,0x80,"0x80,0xFF",0xFE
10829187,,0x55,0x32,"0x09,0x00",0xC4
10834180,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
10844209,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
10854179,,0x55,0x42,"0x00,0xFF",0xBD
10859157,,0x55,0xCA,"0xFC,0x7F",0xB8
10869179,,0x55,0x0D,"0x00,0x00",0xF2
10879172,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
10889210,,0x55,0xB1,"0x0C,0x00",0x42
10899187,,0x55,0xC4,,0x00
