Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.400263,928,0,0,8,0,0,0,0,0,0,0,0
0.401224,1001,0,0,8,1,10,20,0,36,36,0,0
0.402519,590,0,0,8,255,255,16,0,0,0,90,90
0.403473,594,0,0,8,3,0,16,13,128,15,127,139
0.404462,832,0,0,8,255,255,253,0,2,128,0,0
0.405325,448,0,0,6,0,0,0,128,0,4,,
0.406285,996,0,0,8,193,223,153,114,133,0,0,0
0.407463,918,0,0,8,217,152,1,70,253,111,253,111
0.408967,914,0,0,8,217,152,1,70,253,111,253,111
0.412636,707,0,0,8,0,0,0,0,0,0,255,0
0.413644,812,0,0,8,0,0,0,0,0,0,0,0
0.414612,990,0,0,8,190,30,30,0,3,97,209,2
0.415578,995,0,0,8,253,12,16,65,33,32,0,0
0.420225,915,0,0,8,0,0,0,0,0,0,0,0
0.422554,760,0,0,8,255,255,255,0,32,37,40,0
0.423228,978,0,0,4,23,24,176,0,,,,
0.425993,1027,0,0,8,253,4,63,255,255,255,255,255
0.427449,729,0,0,8,0,0,0,108,0,0,0,0
0.429641,761,0,0,2,0,0,,,,,,
0.432218,290,0,0,4,4,2,0,0,,,,
0.433183,810,0,0,8,2,0,2,0,0,32,216,43
0.434159,946,0,0,8,64,0,102,0,0,255,255,0
0.442473,736,0,0,8,64,192,0,255,89,93,97,94
0.443301,930,0,0,6,0,10,30,1,0,1,,
0.447544,918,0,0,8,217,152,1,70,253,111,253,111
0.448943,914,0,0,8,217,152,1,70,253,111,253,111
0.452648,557,0,0,8,112,0,0,0,0,0,0,0
0.453342,856,0,0,4,4,0,0,0,,,,
0.459102,720,0,0,6,0,1,0,3,0,67,,
0.460622,915,0,0,8,0,0,0,0,0,0,0,0
0.462562,690,0,0,8,255,255,255,0,20,4,255,0
0.463540,911,0,0,8,25,255,255,255,3,1,1,1
0.464509,992,0,0,8,2,52,49,57,0,0,0,0
0.467467,729,0,0,8,0,0,0,108,0,0,0,0
0.472475,774,0,0,8,0,0,0,0,0,0,0,0
0.473460,802,0,0,8,2,79,0,0,55,255,255,255
0.477051,299,0,0,1,3,,,,,,,
0.478988,727,0,0,8,32,0,0,0,0,0,0,0
0.482491,778,0,0,8,132,128,0,126,252,15,0,103
0.483456,984,0,0,8,1,0,100,250,4,35,0,0
0.485739,827,0,0,8,42,255,2,233,0,0,0,0
0.487399,918,0,0,8,217,152,1,70,253,111,253,111
0.488919,914,0,0,8,217,152,1,70,253,111,253,111
0.492614,767,0,0,8,0,142,0,0,255,255,255,255
0.493622,792,0,0,8,0,0,0,0,0,0,255,0
0.500966,915,0,0,8,0,0,0,0,0,0,0,0
0.502478,590,0,0,8,255,255,16,0,0,0,90,90
0.503438,594,0,0,8,3,0,16,13,128,15,127,139
0.504045,754,0,0,3,0,0,0,,,,,
0.507471,729,0,0,8,0,0,0,108,0,0,0,0
0.508775,1028,0,0,8,253,5,191,255,255,255,255,255
0.512604,707,0,0,8,0,0,0,0,0,0,255,0
0.517475,726,0,0,8,0,0,0,0,0,0,0,0
0.522194,706,0,0,4,19,136,146,0,,,,
0.527422,918,0,0,8,217,152,1,70,253,111,253,111
0.528930,914,0,0,8,217,152,1,70,253,111,253,111
0.529466,838,0,0,2,0,0,,,,,,
0.532168,290,0,0,4,4,2,0,0,,,,
0.533137,562,0,0,8,255,69,0,255,0,0,0,0
0.540473,915,0,0,8,0,0,0,0,0,0,0,0
0.543229,752,0,0,2,1,0,,,,,,
0.547487,729,0,0,8,0,0,0,108,0,0,0,0
0.560653,992,0,0,8,0,49,67,54,83,82,70,72
0.562660,1098,0,0,8,1,0,0,0,0,0,0,224
0.567462,918,0,0,8,217,152,1,70,253,111,253,111
0.568998,914,0,0,8,217,152,1,70,253,111,253,111
0.572435,802,0,0,8,2,75,0,0,55,255,255,255
0.573427,1100,0,0,8,113,0,0,0,0,0,0,0
0.577053,299,0,0,1,3,,,,,,,
0.581058,915,0,0,8,0,0,0,0,0,0,0,0
0.582498,947,0,0,8,113,114,66,251,229,183,255,80
0.585652,827,0,0,8,41,255,2,233,0,0,0,0
0.587498,729,0,0,8,0,0,0,108,0,0,0,0
0.592608,767,0,0,8,0,142,0,0,255,255,255,255
0.593616,792,0,0,8,0,0,0,0,0,0,255,0
0.598113,1029,0,0,8,253,10,191,255,255,255,255,255
0.602504,590,0,0,8,255,255,16,0,0,0,90,90
0.603465,594,0,0,8,3,0,16,13,128,7,127,139
0.606368,448,0,0,6,0,0,0,128,0,4,,
0.607431,918,0,0,8,217,152,1,70,253,111,253,111
0.609025,914,0,0,8,217,152,1,70,253,111,253,111
0.612590,707,0,0,8,0,0,0,0,0,0,255,0
0.615265,735,0,0,8,132,0,0,0,0,0,0,0
0.620337,915,0,0,8,0,0,0,0,0,0,0,0
0.627502,729,0,0,8,0,0,0,108,0,0,0,0
0.632133,290,0,0,4,4,2,0,0,,,,
0.642445,736,0,0,8,64,192,0,255,89,93,97,94
0.647445,918,0,0,8,217,152,1,70,253,111,253,111
0.648964,914,0,0,8,217,152,1,70,253,111,253,111
0.660621,992,0,0,8,1,84,53,76,78,51,52,48
0.661622,915,0,0,8,0,0,0,0,0,0,0,0
0.662470,798,0,0,6,0,64,0,192,0,0,,
0.663426,690,0,0,8,255,255,255,0,20,4,255,0
0.667532,729,0,0,8,0,0,0,108,0,0,0,0
0.672459,802,0,0,8,2,78,0,0,55,255,255,255
0.677045,299,0,0,1,3,,,,,,,
0.679259,727,0,0,8,32,0,0,0,0,0,0,0
0.685649,827,0,0,8,41,255,2,233,0,0,0,0
0.687476,918,0,0,8,217,152,1,70,253,111,253,111
0.688968,914,0,0,8,217,152,1,70,253,111,253,111
0.689953,1034,0,0,8,253,44,191,255,255,255,255,255
0.692668,767,0,0,8,0,142,0,0,255,255,255,255
0.693676,792,0,0,8,0,0,0,0,0,0,255,0
0.695638,560,0,0,8,3,53,54,8,0,0,0,0
0.700479,915,0,0,8,0,0,0,0,0,0,0,0
0.702588,590,0,0,8,255,255,16,0,0,0,90,90
0.703541,594,0,0,8,3,0,16,13,128,15,127,139
0.707523,729,0,0,8,0,0,0,108,0,0,0,0
0.712646,707,0,0,8,0,0,0,0,0,0,255,0
0.717530,726,0,0,8,0,0,0,0,0,0,0,0
0.722203,706,0,0,4,19,136,146,0,,,,
0.727561,918,0,0,8,217,152,1,70,253,111,253,111
0.729025,914,0,0,8,217,152,1,70,253,111,253,111
0.732180,290,0,0,4,4,2,0,0,,,,
0.733145,562,0,0,8,255,69,0,255,0,0,0,0
0.740577,915,0,0,8,0,0,0,0,0,0,0,0
0.747536,729,0,0,8,0,0,0,108,0,0,0,0
0.760553,992,0,0,8,2,52,49,57,0,0,0,0
0.767507,918,0,0,8,217,152,1,70,253,111,253,111
0.769015,914,0,0,8,217,152,1,70,253,111,253,111
0.772471,802,0,0,8,2,79,0,0,55,255,255,255
0.777048,299,0,0,1,3,,,,,,,
0.780312,915,0,0,8,0,0,0,0,0,0,0,0
0.785605,827,0,0,8,42,255,2,233,0,0,0,0
0.787549,729,0,0,8,0,0,0,108,0,0,0,0
0.790101,1068,0,0,8,253,58,63,255,255,255,255,255
0.792582,767,0,0,8,0,142,0,0,255,255,255,255
0.793590,792,0,0,8,0,0,0,0,0,0,255,0
0.802567,590,0,0,8,255,255,16,0,0,0,90,90
0.803517,594,0,0,8,3,0,16,13,128,15,127,139
0.805827,448,0,0,6,0,0,0,128,0,4,,
0.807679,918,0,0,8,217,152,1,70,253,111,253,111
0.809091,914,0,0,8,217,152,1,70,253,111,253,111
