Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.306972,918,0,0,8,217,152,1,70,253,111,253,111
0.307942,946,0,0,8,64,0,102,0,0,255,255,0
0.308868,914,0,0,8,217,152,1,70,253,111,253,111
0.315626,706,0,0,4,19,136,147,0,,,,
0.320243,915,0,0,8,0,0,0,0,0,0,0,0
0.325725,290,0,0,4,4,2,0,0,,,,
0.326698,562,0,0,8,255,72,0,255,0,0,0,0
0.327698,729,0,0,8,0,0,0,108,0,0,0,0
0.328656,827,0,0,8,45,255,2,49,0,0,0,0
0.329625,946,0,0,8,64,0,104,0,0,255,255,0
0.330617,1028,0,0,8,253,5,191,255,255,255,255,255
0.338800,727,0,0,8,32,0,0,0,0,0,0,0
0.346712,918,0,0,8,217,152,1,70,253,111,253,111
0.348719,914,0,0,8,217,152,1,70,253,111,253,111
0.359991,915,0,0,8,0,0,0,0,0,0,0,0
0.362673,992,0,0,8,2,52,49,57,0,0,0,0
0.366013,802,0,0,8,2,67,0,0,55,255,255,255
0.367013,729,0,0,8,0,0,0,108,0,0,0,0
0.367872,448,0,0,6,0,0,0,128,0,4,,
0.376791,726,0,0,8,0,0,0,0,0,0,0,0
0.383544,299,0,0,1,3,,,,,,,
0.386103,767,0,0,8,0,142,0,0,255,255,255,255
0.387029,918,0,0,8,217,152,1,70,253,111,253,111
0.388029,792,0,0,8,0,0,0,0,0,0,255,0
0.388955,914,0,0,8,217,152,1,70,253,111,253,111
0.396003,590,0,0,8,255,255,16,0,0,0,90,90
0.396547,761,0,0,2,0,0,,,,,,
0.397493,594,0,0,8,3,0,16,13,128,15,127,139
0.400003,915,0,0,8,0,0,0,0,0,0,0,0
0.406037,707,0,0,8,0,0,0,0,0,0,255,0
0.407033,729,0,0,8,0,0,0,108,0,0,0,0
0.412354,1029,0,0,8,253,10,191,255,255,255,255,255
0.415971,917,0,0,8,3,255,7,255,0,0,240,0
0.425651,290,0,0,4,4,2,0,0,,,,
0.426797,918,0,0,8,217,152,1,70,253,111,253,111
0.427754,827,0,0,8,45,255,2,49,0,0,0,0
0.428715,914,0,0,8,217,152,1,70,253,111,253,111
0.436081,584,0,0,8,0,0,255,255,255,3,255,255
0.437019,736,0,0,8,64,192,0,255,89,94,97,94
0.437556,825,0,0,2,0,90,,,,,,
0.440306,915,0,0,8,0,0,0,0,0,0,0,0
0.445696,456,0,0,4,0,0,0,0,,,,
0.446696,762,0,0,8,0,1,0,24,0,0,0,0
0.447696,729,0,0,8,0,0,0,108,0,0,0,0
0.448665,946,0,0,8,64,0,102,0,0,255,255,0
0.455928,690,0,0,8,255,255,255,0,20,4,255,0
0.462630,992,0,0,8,0,49,67,54,83,82,70,72
0.465997,778,0,0,8,132,128,0,137,252,15,0,103
0.466927,918,0,0,8,217,152,1,70,253,111,253,111
0.467901,802,0,0,8,2,72,0,0,55,255,255,255
0.468830,914,0,0,8,217,152,1,70,253,111,253,111
0.469800,946,0,0,8,64,0,104,0,0,255,255,0
0.475924,818,0,0,8,0,80,216,80,134,9,255,25
0.480764,915,0,0,8,0,0,0,0,0,0,0,0
0.483541,299,0,0,1,3,,,,,,,
0.485068,855,0,0,8,0,0,0,0,0,0,0,0
0.486226,767,0,0,8,0,142,0,0,255,255,255,255
0.487226,729,0,0,8,0,0,0,108,0,0,0,0
0.488227,792,0,0,8,0,0,0,0,0,0,255,0
0.495970,590,0,0,8,255,255,16,0,0,0,90,90
0.496931,594,0,0,8,3,0,16,13,128,15,127,139
0.497912,925,0,0,8,45,0,0,0,0,0,0,0
0.506092,707,0,0,8,0,0,0,0,0,0,255,0
0.507018,918,0,0,8,217,152,1,70,253,111,253,111
0.508793,914,0,0,8,217,152,1,70,253,111,253,111
0.513244,1034,0,0,8,253,44,191,255,255,255,255,255
0.515651,706,0,0,4,19,136,146,0,,,,
0.520184,915,0,0,8,0,0,0,0,0,0,0,0
0.525657,290,0,0,4,4,2,0,0,,,,
0.526634,562,0,0,8,255,72,0,255,0,0,0,0
0.527632,729,0,0,8,0,0,0,108,0,0,0,0
0.528592,827,0,0,8,44,255,2,49,0,0,0,0
0.538815,727,0,0,8,32,0,0,0,0,0,0,0
0.546767,918,0,0,8,217,152,1,70,253,111,253,111
0.548813,914,0,0,8,217,152,1,70,253,111,253,111
0.560341,915,0,0,8,0,0,0,0,0,0,0,0
0.562630,992,0,0,8,1,84,53,76,78,51,52,48
0.565216,860,0,0,6,0,0,16,64,20,0,,
0.566176,802,0,0,8,2,74,0,0,55,255,255,255
0.567173,729,0,0,8,0,0,0,108,0,0,0,0
0.568028,448,0,0,6,0,0,0,128,0,4,,
0.576973,726,0,0,8,0,0,0,0,0,0,0,0
0.583557,299,0,0,1,3,,,,,,,
0.586069,767,0,0,8,0,142,0,0,255,255,255,255
0.586995,918,0,0,8,217,152,1,70,253,111,253,111
0.587995,792,0,0,8,0,0,0,0,0,0,255,0
0.588925,914,0,0,8,217,152,1,70,253,111,253,111
0.596083,590,0,0,8,255,255,16,0,0,0,90,90
0.597037,594,0,0,8,3,0,16,13,128,15,127,139
0.598031,798,0,0,6,0,64,0,192,0,0,,
0.599009,1068,0,0,8,253,58,63,255,255,255,255,255
0.602244,915,0,0,8,0,0,0,0,0,0,0,0
0.606042,707,0,0,8,0,0,0,0,0,0,255,0
0.607043,729,0,0,8,0,0,0,108,0,0,0,0
0.616696,720,0,0,6,0,1,0,3,0,67,,
0.625657,290,0,0,4,4,2,0,0,,,,
0.626854,827,0,0,8,45,255,2,49,0,0,0,0
0.627783,918,0,0,8,217,152,1,70,253,111,253,111
0.628775,914,0,0,8,217,152,1,70,253,111,253,111
0.635975,736,0,0,8,64,192,0,255,89,94,97,94
