Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.405681,918,0,0,8,217,152,1,70,253,111,253,111
0.406674,1027,0,0,8,253,4,63,255,255,255,255,255
0.407600,914,0,0,8,217,152,1,70,253,111,253,111
0.418632,915,0,0,8,0,0,0,0,0,0,0,0
0.425231,992,0,0,8,1,84,53,76,78,51,52,48
0.426232,729,0,0,8,0,0,0,108,0,0,0,0
0.431343,752,0,0,2,1,0,,,,,,
0.435223,802,0,0,8,2,69,0,0,55,255,255,255
0.436201,827,0,0,8,43,255,2,207,0,0,0,0
0.440393,299,0,0,1,3,,,,,,,
0.445655,918,0,0,8,217,152,1,70,253,111,253,111
0.446624,560,0,0,8,3,53,54,8,0,0,0,0
0.447551,914,0,0,8,217,152,1,70,253,111,253,111
0.455141,767,0,0,8,0,142,0,0,255,255,255,255
0.456150,792,0,0,8,0,0,0,0,0,0,255,0
0.457123,828,0,0,8,0,102,1,255,0,0,0,0
0.458580,915,0,0,8,0,0,0,0,0,0,0,0
0.465156,590,0,0,8,255,255,16,0,0,0,90,90
0.466157,729,0,0,8,0,0,0,108,0,0,0,0
0.467102,594,0,0,8,3,0,16,13,128,15,127,139
0.473628,846,0,0,8,30,127,30,127,21,31,0,127
0.475116,707,0,0,8,0,0,0,0,0,0,255,0
0.476266,826,0,0,8,24,56,75,127,127,127,127,127
0.485667,918,0,0,8,217,152,1,70,253,111,253,111
0.486625,782,0,0,8,68,108,28,9,7,255,7,255
0.487551,914,0,0,8,217,152,1,70,253,111,253,111
0.493312,1028,0,0,8,253,5,191,255,255,255,255,255
0.494713,290,0,0,4,4,2,0,0,,,,
0.496209,828,0,0,8,0,102,1,247,0,0,0,0
0.498856,915,0,0,8,0,0,0,0,0,0,0,0
0.505055,736,0,0,8,64,192,0,255,89,93,98,94
0.506055,729,0,0,8,0,0,0,108,0,0,0,0
0.516757,448,0,0,6,0,0,0,128,0,4,,
0.523180,828,0,0,8,0,101,1,245,0,0,0,0
0.525092,690,0,0,8,255,255,255,0,20,4,255,0
0.526023,918,0,0,8,217,152,1,70,253,111,253,111
0.526980,992,0,0,8,2,52,49,57,0,0,0,0
0.527910,914,0,0,8,217,152,1,70,253,111,253,111
0.533509,672,0,0,6,0,0,0,0,0,1,,
0.535205,802,0,0,8,2,57,0,0,55,255,255,255
0.536178,827,0,0,8,43,255,2,207,0,0,0,0
0.539195,915,0,0,8,0,0,0,0,0,0,0,0
0.541122,299,0,0,1,3,,,,,,,
0.543682,628,0,0,8,0,0,0,0,0,0,0,0
0.545747,729,0,0,8,0,0,0,108,0,0,0,0
0.546723,828,0,0,8,0,102,1,255,0,0,0,0
0.555154,767,0,0,8,0,142,0,0,255,255,255,255
0.556123,785,0,0,8,3,254,3,254,3,254,0,0
0.557132,792,0,0,8,0,0,0,0,0,0,255,0
0.558121,727,0,0,8,32,0,0,0,0,0,0,0
0.565137,590,0,0,8,255,255,16,0,0,0,90,90
0.566067,918,0,0,8,217,152,1,70,253,111,253,111
0.567009,594,0,0,8,3,0,16,13,128,15,127,139
0.567935,914,0,0,8,217,152,1,70,253,111,253,111
0.568896,709,0,0,8,1,91,1,29,5,0,0,0
0.573591,828,0,0,8,0,102,1,247,0,0,0,0
0.575225,707,0,0,8,0,0,0,0,0,0,255,0
0.576214,1029,0,0,8,253,10,191,255,255,255,255,255
0.577206,820,0,0,8,96,0,0,63,255,252,0,0
0.577876,969,0,0,4,90,50,0,0,,,,
0.578877,915,0,0,8,0,0,0,0,0,0,0,0
0.579830,1012,0,0,8,17,0,240,32,127,87,5,199
0.584878,706,0,0,4,19,136,148,0,,,,
0.585878,729,0,0,8,0,0,0,108,0,0,0,0
0.586828,710,0,0,8,125,31,17,31,0,179,0,1
0.587813,917,0,0,8,3,255,7,255,0,0,240,0
0.594813,290,0,0,4,4,2,0,0,,,,
0.595785,562,0,0,8,255,70,0,255,0,0,0,0
0.596774,726,0,0,8,0,0,0,0,0,0,0,0
0.597691,1010,0,0,8,201,2,91,33,29,32,16,6
0.605084,584,0,0,8,0,0,255,255,255,3,255,255
0.606010,918,0,0,8,217,152,1,70,253,111,253,111
0.607002,711,0,0,8,1,0,0,0,0,0,0,0
0.607928,914,0,0,8,217,152,1,70,253,111,253,111
0.608457,825,0,0,2,0,90,,,,,,
0.614816,456,0,0,4,0,0,0,0,,,,
0.615816,762,0,0,8,0,1,0,24,0,0,0,0
0.616745,813,0,0,8,2,41,2,41,1,171,85,0
0.619263,915,0,0,8,0,0,0,0,0,0,0,0
0.625152,948,0,0,8,121,239,48,0,0,0,66,0
0.626154,729,0,0,8,0,0,0,108,0,0,0,0
0.627142,962,0,0,8,1,0,0,0,0,0,0,112
0.628095,973,0,0,8,64,0,48,240,252,48,207,63
0.628797,738,0,0,4,0,0,0,0,,,,
0.629726,992,0,0,8,0,49,67,54,83,82,70,72
0.630679,1003,0,0,8,67,232,15,80,10,80,10,100
0.635247,802,0,0,8,2,63,0,0,55,255,255,255
0.636212,827,0,0,8,42,255,2,207,0,0,0,0
0.637182,906,0,0,8,5,0,0,0,0,0,72,35
0.638136,1002,0,0,8,65,68,62,9,160,196,131,237
0.640482,299,0,0,1,3,,,,,,,
0.640987,559,0,0,1,0,,,,,,,
0.642258,579,0,0,6,0,0,0,0,0,0,,
0.643428,755,0,0,8,0,0,0,0,0,0,0,0
0.644483,769,0,0,8,0,0,0,0,0,0,0,0
0.645421,818,0,0,8,0,80,216,80,109,9,255,25
0.646411,770,0,0,8,0,2,0,0,8,0,0,0
0.647093,781,0,0,4,0,0,0,0,,,,
0.647955,783,0,0,7,5,10,10,10,10,106,1,
0.648941,828,0,0,8,0,102,1,246,0,0,0,0
0.649913,791,0,0,8,0,0,0,0,0,64,2,0
0.650521,815,0,0,3,200,0,0,,,,,
0.651289,834,0,0,5,0,0,0,0,0,,,
0.652249,897,0,0,8,181,77,62,96,0,4,0,0
0.653180,848,0,0,8,50,47,12,7,233,11,13,1
0.654168,855,0,0,8,0,0,0,0,0,0,0,0
0.655095,914,0,0,8,217,152,1,70,253,111,253,111
0.656017,876,0,0,8,84,29,47,93,96,139,120,75
0.657002,896,0,0,8,0,132,240,192,0,0,0,0
0.657928,918,0,0,8,217,152,1,70,253,111,253,111
0.658850,908,0,0,8,233,7,11,13,17,47,0,49
0.659847,915,0,0,8,0,0,0,0,0,0,0,0
0.660736,923,0,0,8,246,27,47,93,117,139,120,75
0.661737,928,0,0,8,0,0,0,0,0,0,0,0
0.662278,761,0,0,2,0,0,,,,,,
0.663238,1001,0,0,8,1,10,20,0,36,36,0,0
0.664231,767,0,0,8,0,142,0,0,255,255,255,255
0.665188,590,0,0,8,255,255,16,0,0,0,90,90
0.666189,729,0,0,8,0,0,0,108,0,0,0,0
0.667136,594,0,0,8,3,0,16,13,128,15,127,139
0.668140,792,0,0,8,0,0,0,0,0,0,255,0
0.669132,832,0,0,8,255,255,253,0,2,128,0,0
0.670092,996,0,0,8,193,223,153,114,133,0,0,0
0.671041,1000,0,0,8,81,53,162,123,0,11,142,12
0.675139,707,0,0,8,0,0,0,0,0,0,255,0
0.676155,812,0,0,8,0,0,0,0,0,0,0,0
0.677125,990,0,0,8,190,30,30,0,3,97,209,2
0.678106,1034,0,0,8,253,44,191,255,255,255,255,255
0.679063,995,0,0,8,253,12,16,65,33,32,0,0
0.685130,760,0,0,8,255,255,255,0,32,37,40,0
0.686056,918,0,0,8,217,152,1,70,253,111,253,111
0.686717,978,0,0,4,23,24,176,0,,,,
0.687647,914,0,0,8,217,152,1,70,253,111,253,111
0.694671,290,0,0,4,4,2,0,0,,,,
0.695635,810,0,0,8,2,0,2,0,0,32,216,43
0.696612,946,0,0,8,64,0,102,0,0,255,255,0
0.698894,915,0,0,8,0,0,0,0,0,0,0,0
0.705003,736,0,0,8,64,192,0,255,89,93,97,94
0.706004,729,0,0,8,0,0,0,108,0,0,0,0
0.706827,930,0,0,6,0,10,30,1,0,1,,
0.714654,448,0,0,6,0,0,0,128,0,4,,
0.715642,557,0,0,8,113,0,0,0,0,0,0,0
0.716341,856,0,0,4,4,0,0,0,,,,
0.725019,690,0,0,8,255,255,255,0,20,4,255,0
0.725945,918,0,0,8,217,152,1,70,253,111,253,111
0.726913,911,0,0,8,25,255,255,255,3,1,1,1
0.727843,914,0,0,8,217,152,1,70,253,111,253,111
0.728760,992,0,0,8,1,84,53,76,78,51,52,48
0.735160,774,0,0,8,0,0,0,0,0,0,0,0
0.736137,827,0,0,8,43,255,2,201,0,0,0,0
0.736960,720,0,0,6,0,1,0,3,0,67,,
0.737946,802,0,0,8,2,65,0,0,55,255,255,255
0.738967,915,0,0,8,0,0,0,0,0,0,0,0
0.740902,299,0,0,1,3,,,,,,,
0.745134,778,0,0,8,132,128,0,128,252,15,0,103
0.746135,729,0,0,8,0,0,0,108,0,0,0,0
0.747096,984,0,0,8,1,0,100,250,4,35,0,0
0.755037,767,0,0,8,0,142,0,0,255,255,255,255
0.756044,792,0,0,8,0,0,0,0,0,0,255,0
0.757572,727,0,0,8,32,0,0,0,0,0,0,0
0.765068,590,0,0,8,255,255,16,0,0,0,90,90
0.765998,918,0,0,8,217,152,1,70,253,111,253,111
0.766939,594,0,0,8,3,0,16,13,128,15,127,139
0.767870,914,0,0,8,217,152,1,70,253,111,253,111
0.771538,1068,0,0,8,253,58,63,255,255,255,255,255
0.775125,707,0,0,8,0,0,0,0,0,0,255,0
0.778659,915,0,0,8,0,0,0,0,0,0,0,0
