Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.950180,729,0,0,8,0,0,0,108,0,0,0,0
0.951350,448,0,0,6,0,0,0,128,0,4,,
0.967928,1086,0,0,8,253,63,4,15,0,0,0,1
0.969557,918,0,0,8,217,152,1,70,253,111,253,111
0.970963,914,0,0,8,217,152,1,70,253,111,253,111
0.974637,992,0,0,8,1,84,53,76,78,51,52,48
0.982621,915,0,0,8,0,0,0,0,0,0,0,0
0.988403,802,0,0,8,2,76,0,0,55,255,255,255
0.989604,729,0,0,8,0,0,0,108,0,0,0,0
0.992602,299,0,0,1,3,,,,,,,
1.008531,767,0,0,8,0,143,0,0,255,255,255,255
1.009539,792,0,0,8,0,0,0,0,0,0,255,0
1.010386,798,0,0,6,0,64,0,192,0,0,,
1.011312,914,0,0,8,217,152,1,70,253,111,253,111
1.012242,918,0,0,8,217,152,1,70,253,111,253,111
1.013235,827,0,0,8,42,255,2,248,0,0,0,0
1.018625,590,0,0,8,255,255,16,0,0,0,90,90
1.019575,594,0,0,8,3,0,16,13,128,15,127,137
1.022274,915,0,0,8,0,0,0,0,0,0,0,0
1.023239,560,0,0,8,3,54,54,8,0,0,0,0
1.028582,707,0,0,8,0,0,0,0,0,0,255,0
1.029629,729,0,0,8,0,0,0,108,0,0,0,0
1.032309,846,0,0,8,30,127,30,127,21,31,0,127
1.048217,290,0,0,4,4,2,0,0,,,,
1.049708,918,0,0,8,217,152,1,70,253,111,253,111
1.050693,828,0,0,8,0,102,1,246,0,0,0,0
1.051623,914,0,0,8,217,152,1,70,253,111,253,111
1.052572,826,0,0,8,23,182,80,127,127,127,127,127
1.058525,736,0,0,8,64,192,0,255,89,93,97,94
1.062276,782,0,0,8,68,109,28,9,7,255,7,255
1.063276,915,0,0,8,0,0,0,0,0,0,0,0
1.064268,1087,0,0,8,253,1,63,255,255,255,255,255
1.069627,729,0,0,8,0,0,0,108,0,0,0,0
1.074692,992,0,0,8,2,52,49,57,0,0,0,0
1.078562,690,0,0,8,255,255,255,0,20,4,255,0
1.081067,727,0,0,8,32,0,0,0,0,0,0,0
1.088395,802,0,0,8,2,77,0,0,55,255,255,255
1.089242,672,0,0,6,0,0,0,0,0,1,,
1.090172,918,0,0,8,217,152,1,70,253,111,253,111
1.091097,914,0,0,8,217,152,1,70,253,111,253,111
1.092985,299,0,0,1,3,,,,,,,
1.099248,628,0,0,8,0,0,0,0,0,0,0,0
1.102976,915,0,0,8,0,0,0,0,0,0,0,0
1.108578,767,0,0,8,0,143,0,0,255,255,255,255
1.109543,785,0,0,8,3,254,3,254,3,254,0,0
1.110543,729,0,0,8,0,0,0,108,0,0,0,0
1.111543,792,0,0,8,0,0,0,0,0,0,255,0
1.112521,827,0,0,8,44,255,2,248,0,0,0,0
1.118605,590,0,0,8,255,255,16,0,0,0,90,90
1.119558,594,0,0,8,3,0,16,13,128,15,127,139
1.120551,726,0,0,8,0,0,0,0,0,0,0,0
1.128628,707,0,0,8,0,0,0,0,0,0,255,0
1.129629,820,0,0,8,96,0,0,63,255,252,0,0
1.130559,918,0,0,8,217,152,1,70,253,111,253,111
1.131484,914,0,0,8,217,152,1,70,253,111,253,111
1.132147,969,0,0,4,90,50,0,0,,,,
1.138252,706,0,0,4,19,136,147,0,,,,
1.139237,917,0,0,8,3,255,7,255,0,0,240,0
1.142525,915,0,0,8,0,0,0,0,0,0,0,0
1.148215,290,0,0,4,4,2,0,0,,,,
1.149180,562,0,0,8,255,69,0,255,0,0,0,0
1.150177,729,0,0,8,0,0,0,108,0,0,0,0
1.151032,448,0,0,6,0,0,0,128,0,4,,
1.158623,584,0,0,8,0,0,255,255,255,3,255,255
1.159159,825,0,0,2,0,90,,,,,,
1.160144,1025,0,0,8,253,3,4,15,0,0,0,1
1.168329,456,0,0,4,0,0,0,0,,,,
1.169325,762,0,0,8,0,1,0,24,0,0,0,0
1.170254,918,0,0,8,217,152,1,70,253,111,253,111
1.171176,813,0,0,8,2,35,2,35,1,166,87,0
1.172101,914,0,0,8,217,152,1,70,253,111,253,111
1.174654,992,0,0,8,0,49,67,54,83,82,70,72
1.177740,738,0,0,4,0,0,0,0,,,,
1.184533,915,0,0,8,0,0,0,0,0,0,0,0
1.188431,802,0,0,8,2,80,0,0,55,255,255,255
1.189651,729,0,0,8,0,0,0,108,0,0,0,0
1.192605,299,0,0,1,3,,,,,,,
1.193118,559,0,0,1,0,,,,,,,
1.194315,579,0,0,6,0,0,0,0,0,0,,
1.195476,755,0,0,8,0,0,0,0,0,0,0,0
1.196523,769,0,0,8,0,0,0,0,0,0,0,0
1.197531,770,0,0,8,0,2,0,0,8,0,0,0
1.198216,781,0,0,4,0,0,0,0,,,,
1.199074,783,0,0,7,5,10,10,10,10,106,1,
1.200004,818,0,0,8,0,80,216,80,98,9,255,25
1.200980,791,0,0,8,0,0,0,0,0,64,2,0
1.201588,815,0,0,3,200,0,0,,,,,
1.202357,834,0,0,5,0,0,0,0,0,,,
1.203314,848,0,0,8,5,46,12,7,233,11,13,1
1.204378,855,0,0,8,0,0,0,0,0,0,0,0
1.205291,876,0,0,8,84,29,47,93,5,139,120,75
1.206300,896,0,0,8,0,132,240,192,0,0,0,0
1.207257,908,0,0,8,233,7,11,13,17,46,0,5
1.208155,923,0,0,8,246,27,47,93,117,139,120,75
1.209136,767,0,0,8,0,143,0,0,255,255,255,255
1.210066,918,0,0,8,217,152,1,70,253,111,253,111
1.211067,792,0,0,8,0,0,0,0,0,0,255,0
1.211994,914,0,0,8,217,152,1,70,253,111,253,111
1.212979,827,0,0,8,43,255,2,248,0,0,0,0
1.213976,928,0,0,8,0,0,0,0,0,0,0,0
1.218639,590,0,0,8,255,255,16,0,0,0,90,90
1.219593,594,0,0,8,3,0,16,13,128,15,127,139
1.220582,832,0,0,8,255,255,253,0,2,128,0,0
1.222424,915,0,0,8,0,0,0,0,0,0,0,0
1.228529,707,0,0,8,0,0,0,0,0,0,255,0
1.229534,812,0,0,8,0,0,0,0,0,0,0,0
1.230535,729,0,0,8,0,0,0,108,0,0,0,0
1.231492,990,0,0,8,190,30,30,0,3,97,209,2
1.238501,760,0,0,8,255,255,255,0,32,37,40,0
1.239175,978,0,0,4,23,24,176,0,,,,
1.248100,290,0,0,4,4,2,0,0,,,,
1.249068,810,0,0,8,2,0,2,0,0,32,216,43
1.249593,752,0,0,2,1,0,,,,,,
1.250522,918,0,0,8,217,152,1,70,253,111,253,111
1.251448,914,0,0,8,217,152,1,70,253,111,253,111
1.252417,946,0,0,8,64,0,102,0,0,255,255,0
1.253410,1027,0,0,8,253,4,63,255,255,255,255,255
1.258552,736,0,0,8,64,192,0,255,89,94,97,94
1.259384,930,0,0,6,0,10,30,1,0,1,,
1.260953,720,0,0,6,0,1,0,3,0,67,,
1.262362,828,0,0,8,0,101,1,244,0,0,0,0
1.263359,915,0,0,8,0,0,0,0,0,0,0,0
1.268544,557,0,0,8,111,0,0,0,0,0,0,0
1.269238,856,0,0,4,4,0,0,0,,,,
1.270238,729,0,0,8,0,0,0,108,0,0,0,0
1.272133,761,0,0,2,0,0,,,,,,
1.274655,992,0,0,8,1,84,53,76,78,51,52,48
1.278540,690,0,0,8,255,255,255,0,20,4,255,0
1.279517,911,0,0,8,25,255,255,255,3,1,1,1
1.281122,727,0,0,8,32,0,0,0,0,0,0,0
1.282324,828,0,0,8,0,102,1,247,0,0,0,0
1.288476,774,0,0,8,0,0,0,0,0,0,0,0
1.289445,802,0,0,8,2,73,0,0,55,255,255,255
1.290371,918,0,0,8,217,152,1,70,253,111,253,111
1.291301,914,0,0,8,217,152,1,70,253,111,253,111
1.293229,299,0,0,1,3,,,,,,,
1.298429,778,0,0,8,132,128,0,124,252,15,0,103
1.302261,828,0,0,8,0,102,1,255,0,0,0,0
1.303256,915,0,0,8,0,0,0,0,0,0,0,0
1.306068,754,0,0,3,0,0,0,,,,,
1.308601,767,0,0,8,0,143,0,0,255,255,255,255
1.309609,792,0,0,8,0,0,0,0,0,0,255,0
1.310610,729,0,0,8,0,0,0,108,0,0,0,0
1.312291,827,0,0,8,44,255,2,248,0,0,0,0
1.318591,590,0,0,8,255,255,16,0,0,0,90,90
1.319552,594,0,0,8,3,0,16,13,128,7,127,137
1.320545,726,0,0,8,0,0,0,0,0,0,0,0
1.322266,828,0,0,8,0,102,1,247,0,0,0,0
1.328639,707,0,0,8,0,0,0,0,0,0,255,0
1.329742,918,0,0,8,217,152,1,70,253,111,253,111
1.331111,914,0,0,8,217,152,1,70,253,111,253,111
1.338135,706,0,0,4,19,136,146,0,,,,
1.342621,915,0,0,8,0,0,0,0,0,0,0,0
1.343727,1028,0,0,8,253,5,191,255,255,255,255,255
1.345300,838,0,0,2,0,0,,,,,,
1.348132,290,0,0,4,4,2,0,0,,,,
1.349101,562,0,0,8,255,69,0,255,0,0,0,0
1.350101,729,0,0,8,0,0,0,108,0,0,0,0
1.350955,448,0,0,6,0,0,0,128,0,4,,
1.369682,918,0,0,8,217,152,1,70,253,111,253,111
1.371090,914,0,0,8,217,152,1,70,253,111,253,111
1.374699,992,0,0,8,2,52,49,57,0,0,0,0
