Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.644788,736,0,0,8,64,192,0,255,89,94,97,94
0.649682,727,0,0,8,32,0,0,0,0,0,0,0
0.658313,918,0,0,8,217,152,1,70,253,111,253,111
0.659243,992,0,0,8,0,49,67,54,83,82,70,72
0.660169,914,0,0,8,217,152,1,70,253,111,253,111
0.664860,690,0,0,8,255,255,255,0,20,4,255,0
0.671378,915,0,0,8,0,0,0,0,0,0,0,0
0.672362,828,0,0,8,0,101,1,245,0,0,0,0
0.674930,802,0,0,8,2,68,0,0,55,255,255,255
0.678384,729,0,0,8,0,0,0,108,0,0,0,0
0.678846,299,0,0,1,3,,,,,,,
0.685129,1025,0,0,8,253,3,4,15,0,0,0,1
0.688432,726,0,0,8,0,0,0,0,0,0,0,0
0.695009,767,0,0,8,0,143,0,0,255,255,255,255
0.696014,792,0,0,8,0,0,0,0,0,0,255,0
0.698358,918,0,0,8,217,152,1,70,253,111,253,111
0.699335,828,0,0,8,0,101,1,244,0,0,0,0
0.700261,914,0,0,8,217,152,1,70,253,111,253,111
0.704877,590,0,0,8,255,255,16,0,0,0,90,90
0.705839,594,0,0,8,3,0,16,13,128,7,127,139
0.707508,448,0,0,6,0,0,0,128,0,4,,
0.711198,915,0,0,8,0,0,0,0,0,0,0,0
0.712171,827,0,0,8,43,255,3,41,0,0,0,0
0.715195,707,0,0,8,0,0,0,0,0,0,255,0
0.718403,729,0,0,8,0,0,0,108,0,0,0,0
0.722001,560,0,0,8,3,54,54,8,0,0,0,0
0.724602,706,0,0,4,19,136,147,0,,,,
0.732041,828,0,0,8,0,101,1,245,0,0,0,0
0.734688,290,0,0,4,4,2,0,0,,,,
0.735665,562,0,0,8,255,68,0,255,0,0,0,0
0.737215,798,0,0,6,0,64,0,192,0,0,,
0.738385,918,0,0,8,217,152,1,70,253,111,253,111
0.739661,914,0,0,8,217,152,1,70,253,111,253,111
0.751286,915,0,0,8,0,0,0,0,0,0,0,0
0.758405,729,0,0,8,0,0,0,108,0,0,0,0
0.759323,992,0,0,8,1,84,53,76,78,51,52,48
0.774851,802,0,0,8,2,71,0,0,55,255,255,255
0.777939,299,0,0,1,3,,,,,,,
0.778868,918,0,0,8,217,152,1,70,253,111,253,111
0.779794,914,0,0,8,217,152,1,70,253,111,253,111
0.782101,1027,0,0,8,253,4,63,255,255,255,255,255
0.790974,915,0,0,8,0,0,0,0,0,0,0,0
0.794132,752,0,0,2,1,0,,,,,,
0.795116,767,0,0,8,0,143,0,0,255,255,255,255
0.796124,792,0,0,8,0,0,0,0,0,0,255,0
0.798421,729,0,0,8,0,0,0,108,0,0,0,0
0.804851,590,0,0,8,255,255,16,0,0,0,90,90
0.805812,594,0,0,8,3,0,16,13,128,7,127,139
0.811966,827,0,0,8,43,255,3,41,0,0,0,0
0.815089,707,0,0,8,0,0,0,0,0,0,255,0
0.818357,918,0,0,8,217,152,1,70,253,111,253,111
0.819680,914,0,0,8,217,152,1,70,253,111,253,111
0.824852,917,0,0,8,3,255,7,255,0,0,240,0
0.830977,915,0,0,8,0,0,0,0,0,0,0,0
0.834625,290,0,0,4,4,2,0,0,,,,
0.837983,852,0,0,3,91,18,0,,,,,
0.838984,729,0,0,8,0,0,0,108,0,0,0,0
0.844818,584,0,0,8,0,0,255,255,255,3,255,255
0.845752,736,0,0,8,64,192,0,255,89,94,97,94
0.846285,825,0,0,2,0,90,,,,,,
0.849741,727,0,0,8,32,0,0,0,0,0,0,0
0.854592,456,0,0,4,0,0,0,0,,,,
0.855589,762,0,0,8,0,1,0,24,0,0,0,0
0.858366,918,0,0,8,217,152,1,70,253,111,253,111
0.859324,992,0,0,8,2,52,49,57,0,0,0,0
0.860253,914,0,0,8,217,152,1,70,253,111,253,111
0.864830,690,0,0,8,255,255,255,0,20,4,255,0
0.866698,1028,0,0,8,253,5,191,255,255,255,255,255
0.871877,915,0,0,8,0,0,0,0,0,0,0,0
0.874866,802,0,0,8,2,71,0,0,55,255,255,255
0.878445,729,0,0,8,0,0,0,108,0,0,0,0
0.878906,299,0,0,1,3,,,,,,,
0.879899,855,0,0,8,0,0,0,0,0,0,0,0
0.884878,818,0,0,8,0,80,216,80,89,9,255,25
0.888441,726,0,0,8,0,0,0,0,0,0,0,0
0.894995,767,0,0,8,0,143,0,0,255,255,255,255
0.896004,792,0,0,8,0,0,0,0,0,0,255,0
0.898388,918,0,0,8,217,152,1,70,253,111,253,111
0.899680,914,0,0,8,217,152,1,70,253,111,253,111
0.904808,590,0,0,8,255,255,16,0,0,0,90,90
0.905761,594,0,0,8,3,0,16,13,128,15,127,139
0.908943,448,0,0,6,0,0,0,128,0,4,,
0.911186,915,0,0,8,0,0,0,0,0,0,0,0
0.912159,827,0,0,8,43,255,3,41,0,0,0,0
0.915118,707,0,0,8,0,0,0,0,0,0,255,0
0.918457,729,0,0,8,0,0,0,108,0,0,0,0
0.924489,706,0,0,4,19,136,147,0,,,,
0.928477,720,0,0,6,0,1,0,3,0,67,,
0.934637,290,0,0,4,4,2,0,0,,,,
0.935614,562,0,0,8,255,68,0,255,0,0,0,0
0.938423,918,0,0,8,217,152,1,70,253,111,253,111
0.939726,914,0,0,8,217,152,1,70,253,111,253,111
0.951812,915,0,0,8,0,0,0,0,0,0,0,0
0.952804,1029,0,0,8,253,10,191,255,255,255,255,255
0.958460,729,0,0,8,0,0,0,108,0,0,0,0
0.959292,860,0,0,6,0,0,16,64,20,0,,
0.960222,992,0,0,8,0,49,67,54,83,82,70,72
0.968021,830,0,0,2,0,0,,,,,,
0.974841,802,0,0,8,2,72,0,0,55,255,255,255
0.977948,299,0,0,1,3,,,,,,,
0.978873,918,0,0,8,217,152,1,70,253,111,253,111
0.979811,914,0,0,8,217,152,1,70,253,111,253,111
0.991315,915,0,0,8,0,0,0,0,0,0,0,0
0.992264,761,0,0,2,0,0,,,,,,
0.994953,767,0,0,8,0,143,0,0,255,255,255,255
0.995967,792,0,0,8,0,0,0,0,0,0,255,0
0.998472,729,0,0,8,0,0,0,108,0,0,0,0
1.004792,590,0,0,8,255,255,16,0,0,0,90,90
1.005777,594,0,0,8,3,0,16,13,128,7,127,139
1.011918,827,0,0,8,43,255,3,41,0,0,0,0
1.014934,707,0,0,8,0,0,0,0,0,0,255,0
1.018415,918,0,0,8,217,152,1,70,253,111,253,111
1.019718,914,0,0,8,217,152,1,70,253,111,253,111
1.031667,915,0,0,8,0,0,0,0,0,0,0,0
1.034580,290,0,0,4,4,2,0,0,,,,
1.038484,729,0,0,8,0,0,0,108,0,0,0,0
1.040200,1034,0,0,8,253,44,191,255,255,255,255,255
1.041888,925,0,0,8,45,0,0,0,0,0,0,0
1.044775,736,0,0,8,64,192,0,255,89,93,97,94
1.050026,727,0,0,8,32,0,0,0,0,0,0,0
1.058449,918,0,0,8,217,152,1,70,253,111,253,111
1.059367,992,0,0,8,1,84,53,76,78,51,52,48
1.060297,914,0,0,8,217,152,1,70,253,111,253,111
1.064830,690,0,0,8,255,255,255,0,20,4,255,0
1.071262,915,0,0,8,0,0,0,0,0,0,0,0
1.074829,802,0,0,8,2,62,0,0,55,255,255,255
1.077944,299,0,0,1,3,,,,,,,
1.078944,729,0,0,8,0,0,0,108,0,0,0,0
1.088492,726,0,0,8,0,0,0,0,0,0,0,0
1.094918,767,0,0,8,0,143,0,0,255,255,255,255
1.095926,792,0,0,8,0,0,0,0,0,0,255,0
1.098523,918,0,0,8,217,152,1,70,253,111,253,111
1.099739,914,0,0,8,217,152,1,70,253,111,253,111
1.104827,590,0,0,8,255,255,16,0,0,0,90,90
1.105796,594,0,0,8,3,0,16,13,128,15,127,137
1.108545,448,0,0,6,0,0,0,128,0,4,,
1.111404,915,0,0,8,0,0,0,0,0,0,0,0
1.112381,827,0,0,8,43,255,3,41,0,0,0,0
1.114945,707,0,0,8,0,0,0,0,0,0,255,0
1.118508,729,0,0,8,0,0,0,108,0,0,0,0
1.124586,706,0,0,4,19,136,147,0,,,,
1.134769,1068,0,0,8,253,58,63,255,255,255,255,255
1.135446,290,0,0,4,4,2,0,0,,,,
1.136423,562,0,0,8,255,68,0,255,0,0,0,0
1.138446,918,0,0,8,217,152,1,70,253,111,253,111
1.139784,914,0,0,8,217,152,1,70,253,111,253,111
1.151080,915,0,0,8,0,0,0,0,0,0,0,0
1.158518,729,0,0,8,0,0,0,108,0,0,0,0
1.159479,992,0,0,8,2,52,49,57,0,0,0,0
1.174829,802,0,0,8,2,80,0,0,55,255,255,255
1.177940,299,0,0,1,3,,,,,,,
1.178869,918,0,0,8,217,152,1,70,253,111,253,111
1.179807,914,0,0,8,217,152,1,70,253,111,253,111
1.191244,915,0,0,8,0,0,0,0,0,0,0,0
1.194892,767,0,0,8,0,143,0,0,255,255,255,255
1.195900,792,0,0,8,0,0,0,0,0,0,255,0
1.198533,729,0,0,8,0,0,0,108,0,0,0,0
1.204818,590,0,0,8,255,255,16,0,0,0,90,90
1.205787,594,0,0,8,3,0,16,13,128,7,127,139
1.211856,827,0,0,8,42,255,3,41,0,0,0,0
1.214904,707,0,0,8,0,0,0,0,0,0,255,0
1.218465,918,0,0,8,217,152,1,70,253,111,253,111
1.219878,1082,0,0,8,253,62,191,255,255,255,255,255
1.220807,914,0,0,8,217,152,1,70,253,111,253,111
1.221879,560,0,0,8,3,54,54,8,0,0,0,0
1.231861,915,0,0,8,0,0,0,0,0,0,0,0
1.232815,846,0,0,8,30,127,30,127,21,31,0,127
1.234568,290,0,0,4,4,2,0,0,,,,
1.236933,798,0,0,6,0,64,0,192,0,0,,
1.238548,729,0,0,8,0,0,0,108,0,0,0,0
1.244740,736,0,0,8,64,192,0,255,89,94,97,94
1.249373,828,0,0,8,0,101,1,245,0,0,0,0
1.250362,727,0,0,8,32,0,0,0,0,0,0,0
1.251929,826,0,0,8,23,142,86,127,127,127,127,127
1.258490,918,0,0,8,217,152,1,70,253,111,253,111
1.259416,992,0,0,8,0,49,67,54,83,82,70,72
1.260347,914,0,0,8,217,152,1,70,253,111,253,111
1.261897,782,0,0,8,68,110,28,9,7,255,7,255
1.264816,690,0,0,8,255,255,255,0,20,4,255,0
1.271215,915,0,0,8,0,0,0,0,0,0,0,0
1.274790,802,0,0,8,2,70,0,0,55,255,255,255
1.276741,672,0,0,6,0,0,0,0,0,1,,
1.278550,729,0,0,8,0,0,0,108,0,0,0,0
1.279012,299,0,0,1,3,,,,,,,
1.286853,628,0,0,8,0,0,0,0,0,0,0,0
1.288684,726,0,0,8,0,0,0,0,0,0,0,0
1.294970,767,0,0,8,0,143,0,0,255,255,255,255
1.295494,752,0,0,2,1,0,,,,,,
1.296451,785,0,0,8,3,254,3,254,3,254,0,0
1.297460,792,0,0,8,0,0,0,0,0,0,255,0
1.298508,918,0,0,8,217,152,1,70,253,111,253,111
1.299803,914,0,0,8,217,152,1,70,253,111,253,111
1.304867,590,0,0,8,255,255,16,0,0,0,90,90
1.305730,448,0,0,6,0,0,0,128,0,4,,
1.306684,594,0,0,8,3,0,16,13,128,15,127,139
1.310354,1086,0,0,8,253,63,4,15,0,0,0,1
1.311880,827,0,0,8,43,255,3,41,0,0,0,0
1.312881,915,0,0,8,0,0,0,0,0,0,0,0
1.314983,707,0,0,8,0,0,0,0,0,0,255,0
1.315983,820,0,0,8,96,0,0,63,255,252,0,0
1.316657,969,0,0,4,90,50,0,0,,,,
1.318561,729,0,0,8,0,0,0,108,0,0,0,0
1.324615,706,0,0,4,19,136,147,0,,,,
1.325600,917,0,0,8,3,255,7,255,0,0,240,0
1.334678,290,0,0,4,4,2,0,0,,,,
1.335655,562,0,0,8,255,68,0,255,0,0,0,0
1.338500,918,0,0,8,217,152,1,70,253,111,253,111
1.339846,914,0,0,8,217,152,1,70,253,111,253,111
1.344796,584,0,0,8,0,0,255,255,255,3,255,255
1.345333,825,0,0,2,0,90,,,,,,
1.351382,915,0,0,8,0,0,0,0,0,0,0,0
1.354564,456,0,0,4,0,0,0,0,,,,
1.355565,762,0,0,8,0,1,0,24,0,0,0,0
1.356506,813,0,0,8,2,34,2,34,1,171,88,0
1.358572,729,0,0,8,0,0,0,108,0,0,0,0
1.359490,992,0,0,8,1,84,53,76,78,51,52,48
1.361457,738,0,0,4,0,0,0,0,,,,
1.374792,802,0,0,8,2,69,0,0,55,255,255,255
1.377966,299,0,0,1,3,,,,,,,
1.378891,918,0,0,8,217,152,1,70,253,111,253,111
1.379361,559,0,0,1,0,,,,,,,
1.380193,579,0,0,6,0,0,0,0,0,0,,
1.381185,755,0,0,8,0,0,0,0,0,0,0,0
1.382111,914,0,0,8,217,152,1,70,253,111,253,111
1.383119,769,0,0,8,0,0,0,0,0,0,0,0
1.384111,770,0,0,8,0,2,0,0,8,0,0,0
1.385034,818,0,0,8,0,80,216,80,89,9,255,25
1.385711,781,0,0,4,0,0,0,0,,,,
1.386574,783,0,0,7,5,10,10,10,10,106,1,
1.388294,791,0,0,8,0,0,0,0,0,64,2,0
1.388902,815,0,0,3,200,0,0,,,,,
1.389670,834,0,0,5,0,0,0,0,0,,,
1.390615,848,0,0,8,3,45,12,7,233,11,13,1
1.391686,855,0,0,8,0,0,0,0,0,0,0,0
1.392601,876,0,0,8,84,29,47,93,5,139,120,75
1.393598,915,0,0,8,0,0,0,0,0,0,0,0
1.394582,896,0,0,8,0,132,240,192,0,0,0,0
1.395567,767,0,0,8,0,143,0,0,255,255,255,255
1.396513,908,0,0,8,233,7,11,13,17,45,0,3
1.397509,792,0,0,8,0,0,0,0,0,0,255,0
1.398400,923,0,0,8,246,27,47,93,117,139,120,75
1.399396,729,0,0,8,0,0,0,108,0,0,0,0
1.400398,928,0,0,8,0,0,0,0,0,0,0,0
1.404844,590,0,0,8,255,255,16,0,0,0,90,90
1.405806,594,0,0,8,3,0,16,13,128,15,127,139
1.406795,832,0,0,8,255,255,253,0,2,128,0,0
1.409765,1087,0,0,8,253,1,63,255,255,255,255,255
1.411876,827,0,0,8,43,255,3,41,0,0,0,0
1.414909,707,0,0,8,0,0,0,0,0,0,255,0
1.415913,812,0,0,8,0,0,0,0,0,0,0,0
1.416882,990,0,0,8,190,30,30,0,3,97,209,2
1.418539,918,0,0,8,217,152,1,70,253,111,253,111
1.419826,914,0,0,8,217,152,1,70,253,111,253,111
1.424852,760,0,0,8,255,255,255,0,32,37,40,0
1.425519,978,0,0,4,23,24,176,0,,,,
1.430233,720,0,0,6,0,1,0,3,0,67,,
1.431393,915,0,0,8,0,0,0,0,0,0,0,0
1.434641,290,0,0,4,4,2,0,0,,,,
