ID,Extended,RTR,Length,Data,Count,Timestamps
727,0,0,8,"32,0,0,0,0,0,0,0",80,"0.196493,0.396547,0.596603,0.796901,0.996711,1.196856,1.396821,1.596874,1.797059,1.996986,2.197037,2.39727,2.599404,2.7975,2.997566,3.197305,3.397361,3.59761,3.797466,3.997529,4.19758,4.397629,4.59771,4.798083,4.9978,5.198619,5.398047,5.597962,5.79801,5.998068,6.198765,6.398179,6.598579,6.798279,6.998338,7.198727,7.39845,7.598503,7.798558,7.99861,8.199199,8.398721,8.599323,8.798824,8.999098,9.198933,9.398993,9.599329,9.799109,9.999152,10.199553,10.399268,10.599358,10.799532,10.999427,11.199486,11.399536,11.600347,11.799642,11.999796,12.199748,12.399808,12.600421,12.801473,12.999971,13.200145,13.400079,13.601263,13.800413,14.000241,14.200289,14.400533,14.600436,14.80046,15.000542,15.200567,15.40062,15.601306,15.800725,16.001166"
729,0,0,8,"0,0,0,47,0,0,0,0",399,"0.025753,0.065762,0.105774,0.145778,0.185792,0.225802,0.265815,0.305825,0.345837,0.38586,0.426795,0.465869,0.505882,0.546771,0.585903,0.626027,0.665922,0.705929,0.745951,0.785949,0.826714,0.865975,0.905993,0.945993,0.986007,1.026694,1.186067,1.226652,1.266088,1.306101,1.346107,1.386173,1.426608,1.466142,1.506144,1.546572,1.58617,1.627158,1.666201,1.706203,1.746212,1.78623,1.826521,1.866243,1.906258,1.946276,1.986404,2.026463,2.066302,2.106313,2.146321,2.186334,2.226435,2.266356,2.306363,2.346371,2.386386,2.426401,2.466577,2.506422,2.546431,2.586439,2.626841,2.666461,2.70647,2.746484,2.786495,2.826506,2.866517,2.906533,2.946541,2.986553,3.026555,3.066566,3.107818,3.146598,3.186603,3.226616,3.266625,3.306634,3.346645,3.38666,3.426669,3.466687,3.506686,3.546705,3.58671,3.627088,3.666739,3.706739,3.746758,3.786762,3.826777,3.866787,3.906793,3.946804,3.986834,4.026829,4.066836,4.106848,4.146857,4.186877,4.226886,4.266892,4.306907,4.346918,4.386928,4.426936,4.466944,4.506964,4.546969,4.586977,4.627935,4.667,4.70701,4.747022,4.787034,4.827041,4.867051,4.907064,4.947075,4.98709,5.027106,5.067109,5.107121,5.148372,5.187145,5.227151,5.267164,5.30717,5.347182,5.387195,5.427208,5.467217,5.507231,5.547256,5.58793,5.628118,5.66727,5.707285,5.747289,5.787514,5.827312,5.867323,5.907527,5.947347,5.98736,6.027371,6.06739,6.107387,6.147401,6.187411,6.227418,6.267535,6.307443,6.347454,6.387465,6.427474,6.467486,6.507501,6.547507,6.587982,6.627853,6.66754,6.707554,6.747559,6.787571,6.827582,6.867593,6.907607,6.947614,6.98763,7.027641,7.067649,7.10766,7.147669,7.188914,7.227692,7.267703,7.307714,7.347727,7.387731,7.427746,7.467757,7.507762,7.547773,7.587999,7.628358,7.667812,7.707821,7.747833,7.787846,7.827857,7.867859,7.907876,7.947887,7.987904,8.027906,8.067912,8.107934,8.147945,8.187946,8.227957,8.267971,8.307986,8.347992,8.388002,8.42802,8.468021,8.508035,8.548046,8.588083,8.628804,8.668083,8.708088,8.748101,8.788111,8.828125,8.868136,8.908141,8.948151,8.988164,9.028178,9.068188,9.108199,9.148218,9.188225,9.229465,9.268247,9.308255,9.348267,9.38827,9.428288,9.468293,9.508303,9.548314,9.588322,9.629861,9.668359,9.708358,9.748372,9.788381,9.828395,9.868408,9.90841,9.948428,9.988435,10.028444,10.068453,10.108467,10.148479,10.1885,10.228503,10.268515,10.30852,10.348534,10.388547,10.428556,10.468567,10.509493,10.548588,10.588602,10.628907,10.668614,10.709568,10.748642,10.788657,10.828663,10.868676,10.909579,10.948697,10.9887,11.028716,11.069654,11.109592,11.148748,11.188759,11.228778,11.270023,11.309544,11.349674,11.388809,11.428828,11.468833,11.510156,11.549716,11.589565,11.629817,11.669564,11.709575,11.749619,11.788925,11.828936,11.868949,11.909502,11.949591,11.988972,12.028986,12.069555,12.109494,12.149611,12.189033,12.229042,12.269055,12.309505,12.350173,12.389082,12.429098,12.469104,12.50949,12.549741,12.589662,12.629435,12.669593,12.709548,12.749607,12.78919,12.829626,12.869212,12.909483,12.949713,12.989245,13.02926,13.069573,13.109465,13.149638,13.189299,13.229308,13.269328,13.310569,13.349584,13.389353,13.429364,13.469373,13.509474,13.5497,13.589567,13.62966,13.669687,13.709501,13.749572,13.789469,13.829478,13.869477,13.909492,13.950541,13.989515,14.029529,14.069548,14.109552,14.150578,14.189573,14.229575,14.269586,14.309612,14.350556,14.389624,14.430443,14.469639,14.509656,14.550699,14.590268,14.630341,14.670237,14.710439,14.750576,14.789735,14.830311,14.869758,14.909761,14.950546,14.989783,15.029797,15.069806,15.109818,15.150548,15.18984,15.230246,15.26986,15.309874,15.351139,15.389891,15.429906,15.469914,15.509927,15.550721,15.590172,15.630521,15.670289,15.710196,15.750543,15.79,15.83001,15.870029,15.910036,15.950556,15.990058,16.030067,16.070071"
735,0,0,8,"132,0,0,0,0,0,0,0",16,"0.848114,1.848144,2.848384,3.848647,4.849949,5.848259,6.848569,7.849991,8.850001,9.848248,10.84827,11.848296,12.848312,13.848328,14.848328,15.848345"
736,0,0,8,"64,192,0,255,89,94,97,94",79,"0.089639,0.288661,0.488643,0.68867,0.888707,1.288774,1.488771,1.688669,1.888612,2.090634,2.288633,2.488598,2.688679,2.88861,3.089604,3.288639,3.488605,3.688629,3.888628,4.089691,4.288775,4.488823,4.688861,4.888891,5.089921,5.288991,5.489032,5.689114,5.889186,6.091187,6.288918,6.489338,6.689412,6.889409,7.09056,7.289516,7.489575,7.689669,7.888756,8.090775,8.288901,8.488916,8.688965,8.88903,9.090994,9.289133,9.489186,9.68929,9.889333,10.091312,10.289467,10.489485,10.689374,10.888595,11.091532,11.288545,11.488511,11.688548,11.888491,12.092299,12.288524,12.488541,12.688567,12.888546,13.090397,13.288534,13.488524,13.688512,13.888461,14.089479,14.288595,14.488545,14.688498,14.888484,15.089436,15.288475,15.488544,15.688529,15.888517"
738,0,0,4,"0,0,0,0,,,,",16,"0.586684,1.586874,2.587141,3.587414,4.58768,5.586956,6.587004,7.587026,8.587102,9.587173,10.587186,11.587231,12.587436,13.587369,14.588301,15.587447"
752,0,0,2,"1,0,,,,,,",32,"0.274412,0.775487,1.276559,1.777692,2.278909,2.779973,3.280995,3.782099,4.283209,4.78427,5.285387,5.78654,6.287991,6.788736,7.290043,7.79095,8.291995,8.793138,9.294207,9.7953,10.296481,10.797571,11.298696,11.800169,12.300857,12.802024,13.303049,13.804207,14.305297,14.806354,15.307503,15.809325"
754,0,0,3,"0,0,0,,,,,",16,"0.626635,1.627766,2.627446,3.627696,4.628544,5.628727,6.628458,7.628962,8.629415,9.630471,10.629512,11.630423,12.630045,13.630266,14.631803,15.631127"
755,0,0,8,"0,0,0,0,0,0,0,0",16,"0.620444,1.620288,2.620384,3.620447,4.620466,5.620518,6.620407,7.620405,8.620384,9.620343,10.620483,11.620353,12.620407,13.6204,14.620369,15.620299"
760,0,0,8,"255,255,255,0,32,37,40,0",16,"0.669024,1.668769,2.66915,3.668681,4.668703,5.668694,6.668627,7.66879,8.669057,9.669333,10.669591,11.668591,12.668619,13.668709,14.668593,15.668644"
761,0,0,2,"0,0,,,,,,",32,"0.420809,0.920167,1.420427,1.919616,2.420128,2.919162,3.419197,3.919118,4.419145,4.917972,5.417706,5.917503,6.417156,6.91688,7.416615,7.916342,8.416061,8.915789,9.415513,9.915246,10.414971,10.914693,11.414484,11.914154,12.413939,12.913598,13.414333,13.913056,14.412982,14.913351,15.412586,15.911961"
762,0,0,8,"0,1,0,24,0,0,0,0",31,"0.099621,0.59947,1.599532,2.100168,2.600397,3.100212,3.599404,4.100351,4.599416,5.099347,5.599658,6.099402,6.600272,7.0993,7.600196,8.099413,8.600313,9.09929,9.600323,10.09926,10.600347,11.099395,11.599358,12.09932,12.599427,13.099296,13.599342,14.099358,14.599435,15.099325,15.599389"
767,0,0,8,"0,144,0,0,255,255,255,255",160,"0.038791,0.139066,0.238713,0.339032,0.43868,0.539558,0.640376,0.738861,0.838752,0.939181,1.038867,1.238758,1.339626,1.438751,1.539515,1.638934,1.73936,1.838697,1.939564,2.038771,2.139508,2.238682,2.339566,2.438696,2.539491,2.640325,2.739406,2.838748,2.939747,3.038866,3.139503,3.238692,3.338689,3.438653,3.538791,3.639142,3.738653,3.838671,3.938684,4.038714,4.138714,4.238693,4.338645,4.438661,4.538807,4.640502,4.73867,4.838678,4.938637,5.038731,5.138692,5.238665,5.338685,5.438694,5.538763,5.63919,5.738721,5.838689,5.93873,6.038922,6.138902,6.238945,6.338821,6.438752,6.538908,6.643209,6.738703,6.83871,6.938729,7.038755,7.13871,7.238717,7.338698,7.439016,7.538832,7.639015,7.738725,7.838873,7.938691,8.038975,8.138739,8.238989,8.338716,8.439036,8.538798,8.643199,8.738711,8.839148,8.938688,9.039201,9.138662,9.239321,9.338803,9.439305,9.538874,9.639937,9.738649,9.839627,9.938679,10.039468,10.138671,10.239524,10.338676,10.43865,10.538841,10.645228,10.738716,10.839694,10.938642,11.038681,11.138622,11.23861,11.338629,11.43873,11.53869,11.638864,11.738592,11.83855,11.938581,12.038657,12.138559,12.238609,12.3386,12.438593,12.538798,12.640338,12.738697,12.838562,12.938638,13.038609,13.138605,13.238565,13.338585,13.438621,13.538678,13.638972,13.738601,13.83861,13.938535,14.038654,14.138602,14.23856,14.338592,14.438581,14.538647,14.645004,14.738554,14.838551,14.938591,15.038622,15.13856,15.238572,15.338599,15.438544,15.53869,15.639093,15.738619,15.83861,15.938741,16.038811"
769,0,0,8,"0,0,0,0,0,0,0,0",16,"0.622413,1.622256,2.62236,3.622458,4.62244,5.622525,6.622381,7.622412,8.62236,9.62235,10.622458,11.622364,12.622381,13.622685,14.622345,15.621841"
770,0,0,8,"0,2,0,0,8,0,0,0",16,"0.623403,1.623246,2.623353,3.623451,4.62343,5.623519,6.623375,7.623406,8.623349,9.623344,10.623452,11.623353,12.623375,13.623678,14.623334,15.623792"
774,0,0,8,"0,0,0,0,0,0,0,0",16,"0.71877,1.718672,2.718631,3.718649,4.718627,5.718611,6.718626,7.718587,8.718642,9.718564,10.7186,11.718517,12.718601,13.71855,14.718534,15.718603"
778,0,0,8,"132,128,0,99,252,15,0,103",13,"4.298593,4.728833,5.729161,6.72945,7.728809,8.728992,9.729274,10.729526,11.728596,12.728601,13.728614,14.728578,15.728691"
778,0,0,8,"132,128,0,98,252,15,0,103",4,"0.728767,1.72883,2.728882,3.728741"
781,0,0,4,"0,0,0,0,,,,",16,"0.625054,1.624157,2.624999,3.624264,4.62511,5.624316,6.625053,7.625044,8.624992,9.624982,10.62509,11.624993,12.625013,13.624357,14.624973,15.624473"
