ID,Extended,RTR,Length,Data,Count,Timestamps
590,0,0,8,"255,255,16,0,0,0,90,90",145,"0.009551,0.109549,0.209547,0.309553,0.409531,0.509498,0.609512,0.709534,0.809844,0.909512,1.009504,1.109498,1.209555,1.30952,1.409508,1.509526,1.609445,1.709498,1.809803,1.9095,2.00949,2.109498,2.209529,2.309489,2.409811,2.509539,2.60953,2.709642,2.809859,2.909498,3.009512,3.109443,3.209432,3.309451,3.409489,3.509412,3.609412,3.709434,3.810383,3.909463,4.009456,4.109451,4.209512,4.309461,4.409434,4.509499,4.609429,4.709478,4.809969,4.909455,5.009414,5.1094,5.209426,5.309388,5.409457,5.5094,5.609388,5.709518,5.810312,5.909538,6.00939,6.11027,6.20939,6.309395,6.40939,6.509383,6.609394,6.709415,6.810454,6.909393,7.009409,7.10939,7.209414,7.3094,7.409365,7.509387,7.609379,7.709376,7.809956,7.909379,8.009357,8.109384,8.209365,8.309365,8.409468,8.509459,8.609442,8.709488,8.809574,8.909603,9.00959,9.109586,9.209506,9.30947,9.409483,9.509458,9.609451,9.709496,9.809476,9.909439,10.009461,10.109433,10.209477,10.309485,10.409475,10.509481,10.609484,10.709508,10.809505,10.909482,11.009472,11.109478,11.209492,11.309465,11.409479,11.509475,11.609496,11.709493,11.809486,11.909459,12.009475,12.109581,12.209537,12.309565,12.409547,12.509415,12.609428,12.709504,12.809494,12.909487,13.009478,13.109459,13.209498,13.309512,13.409486,13.509495,13.609446,13.709384,13.810293,13.909399,14.009372,14.109398,14.209414,14.309379,14.409414"
594,0,0,8,"3,0,16,13,128,15,127,139",77,"0.011485,0.211485,0.411465,0.71049,0.910472,1.011442,1.310469,1.710448,1.91045,2.110451,2.310438,2.510508,2.710595,2.811793,3.010462,3.3104,3.410438,3.510367,3.610368,3.710387,3.81232,4.110401,4.210469,4.610383,5.010375,5.210383,5.410426,5.61034,5.910497,6.21034,6.311331,6.410343,6.610347,6.710383,6.812164,6.910341,7.01036,7.110343,7.510339,7.610336,7.811666,8.010302,8.510409,8.710441,8.811197,8.911144,9.310427,9.510415,9.611391,9.811394,10.110386,10.21045,10.510434,10.610434,10.710458,10.811427,10.910448,11.010434,11.110436,11.31043,11.410432,11.61045,11.710442,11.811404,12.010424,12.210491,12.410496,12.510366,12.910437,13.210448,13.610395,13.812212,13.910348,14.010314,14.210365,14.310332,14.410366"
594,0,0,8,"3,0,16,13,128,7,127,139",31,"0.31051,0.510459,2.011436,2.211475,2.610487,2.910459,3.110405,3.910425,4.310418,4.410394,4.510461,4.71044,4.811526,5.11036,5.710487,5.811865,7.210371,8.110344,8.610399,9.010552,9.41044,9.710458,9.910401,10.310454,10.410436,11.910417,12.110542,12.310523,12.710465,12.811424,13.410448"
594,0,0,8,"3,0,16,13,128,15,127,137",25,"0.110503,0.611446,0.811779,1.211488,1.510476,1.611379,3.210382,4.910408,5.31036,5.510357,6.010343,6.111222,7.310369,7.91034,8.210313,8.310325,8.410418,9.210456,10.010413,11.210442,11.510445,12.610381,13.010428,13.510445,13.710333"
594,0,0,8,"3,0,16,13,128,7,127,137",12,"1.110459,1.411454,1.811521,2.411757,4.010418,6.510343,7.410325,7.710332,9.110543,13.110416,13.31047,14.110361"
628,0,0,8,"0,0,0,0,0,0,0,0",14,"0.682814,1.682802,2.682845,3.682732,4.682945,5.682915,6.682644,7.683615,8.683083,9.683421,10.682541,11.682494,12.682492,13.68245"
672,0,0,6,"0,0,0,0,0,1,,",14,"0.672689,1.672653,2.672637,3.6726,4.672561,5.672547,6.672531,7.672474,8.672461,9.672423,10.67239,11.672377,12.672332,13.672298"
690,0,0,8,"255,255,255,0,20,4,255,0",72,"0.069492,0.269494,0.46952,0.669475,0.869486,1.069508,1.269581,1.46952,1.669494,1.869472,2.069484,2.269938,2.46951,2.669479,2.869497,3.069512,3.269471,3.469496,3.669455,3.869486,4.069492,4.269487,4.469573,4.669555,4.869459,5.069467,5.270211,5.469428,5.669883,5.869438,6.069425,6.269418,6.469427,6.669437,6.869426,7.069439,7.26943,7.469424,7.669579,7.869444,8.069389,8.269396,8.469427,8.669471,8.869494,9.070469,9.269483,9.469482,9.669462,9.869373,10.069408,10.26938,10.469383,10.669429,10.869572,11.069505,11.269382,11.469375,11.669383,11.8694,12.069371,12.269366,12.469372,12.66938,12.869433,13.069407,13.26934,13.469432,13.669453,13.869418,14.069491,14.269574"
706,0,0,4,"19,136,146,0,,,,",39,"0.129325,0.329188,0.529185,1.129191,1.329214,1.529187,2.129159,2.329168,2.529179,2.729224,2.929169,3.529146,4.129176,4.529165,4.929174,5.129151,5.329133,5.729158,6.129131,6.729179,6.929108,7.329134,7.729181,8.329101,8.529217,8.729315,9.329152,9.529148,9.72927,9.929085,10.12912,10.529103,10.729186,11.129099,11.52913,12.129122,12.72928,13.129109,14.329136"
706,0,0,4,"19,136,147,0,,,,",32,"0.92916,1.729174,1.929905,3.129249,3.329246,3.729144,3.929184,4.329193,4.729236,5.529126,5.929307,6.329217,6.529267,7.129125,7.529099,7.92911,8.129077,8.929223,9.129192,10.329114,10.929126,11.329132,11.729122,11.929113,12.32908,12.529077,12.929187,13.329122,13.529129,13.729106,13.929162,14.129103"
