ID,Extended,RTR,Length,Data,Count,Timestamps
802,0,0,8,"2,70,0,0,55,255,255,255",10,"0.33511,1.935094,2.737084,3.135152,4.234976,6.635652,8.535254,8.736198,9.335025,14.034942"
802,0,0,8,"2,69,0,0,55,255,255,255",9,"0.435223,4.334968,4.834952,4.934952,6.835616,9.135088,10.434961,11.634978,11.93497"
802,0,0,8,"2,71,0,0,55,255,255,255",7,"1.135106,6.435702,8.935169,9.035113,13.23506,13.435129,13.934975"
802,0,0,8,"2,81,0,0,55,255,255,255",6,"0.235113,3.035121,5.134943,9.835001,12.335017,12.434964"
802,0,0,8,"2,79,0,0,55,255,255,255",6,"1.835093,3.737167,4.534963,7.53549,8.83515,9.634979"
802,0,0,8,"2,78,0,0,55,255,255,255",6,"4.736935,6.035788,7.335487,7.63543,9.235093,12.034962"
802,0,0,8,"2,72,0,0,55,255,255,255",6,"5.434984,5.736881,5.935844,7.736438,12.635,12.835052"
802,0,0,8,"2,65,0,0,55,255,255,255",5,"0.737946,2.335102,4.635027,11.53512,13.335161"
802,0,0,8,"2,68,0,0,55,255,255,255",5,"2.535093,5.034976,11.434984,13.535139,13.635064"
802,0,0,8,"2,80,0,0,55,255,255,255",5,"4.036966,5.635927,8.13537,8.435259,10.035003"
802,0,0,8,"2,77,0,0,55,255,255,255",5,"7.135553,7.235889,7.935344,9.435013,10.835007"
802,0,0,8,"2,82,0,0,55,255,255,255",4,"0.835096,1.035097,6.736657,12.535116"
802,0,0,8,"2,75,0,0,55,255,255,255",4,"1.535076,2.835099,5.535899,9.735971"
802,0,0,8,"2,63,0,0,55,255,255,255",3,"0.635247,3.235157,5.235754"
802,0,0,8,"2,62,0,0,55,255,255,255",3,"5.835871,10.335136,10.63503"
802,0,0,8,"2,66,0,0,55,255,255,255",3,"10.535152,11.235025,13.736021"
802,0,0,8,"2,84,0,0,55,255,255,255",2,"1.635144,2.235097"
802,0,0,8,"2,83,0,0,55,255,255,255",2,"6.335738,10.235076"
802,0,0,8,"2,64,0,0,55,255,255,255",2,"10.935025,11.335025"
802,0,0,8,"2,86,0,0,55,255,255,255",2,"12.134993,12.736001"
802,0,0,8,"2,57,0,0,55,255,255,255",1,0.535205
802,0,0,8,"2,87,0,0,55,255,255,255",1,3.835205
802,0,0,8,"2,55,0,0,55,255,255,255",1,10.735982
802,0,0,8,"2,67,0,0,55,255,255,255",1,11.134976
802,0,0,8,"2,85,0,0,55,255,255,255",1,11.835052
802,0,0,8,"2,52,0,0,55,255,255,255",1,13.834975
810,0,0,8,"2,0,2,0,0,32,216,43",14,"0.695635,1.695629,2.695659,3.695764,4.695666,5.695742,6.695639,7.695669,8.69566,9.695533,10.695577,11.695597,12.695544,13.695574"
812,0,0,8,"0,0,0,0,0,0,0,0",14,"0.676155,1.676257,2.676109,3.676145,4.67605,5.675993,6.67606,7.676033,8.676054,9.675981,10.675988,11.676081,12.675996,13.675985"
813,0,0,8,"2,41,2,41,1,171,85,0",11,"0.616745,1.616698,2.616659,3.616689,4.616608,5.616538,6.616635,7.616545,8.616654,9.61663,10.616561"
813,0,0,8,"2,42,2,42,1,171,85,0",3,"11.616533,12.61656,13.616644"
815,0,0,3,"200,0,0,,,,,",14,"0.650521,1.650576,2.650373,3.650466,4.650752,5.650469,6.650484,7.650546,8.650319,9.650361,10.650461,11.650439,12.650379,13.649473"
818,0,0,8,"0,80,216,80,109,9,255,25",28,"0.145034,0.645421,1.145034,1.645528,2.145034,2.645294,3.145119,3.645421,4.14521,4.645676,5.14507,5.645426,6.145075,6.645404,7.145162,7.645502,8.145057,8.645243,9.144952,9.645314,10.144937,10.645381,11.144942,11.645392,12.144918,12.645301,13.144915,13.645258"
820,0,0,8,"96,0,0,63,255,252,0,0",14,"0.577206,1.576158,2.576193,3.576237,4.576148,5.57613,6.576127,7.576172,8.576174,9.57605,10.576064,11.576179,12.576049,13.576127"
825,0,0,2,"0,90,,,,,,",29,"0.107484,0.608457,1.107499,1.605545,2.107492,2.607499,3.107499,3.605624,4.1075,4.607478,5.106458,5.605518,6.106548,6.606553,7.106441,7.605483,8.106462,8.606706,9.106617,9.605545,10.106482,10.606572,11.10646,11.60555,12.106458,12.606699,13.106478,13.605508,14.106425"
826,0,0,8,"24,56,74,127,127,127,127,127",4,"1.475994,2.476101,3.476081,4.475959"
826,0,0,8,"24,56,72,127,127,127,127,127",2,"6.474824,7.4746"
826,0,0,8,"24,56,71,127,127,127,127,127",2,"8.474396,9.47415"
826,0,0,8,"24,56,70,127,127,127,127,127",2,"10.473884,11.473655"
826,0,0,8,"24,56,69,127,127,127,127,127",2,"12.473459,13.473229"
826,0,0,8,"24,56,75,127,127,127,127,127",1,0.476266
826,0,0,8,"24,56,73,127,127,127,127,127",1,5.475973
827,0,0,8,"43,255,2,199,0,0,0,0",23,"0.836061,1.036066,1.136071,1.236845,1.436104,1.536045,1.736097,1.936592,2.036069,2.136086,2.636102,2.836068,3.03609,3.136118,3.336115,3.536105,3.636143,3.836174,4.035972,4.135954,4.335934,4.635997,4.835918"
827,0,0,8,"42,255,2,199,0,0,0,0",18,"0.936068,1.336043,1.636106,1.836054,2.236059,2.33606,2.436028,2.536054,2.736116,2.936085,3.236119,3.436103,3.736191,3.936016,4.235938,4.435934,4.535921,4.735978"
827,0,0,8,"42,255,2,188,0,0,0,0",18,"5.035945,5.236723,5.43595,5.734895,5.934868,6.236292,6.334774,6.434736,6.534735,6.634686,6.934659,7.03459,7.134596,7.234928,7.43453,7.634469,7.734453,7.834412"
827,0,0,8,"42,255,2,168,0,0,0,0",18,"9.833976,9.933937,10.033904,10.133903,10.233852,10.333896,10.433851,10.534191,10.633774,10.733768,10.833739,10.933697,11.033691,11.133649,11.333646,11.534135,11.73357,11.93349"
827,0,0,8,"43,255,2,188,0,0,0,0",13,"4.935921,5.135908,5.335912,5.534942,5.634935,5.834886,6.034827,6.1348,6.734683,6.834654,7.334526,7.534513,7.934386"
827,0,0,8,"42,255,2,174,0,0,0,0",11,"8.034377,8.33431,8.434266,8.634235,8.834173,9.034144,9.234132,9.334056,9.434055,9.63399,9.73397"
827,0,0,8,"42,255,2,158,0,0,0,0",9,"12.933236,13.133235,13.233171,13.333154,13.433153,13.633083,13.833039,13.933017,14.033029"
827,0,0,8,"43,255,2,174,0,0,0,0",7,"8.134381,8.234542,8.534285,8.73422,8.9342,9.134127,9.534218"
827,0,0,8,"43,255,2,207,0,0,0,0",5,"0.036852,0.136229,0.336189,0.436201,0.536178"
827,0,0,8,"43,255,2,168,0,0,0,0",5,"11.233662,11.433626,11.633579,11.833509,12.033465"
827,0,0,8,"42,255,2,160,0,0,0,0",4,"12.133422,12.333384,12.534147,12.733299"
827,0,0,8,"43,255,2,160,0,0,0,0",4,"12.233452,12.43337,12.633359,12.833296"
827,0,0,8,"43,255,2,158,0,0,0,0",3,"13.033219,13.533118,13.733086"
827,0,0,8,"42,255,2,207,0,0,0,0",2,"0.236906,0.636212"
827,0,0,8,"43,255,2,201,0,0,0,0",1,0.736137
828,0,0,8,"0,102,1,246,0,0,0,0",12,"0.648941,1.705995,3.022662,3.472967,4.472703,5.472477,6.472246,10.49385,11.471086,11.953512,12.470891,13.471477"
828,0,0,8,"0,102,1,247,0,0,0,0",11,"0.496209,0.573591,1.423043,1.473402,2.49573,6.884687,10.343914,10.403894,10.471316,11.683575,11.743557"
828,0,0,8,"0,102,1,255,0,0,0,0",9,"0.457123,0.546723,2.473198,6.872176,6.904667,9.184137,10.371364,11.671106,11.723569"
828,0,0,8,"0,101,1,244,0,0,0,0",8,"1.397606,6.924624,6.954656,7.472009,8.471804,9.204146,9.471543,10.383879"
828,0,0,8,"0,101,1,245,0,0,0,0",1,0.52318
828,0,0,8,"0,102,1,248,0,0,0,0",1,11.703603
830,0,0,2,"0,0,,,,,,",14,"0.275612,1.275616,2.275779,3.276049,4.276315,5.276591,6.276905,7.277131,8.27741,9.27776,10.277949,11.278228,12.278587,13.278767"
832,0,0,8,"255,255,253,0,2,128,0,0",14,"0.669132,1.668146,2.669951,3.668215,4.669338,5.666995,6.669084,7.666962,8.669893,9.666959,10.667214,11.666947,12.667989,13.667069"
834,0,0,5,"0,0,0,0,0,,,",14,"0.651289,1.65134,2.651141,3.651235,4.65152,5.651238,6.651249,7.651316,8.652017,9.651129,10.651229,11.651208,12.651146,13.650238"
838,0,0,2,"0,0,,,,,,",14,"0.79137,1.791831,2.791174,3.791439,4.791468,5.791275,6.792833,7.791722,8.791238,9.791796,10.791455,11.791864,12.791508,13.791703"
846,0,0,8,"30,127,30,127,21,31,0,127",14,"0.473628,1.456046,2.456064,3.456091,4.456068,5.454935,6.454704,7.454483,8.454249,9.454035,10.453785,11.453559,12.453335,13.453107"
848,0,0,8,"50,47,12,7,233,11,13,1",1,0.65318
848,0,0,8,"51,47,12,7,233,11,13,1",1,1.653206
848,0,0,8,"52,47,12,7,233,11,13,1",1,2.652996
848,0,0,8,"53,47,12,7,233,11,13,1",1,3.653106
848,0,0,8,"54,47,12,7,233,11,13,1",1,4.653376
848,0,0,8,"55,47,12,7,233,11,13,1",1,5.653101
848,0,0,8,"56,47,12,7,233,11,13,1",1,6.653113
848,0,0,8,"57,47,12,7,233,11,13,1",1,7.653171
848,0,0,8,"58,47,12,7,233,11,13,1",1,8.652955
848,0,0,8,"59,47,12,7,233,11,13,1",1,9.652988
848,0,0,8,"0,48,12,7,233,11,13,1",1,10.653097
848,0,0,8,"1,48,12,7,233,11,13,1",1,11.653086
848,0,0,8,"2,48,12,7,233,11,13,1",1,12.653017
848,0,0,8,"3,48,12,7,233,11,13,1",1,13.652109
852,0,0,3,"91,18,0,,,,,",9,"1.108881,2.60902,4.109045,5.609292,7.109207,8.610104,10.109355,11.609446,13.109757"
855,0,0,8,"0,0,0,0,0,0,0,0",28,"0.142237,0.654168,1.142263,1.654198,2.14272,2.653989,3.142975,3.6541,4.143274,4.654369,5.141959,5.654094,6.142012,6.654105,7.142025,7.654163,8.142379,8.654874,9.1426,9.653977,10.141927,10.654089,11.142041,11.654078,12.141938,12.65401,13.141939,13.653102"
856,0,0,4,"4,0,0,0,,,,",14,"0.716341,1.715754,2.715728,3.715728,4.715621,5.715611,6.715605,7.715618,8.715664,9.715646,10.715585,11.715641,12.715693,13.715659"
860,0,0,6,"0,0,16,64,20,0,,",14,"0.221337,1.221688,2.221713,3.221231,4.221257,5.221293,6.221344,7.22154,8.221697,9.222177,10.222118,11.221307,12.22119,13.221188"
876,0,0,8,"84,29,47,93,96,139,120,75",14,"0.656017,1.656109,2.655838,3.655147,4.656217,5.656005,6.655954,7.656078,8.655792,9.654994,10.655937,11.656064,12.656403,13.65495"
896,0,0,8,"0,132,240,192,0,0,0,0",14,"0.657002,1.658091,2.656819,3.657116,4.657198,5.657989,6.656935,7.658059,8.657737,9.656963,10.656921,11.658589,12.657384,13.657463"
897,0,0,8,"181,77,62,96,0,4,0,0",7,"0.652249,2.64879,4.649168,6.648899,8.647872,10.648876,12.648795"
906,0,0,8,"5,0,0,0,0,0,72,35",7,"0.637182,2.637072,4.636962,6.636628,8.636173,10.636007,12.635973"
908,0,0,8,"233,7,11,13,17,47,0,51",2,"1.659013,2.658699"
908,0,0,8,"233,7,11,13,17,47,0,53",2,"3.659035,4.659078"
908,0,0,8,"233,7,11,13,17,47,0,55",2,"5.658915,6.658825"
908,0,0,8,"233,7,11,13,17,47,0,57",2,"7.65952,8.660184"
908,0,0,8,"233,7,11,13,17,47,0,59",2,"9.659427,10.658386"
908,0,0,8,"233,7,11,13,17,48,0,1",2,"11.659516,12.659271"
908,0,0,8,"233,7,11,13,17,47,0,49",1,0.65885
908,0,0,8,"233,7,11,13,17,48,0,3",1,13.659398
911,0,0,8,"25,255,255,255,3,1,1,1",14,"0.726913,1.726001,2.72603,3.726049,4.725948,5.725923,6.726013,7.726495,8.725993,9.725884,10.725934,11.725951,12.725941,13.7259"
914,0,0,8,"217,152,1,70,253,111,253,111",353,"0.007202,0.047228,0.087183,0.127877,0.1679,0.208601,0.247253,0.28742,0.327896,0.367919,0.4076,0.447551,0.487551,0.52791,0.567935,0.607928,0.655095,0.687647,0.727843,0.76787,0.807383,0.847391,0.888078,0.927809,0.967865,1.007438,1.047441,1.087516,1.127827,1.167861,1.207492,1.2475,1.287585,1.327814,1.36801,1.407544,1.447729,1.487696,1.527845,1.568069,1.607616,1.648991,1.687692,1.727857,1.767885,1.807654,1.847703,1.887857,1.927807,1.96789,2.00771,2.047748,2.087728,2.127774,2.167877,2.207781,2.24931,2.287786,2.327837,2.367901,2.407822,2.447832,2.487832,2.527927,2.568874,2.608428,2.65207,2.68789,2.728814,2.768864,2.807925,2.847937,2.888002,2.927997,2.968027,3.007981,3.047996,3.08808,3.128089,3.168026,3.208032,3.248092,3.288088,3.328098,3.368135,3.408092,3.448146,3.488181,3.528125,3.568991,3.608151,3.648886,3.68819,3.728822,3.768187,3.808214,3.848245,3.888221,3.928481,3.968312,4.008279,4.048306,4.08833,4.128721,4.16834,4.208321,4.24832,4.289613,4.329145,4.368829,4.408365,4.448379,4.488387,4.528482,4.568983,4.608423,4.652451,4.688491,4.728787,4.768524,4.808476,4.848485,4.888534,4.928572,4.968548,5.008529,5.048567,5.088587,5.12864,5.168841,5.208592,5.248639,5.288684,5.328649,5.368629,5.408641,5.448695,5.488733,5.529214,5.568681,5.6087,5.648886,5.688753,5.728738,5.768741,5.808762,5.848827,5.888764,5.928786,5.968858,6.008817,6.04886,6.088829,6.128831,6.168865,6.208871,6.248867,6.288882,6.331076,6.368981,6.408928,6.448921,6.488931,6.528973,6.569034,6.608962,6.652179,6.689065,6.72901,6.769053,6.809026,6.849092,6.889076,6.929127,6.969068,7.009074,7.049127,7.089168,7.129158,7.169151,7.209135,7.249191,7.289237,7.329168,7.369176,7.409188,7.44922,7.489229,7.529284,7.569229,7.609257,7.652245,7.689264,7.729327,7.769363,7.80931,7.849354,7.889326,7.929331,7.969365,8.009353,8.049359,8.089371,8.129477,8.169479,8.209417,8.249468,8.289427,8.329477,8.370817,8.409463,8.449473,8.489506,8.529557,8.569518,8.609513,8.651249,8.689577,8.729623,8.769561,8.809566,8.849619,8.889651,8.929639,8.969614,9.009627,9.049689,9.089725,9.129656,9.169677,9.209679,9.249723,9.289735,9.329716,9.369727,9.409736,9.449783,9.489821,9.529768,9.569788,9.609795,9.652058,9.68982,9.729821,9.769871,9.80986,9.849889,9.889869,9.929891,9.969958,10.009917,10.049913,10.090261,10.12997,10.17002,10.209968,10.249962,10.289975,10.330049,10.370037,10.411299,10.450019,10.490068,10.530119,10.570058,10.610068,10.652155,10.690146,10.73015,10.77011,10.810116,10.850181,10.890796,10.930209,10.970163,11.010177,11.050212,11.090337,11.130208,11.170214,11.210244,11.250294,11.290315,11.330327,11.370276,11.410295,11.450343,11.490306,11.531206,11.570361,11.61038,11.652133,11.690365,11.730376,11.770469,11.810408,11.850403,11.890415,11.930462,11.970509,12.010458,12.050517,12.09047,12.130549,12.170514,12.2105,12.250522,12.290571,12.330607,12.370622,12.410628,12.451866,12.490639,12.53063,12.5706,12.61061,12.652076,12.690706,12.730699,12.770784,12.810665,12.850708,12.890717,12.930702,12.970708,13.010729,13.050785,13.090801,13.130756,13.171048,13.210784,13.250834,13.290805,13.330809,13.370846,13.410835,13.45087,13.49085,13.530864,13.570943,13.610901,13.651167,13.690904,13.730935,13.771006,13.810955,13.850947,13.890967,13.931034,13.971021,14.011007,14.051004,14.091048"
915,0,0,8,"0,0,0,0,0,0,0,0",353,"0.018753,0.058564,0.09852,0.138754,0.178884,0.218522,0.259027,0.299144,0.33879,0.378783,0.418632,0.45858,0.498856,0.539195,0.578877,0.619263,0.659847,0.698894,0.738967,0.778659,0.818695,0.85896,0.899058,0.938841,0.97899,1.019402,1.058974,1.099011,1.138794,1.178786,1.219025,1.259619,1.299015,1.339139,1.37952,1.419076,1.459116,1.49888,1.538873,1.57918,1.619259,1.660013,1.699294,1.740862,1.779217,1.819221,1.858954,1.898969,1.93922,1.979345,2.019253,2.059241,2.099647,2.139258,2.179292,2.219051,2.259085,2.299336,2.339453,2.379324,2.419255,2.459808,2.499383,2.539388,2.579179,2.619196,2.660683,2.699555,2.739525,2.779479,2.819972,2.859472,2.899499,2.939253,2.979318,3.019547,3.059624,3.099541,3.139681,3.180025,3.219606,3.259579,3.299349,3.33965,3.379648,3.419744,3.459617,3.49971,3.540119,3.579707,3.619702,3.660035,3.699868,3.73988,3.78166,3.819778,3.859803,3.90014,3.940276,3.979806,4.019573,4.06005,4.099821,4.139828,4.179959,4.21988,4.259638,4.300137,4.340023,4.37975,4.420198,4.459922,4.499959,4.539985,4.579787,4.619734,4.662607,4.700006,4.739904,4.780459,4.820264,4.860019,4.900147,4.939799,4.979806,5.020087,5.060092,5.100089,5.14015,5.180585,5.22012,5.260127,5.299931,5.339903,5.380174,5.4202,5.460341,5.500257,5.540638,5.580241,5.620339,5.660459,5.700039,5.740297,5.780275,5.821712,5.860416,5.900687,5.940316,5.980457,6.020127,6.060122,6.100349,6.140397,6.18078,6.220398,6.260812,6.300445,6.340566,6.380199,6.420231,6.460489,6.500506,6.54061,6.580401,6.620921,6.66135,6.700527,6.740321,6.780324,6.820577,6.860597,6.901086,6.940636,6.980841,7.020648,7.060731,7.10041,7.14042,7.18078,7.220708,7.261254,7.300819,7.341492,7.380705,7.420742,7.460514,7.5005,7.540884,7.580669,7.621288,7.661411,7.701174,7.740852,7.78129,7.820624,7.861866,7.901245,7.940832,7.981412,8.020919,8.06131,8.100937,8.140921,8.180713,8.220866,8.261578,8.300966,8.341492,8.380825,8.421413,8.461078,8.501134,8.540828,8.581206,8.621495,8.662182,8.701657,8.741099,8.781408,8.821102,8.861154,8.900908,8.941508,8.981597,9.021178,9.061759,9.100947,9.141608,9.181237,9.221341,9.261116,9.301702,9.341682,9.379806,9.421288,9.461063,9.501659,9.541502,9.581314,9.621201,9.662311,9.701738,9.741393,9.781831,9.82117,9.861807,9.903435,9.94152,9.981388,10.02197,10.06187,10.101469,10.142926,10.181226,10.221291,10.261608,10.301541,10.341545,10.381788,10.42197,10.461559,10.502137,10.541396,10.581377,10.621728,10.663216,10.701634,10.741844,10.781815,10.821683,10.862258,10.901449,10.941584,10.981825,11.021718,11.061755,11.101789,11.143041,11.1817,11.222312,11.261555,11.301825,11.342452,11.381833,11.421835,11.461872,11.502219,11.541884,11.582016,11.621636,11.662675,11.702021,11.741933,11.781884,11.822015,11.862257,11.901999,11.944458,11.981787,12.022243,12.062584,12.102022,12.142935,12.182135,12.222477,12.262086,12.302636,12.341837,12.382384,12.422451,12.46238,12.50215,12.542028,12.582786,12.622155,12.663143,12.701919,12.74249,12.782711,12.822231,12.862259,12.902096,12.942803,12.982186,13.022831,13.062066,13.102614,13.142947,13.182264,13.222326,13.262864,13.302852,13.342328,13.382865,13.422163,13.462812,13.502752,13.542437,13.582412,13.622184,13.662283,13.70239,13.742612,13.782351,13.822518,13.86309,13.902484,13.942531,13.983571,14.022422,14.06254,14.102715"
917,0,0,8,"3,255,7,255,0,0,240,0",29,"0.085096,0.587813,1.085117,1.585757,2.085192,2.587735,3.085144,3.58586,4.085051,4.586619,5.085019,5.585647,6.084997,6.586606,7.085002,7.585587,8.085041,8.586812,9.085003,9.585628,10.085005,10.586607,11.085041,11.585648,12.08503,12.586631,13.085056,13.585661,14.084929"
918,0,0,8,"217,152,1,70,253,111,253,111",353,"0.005609,0.045579,0.086026,0.126028,0.166024,0.207003,0.245596,0.285613,0.32604,0.366043,0.405681,0.445655,0.485667,0.526023,0.566067,0.60601,0.657928,0.686056,0.725945,0.765998,0.805753,0.846036,0.885799,0.925952,0.965993,1.005804,1.045867,1.086047,1.12594,1.16693,1.205864,1.24591,1.285905,1.325966,1.366139,1.405942,1.4468,1.486774,1.525974,1.566191,1.606475,1.652269,1.686061,1.726927,1.766956,1.806033,1.84607,1.886082,1.926881,1.966964,2.00612,2.046803,2.08613,2.126837,2.166939,2.206152,2.247823,2.286162,2.3269,2.366939,2.40618,2.44656,2.486582,2.526864,2.566987,2.606971,2.654915,2.686732,2.726959,2.76696,2.806292,2.846355,2.886782,2.926926,2.966956,3.006351,3.046402,3.086423,3.12681,3.166986,3.206433,3.246467,3.286447,3.327019,3.366997,3.406481,3.446489,3.486488,3.527093,3.567084,3.606569,3.652164,3.686701,3.726975,3.767049,3.806624,3.846588,3.886588,3.926625,3.966993,4.006661,4.046625,4.086641,4.126674,4.166927,4.206747,4.246687,4.288051,4.326759,4.366926,4.406724,4.446742,4.486778,4.526873,4.567096,4.60695,4.655295,4.68681,4.727859,4.767005,4.806835,4.846888,4.886878,4.926939,4.966935,5.0069,5.046961,5.086939,5.126928,5.167915,5.206982,5.246994,5.287039,5.326978,5.366997,5.407055,5.447051,5.487027,5.527032,5.567088,5.607084,5.652167,5.687136,5.727786,5.767108,5.807129,5.847126,5.887136,5.927174,5.967925,6.007221,6.04718,6.087187,6.127272,6.167243,6.207218,6.247229,6.287264,6.32878,6.36734,6.407271,6.447284,6.487345,6.527327,6.567896,6.607482,6.655031,6.687439,6.727869,6.767372,6.807385,6.847396,6.88742,6.927454,6.967427,7.007471,7.047469,7.087547,7.127583,7.167482,7.20754,7.247546,7.287514,7.327526,7.36757,7.407645,7.44807,7.487724,7.527579,7.567591,7.607643,7.648967,7.687626,7.72839,7.76769,7.807727,7.847669,7.887677,7.927702,7.967735,8.007729,8.047716,8.087745,8.127844,8.167767,8.207761,8.247776,8.287841,8.32784,8.369266,8.407815,8.447833,8.487929,8.527885,8.567976,8.607872,8.653881,8.687924,8.727959,8.767913,8.807937,8.848006,8.887956,8.92796,8.967968,9.008035,9.048033,9.088024,9.12833,9.168044,9.208063,9.248051,9.288055,9.328068,9.368138,9.408123,9.448124,9.488117,9.528139,9.568229,9.608145,9.648785,9.688172,9.728191,9.768218,9.808213,9.848298,9.888224,9.928249,9.968247,10.008253,10.048264,10.088332,10.128304,10.168332,10.208335,10.248313,10.288373,10.328397,10.368349,10.409645,10.448432,10.48841,10.528415,10.56842,10.608418,10.655019,10.688611,10.728445,10.768465,10.808475,10.84852,10.888516,10.92852,10.968514,11.008621,11.048547,11.088551,11.128562,11.168589,11.208625,11.248632,11.288674,11.328618,11.368649,11.408692,11.448639,11.488652,11.528712,11.568689,11.608701,11.648855,11.688712,11.728825,11.768793,11.808743,11.848765,11.888786,11.928805,11.968813,12.008794,12.04881,12.088845,12.128833,12.168865,12.208855,12.248913,12.288915,12.328919,12.368894,12.408909,12.450457,12.488975,12.528958,12.568953,12.608965,12.65494,12.689066,12.728995,12.769015,12.80904,12.849029,12.889057,12.929054,12.969059,13.009103,13.049141,13.089089,13.1291,13.169145,13.20918,13.249178,13.289159,13.329156,13.3692,13.409209,13.44919,13.489201,13.529229,13.569246,13.609259,13.654031,13.689314,13.729277,13.769294,13.809298,13.849302,13.889349,13.929381,13.969356,14.009346,14.049382,14.089386"
923,0,0,8,"246,27,47,93,117,139,120,75",14,"0.660736,1.660899,2.663112,3.661466,4.663494,5.66135,6.663237,7.660411,8.663069,9.660313,10.659273,11.660567,12.661143,13.660285"
925,0,0,8,"45,0,0,0,0,0,0,0",14,"0.237887,1.23783,2.237864,3.237924,4.237742,5.234782,6.234357,7.233963,8.233557,9.233163,10.232748,11.232351,12.231948,13.231553"
928,0,0,8,"0,0,0,0,0,0,0,0",14,"0.661737,1.661899,2.664112,3.662466,4.664494,5.662347,6.664237,7.662411,8.66407,9.661314,10.661234,11.661678,12.664144,13.661286"
930,0,0,6,"0,10,30,1,0,1,,",14,"0.706827,1.707819,2.705938,3.705915,4.705837,5.705787,6.705783,7.705775,8.705913,9.705815,10.70581,11.705844,12.705807,13.705778"
946,0,0,8,"64,0,102,0,0,255,255,0",14,"0.696612,1.696607,2.696636,3.696741,4.696638,5.696716,6.696616,7.697509,8.696633,9.696506,10.696554,11.696573,12.696521,13.696551"
947,0,0,8,"113,114,66,251,229,183,255,80",7,"0.84511,2.84502,4.845072,6.845012,8.845019,10.844914,12.844925"
948,0,0,8,"121,239,48,0,0,0,66,0",7,"0.625152,2.625105,4.625078,6.625147,8.625097,10.625017,12.624983"
962,0,0,8,"1,0,0,0,0,0,0,112",7,"0.627142,2.626105,4.626078,6.626144,8.626093,10.626017,12.625983"
969,0,0,4,"90,50,0,0,,,,",14,"0.577876,1.576828,2.576864,3.576907,4.576823,5.576816,6.576813,7.576847,8.57686,9.576725,10.576738,11.57685,12.576719,13.576798"
973,0,0,8,"64,0,48,240,252,48,207,63",7,"0.628095,2.628051,4.628021,6.627097,8.627046,10.626967,12.626937"
978,0,0,4,"23,24,176,0,,,,",14,"0.686717,1.686727,2.685803,3.68578,4.685664,5.685648,6.685657,7.685666,8.685851,9.685628,10.685634,11.686693,12.685665,13.685633"
984,0,0,8,"1,0,100,250,4,35,0,0",7,"0.747096,2.745988,4.746016,6.745966,8.745963,10.745866,12.745839"
990,0,0,8,"190,30,30,0,3,97,209,2",14,"0.677125,1.677221,2.677078,3.677114,4.677019,5.676962,6.677026,7.677017,8.677019,9.676966,10.676954,11.67705,12.676966,13.676955"
992,0,0,8,"0,49,67,54,83,82,70,72",47,"0.025455,0.326966,0.629726,0.926882,1.225254,1.528775,1.825265,2.125906,2.425526,2.727885,3.025322,3.326093,3.625445,3.927554,4.228568,4.525884,4.826058,5.12588,5.425367,5.726858,6.025406,6.325919,6.629726,6.926516,7.225394,7.52586,7.825414,8.125869,8.425455,8.726927,9.026986,9.325835,9.625423,9.925921,10.225382,10.525823,10.825924,11.125849,11.425516,11.726889,12.025434,12.325808,12.627871,12.925853,13.225477,13.525902,13.826094"
992,0,0,8,"1,84,53,76,78,51,52,48",47,"0.126947,0.425231,0.72876,1.025233,1.326888,1.625247,1.925951,2.225513,2.525937,2.826036,3.12588,3.426121,3.727896,4.027613,4.328215,4.628947,4.925875,5.225347,5.525863,5.825424,6.125878,6.425385,6.726939,7.025378,7.325886,7.626106,7.925845,8.225403,8.525933,8.826109,9.1274,9.425346,9.726814,10.025404,10.32582,10.627904,10.925799,11.225642,11.525826,11.825421,12.125785,12.425437,12.726868,13.025445,13.325899,13.625681,13.927165"
992,0,0,8,"2,52,49,57,0,0,0,0",47,"0.225127,0.52698,0.827105,1.126897,1.425163,1.728814,2.025511,2.325973,2.629713,2.926,3.225364,3.526163,3.825892,4.127793,4.425379,4.729748,5.025398,5.325945,5.62565,5.925926,6.225438,6.525902,6.826095,7.125917,7.425414,7.727465,8.025658,8.325982,8.62971,8.926098,9.22756,9.525872,9.825483,10.125874,10.425427,10.726903,11.025445,11.325857,11.625465,11.92587,12.225475,12.525847,12.825943,13.125981,13.425529,13.727062,14.02727"
995,0,0,8,"253,12,16,65,33,32,0,0",7,"0.679063,2.678046,4.677984,6.677995,8.677988,10.677931,12.677938"
996,0,0,8,"193,223,153,114,133,0,0,0",7,"0.670092,2.670913,4.6703,6.670045,8.67085,10.668183,12.668951"
1000,0,0,8,"81,53,162,123,0,11,142,12",7,"0.671041,2.665057,4.665439,6.665183,8.665015,10.670125,12.665085"
1001,0,0,8,"1,10,20,0,36,36,0,0",7,"0.663238,2.657782,4.658159,6.657902,8.656752,10.660234,12.658345"
1002,0,0,8,"65,68,62,9,160,196,131,237",7,"0.638136,2.638025,4.6389,6.637581,8.637123,10.636957,12.636923"
1003,0,0,8,"67,232,15,80,10,80,10,100",7,"0.630679,2.630667,4.630598,6.630679,8.630659,10.630551,12.628825"
1010,0,0,8,"201,2,91,33,29,32,16,6",7,"0.597691,2.597764,4.596703,6.596718,8.596697,10.59658,12.596595"
1012,0,0,8,"17,0,240,32,127,87,5,199",7,"0.57983,2.577825,4.577781,6.577782,8.577821,10.577695,12.57768"
