ID,Extended,RTR,Length,Data,Count,Timestamps
590,0,0,8,"255,255,16,0,0,0,90,90",146,"0.018678,0.118798,0.219546,0.318623,0.418607,0.518605,0.618659,0.718642,0.818589,0.918617,1.018625,1.118605,1.218639,1.318591,1.418535,1.51853,1.618626,1.71852,1.818509,1.918517,2.018493,2.118588,2.218609,2.318541,2.418539,2.518529,2.618558,2.718533,2.818529,2.918502,3.018527,3.118666,3.219401,3.318619,3.418507,3.518496,3.618548,3.718497,3.818508,3.918527,4.018516,4.118568,4.218581,4.318514,4.418472,4.518507,4.618531,4.718474,4.818489,4.918493,5.01848,5.118518,5.218511,5.318503,5.418509,5.51851,5.618556,5.718515,5.818513,5.918503,6.018511,6.118574,6.219136,6.318658,6.418642,6.518638,6.618709,6.718482,6.818476,6.918513,7.018492,7.118456,7.218492,7.318448,7.418464,7.518427,7.61852,7.718415,7.81844,7.918482,8.018421,8.118529,8.218559,8.318413,8.418468,8.518416,8.618503,8.718415,8.818429,8.918434,9.018425,9.11847,9.218447,9.318416,9.418451,9.518419,9.61862,9.718513,9.818507,9.918584,10.018428,10.118513,10.21887,10.318436,10.418472,10.518482,10.618476,10.718421,10.818485,10.918429,11.018452,11.118454,11.218491,11.318408,11.418433,11.518395,11.618454,11.718446,11.818395,11.918394,12.018432,12.1185,12.218664,12.318398,12.418389,12.518378,12.618448,12.71839,12.818375,12.91848,13.018503,13.118518,13.218442,13.319103,13.418372,13.518438,13.618468,13.718395,13.818383,13.91842,14.01837,14.118476,14.220521,14.318452,14.418381,14.518387"
594,0,0,8,"3,0,16,13,128,15,127,139",87,"0.019633,0.120733,0.319577,0.419557,0.520543,0.619609,0.720582,0.91957,1.119558,1.219593,1.41949,1.51948,1.61958,1.719474,1.819462,2.119537,2.219569,2.319491,2.519479,2.719486,2.819479,2.919456,3.019476,3.319573,3.519445,3.619502,3.819461,4.019465,4.21953,4.319464,4.419422,4.61948,4.919446,5.019433,5.319453,5.51946,5.619509,5.719467,5.919457,6.019464,6.119527,6.220089,6.319613,6.419591,6.519591,6.719435,6.819425,7.019442,7.119405,7.219441,7.519376,7.619474,7.719369,7.919432,8.219508,8.419422,8.619457,8.819382,9.119419,9.219397,9.319366,9.419405,9.519374,9.819461,9.919533,10.119462,10.71937,10.919382,11.119407,11.319362,11.519348,11.719399,11.819349,12.019385,12.119449,12.219614,12.319351,12.419339,12.61941,12.819328,13.019453,13.120335,13.219395,13.719344,13.819333,13.919374,14.119429"
594,0,0,8,"3,0,16,13,128,7,127,139",36,"0.819546,1.919478,3.119629,3.22119,3.419468,3.719458,3.919484,4.119526,4.519464,4.719432,4.81945,5.11948,5.219472,5.41947,5.81947,6.61967,7.319406,7.419425,8.019382,8.519377,8.719376,10.019389,10.219828,10.319397,10.51944,10.619437,10.819454,11.219448,11.619412,11.919359,12.519339,12.719351,13.32006,13.519399,14.019327,14.319414"
594,0,0,8,"3,0,16,13,128,15,127,137",16,"0.220495,1.019575,2.019455,2.419488,7.819393,8.119479,8.319366,8.919387,9.019378,9.619569,10.419426,11.019406,11.419387,13.619418,14.22147,14.520299"
594,0,0,8,"3,0,16,13,128,7,127,137",4,"1.319552,2.619527,13.419334,14.419336"
594,0,0,8,"3,0,16,13,128,23,127,139",2,"9.719466,12.919434"
594,0,0,8,"3,0,16,13,128,23,127,137",1,6.919474
628,0,0,8,"0,0,0,0,0,0,0,0",15,"0.099266,1.099248,2.099196,3.099163,4.099153,5.099105,6.099088,7.09964,8.099018,9.09899,10.098971,11.098929,12.098899,13.098882,14.098847"
672,0,0,6,"0,0,0,0,0,1,,",15,"0.089225,1.089242,2.089439,3.089251,4.089266,5.089244,6.08928,7.089292,8.089283,9.08928,10.08929,11.089283,12.089268,13.089116,14.089118"
690,0,0,8,"255,255,255,0,20,4,255,0",73,"0.078754,0.278541,0.478889,0.6785,0.878517,1.078562,1.27854,1.478597,1.678637,1.878704,2.07868,2.278566,2.478524,2.678534,2.878521,3.078519,3.278536,3.478522,3.678493,3.878486,4.078551,4.278548,4.47848,4.678499,4.878497,5.078609,5.278673,5.478963,5.678527,5.878531,6.078529,6.27856,6.478572,6.678484,6.878462,7.078509,7.278407,7.478397,7.678377,7.87837,8.078389,8.278421,8.478457,8.678387,8.878367,9.078362,9.278391,9.478366,9.678389,9.878383,10.078422,10.278451,10.478995,10.678425,10.878419,11.078435,11.278444,11.478419,11.678561,11.878525,12.078428,12.27837,12.478348,12.678372,12.87833,13.078381,13.278363,13.478326,13.678374,13.878348,14.078336,14.278689,14.478323"
706,0,0,4,"19,136,146,0,,,,",36,"0.138249,0.338088,0.538216,0.938125,1.338135,2.338121,2.538108,4.338108,4.538072,4.738076,4.938084,5.13816,5.3381,5.538124,5.938135,6.338171,6.538186,6.738271,6.93823,7.338221,8.138269,8.7381,8.938106,9.338091,9.538103,10.338257,10.738112,10.938139,11.938031,12.538007,12.73801,12.93799,13.338002,13.538139,14.138123,14.337988"
