
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 14131 bytes in 16.12 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
4148,0x1F
4167,0x7E
4186,0xC9
4205,0x00
4224,0x0C
4243,0x00
4263,0xC0
4281,0xFF
4300,0xFF
4319,0xCB
4338,0x00
4357,0x55
4378,0x80
4397,0x80
4416,0xFF
4435,0xFE
4454,0x00
4473,0x55
4492,0x32
4511,0x09
4530,0x00
4549,0xC4
4568,0x00
4587,0x55
4606,0x9C
4625,0x00
4644,0x00
4662,0x2B
4681,0x10
4700,0xE0
4719,0xFF
4738,0x3F
4757,0x35
4776,0xD2
4795,0x00
4814,0x55
4833,0x1F
4852,0x7E
4876,0xC9
4895,0x00
4914,0x0C
4933,0x00
4951,0xC0
4970,0xFF
4989,0xFF
5008,0xCB
5027,0x00
5046,0x55
5065,0x42
5084,0x00
5103,0xFF
5122,0xBD
5141,0x00
5160,0x55
5179,0xCA
5198,0xFC
5217,0x7F
5236,0xB8
5255,0x00
5274,0x55
5293,0x0D
5312,0x00
5330,0x00
5349,0xF2
5371,0x55
5390,0x61
5409,0x20
5428,0x44
5446,0xFF
5465,0xFF
5484,0xFF
5503,0xFF
5522,0xFF
5541,0xFF
5560,0x3A
5579,0x00
5598,0x55
5617,0xCF
5636,0x0C
5655,0xFE
5674,0x25
5693,0x00
5712,0x55
5731,0x8E
5750,0x60
5769,0x7F
5788,0x91
5807,0x00
5826,0x55
5845,0xDD
5869,0x00
5888,0xFC
5906,0x25
5925,0x00
5944,0x55
5963,0x1F
5982,0x7E
6001,0xC9
6020,0x00
6039,0x0C
6058,0x00
6077,0xC0
6096,0xFF
6115,0xFF
6134,0xCB
6153,0x00
6173,0x55
6192,0x80
6211,0x80
6230,0xFF
6249,0xFE
6268,0x00
6287,0x55
6306,0x32
6325,0x09
6344,0x00
6363,0xC4
6383,0x00
6402,0x55
6421,0x9C
6440,0x00
6459,0x00
6478,0x2B
6497,0x10
6516,0xE0
6535,0xFF
6554,0x3F
6573,0x35
6591,0xD2
6610,0x00
6629,0x55
6648,0x1F
6667,0x7E
6686,0xC9
6705,0x00
6724,0x0C
6743,0x00
6762,0xC0
6781,0xFF
6800,0xFF
6819,0xCB
6838,0x00
6857,0x55
6881,0x42
6900,0x00
6919,0xFF
6938,0xBD
6957,0x00
6976,0x55
6995,0xCA
7014,0xFC
7033,0x7F
7052,0xB8
7070,0x00
7089,0x55
7108,0x0D
7127,0x00
7146,0x00
7165,0xF2
7184,0x00
7203,0x55
7222,0xC1
7241,0x00
7260,0x10
7279,0x00
7298,0xFF
7317,0x2E
7336,0x00
7355,0x55
7374,0xB1
7393,0x0C
7412,0x00
7431,0x42
10012,0xFF
10703,0x55
11219,0xC4
20011,0xFF
20703,0x55
21219,0x1F
21817,0x7E
22389,0xC9
22959,0x00
23534,0x0C
24104,0x00
24680,0xC0
25250,0xFF
25825,0xFF
26396,0xCB
30723,0x55
31239,0x6A
31776,0x24
32293,0xA0
32815,0x00
33338,0x00
33853,0x00
34380,0xFF
34897,0xFF
35419,0xFF
35936,0xD0
40717,0x55
41242,0xE9
45723,0x55
46247,0xAD
50019,0xFF
50710,0x55
51227,0x61
51757,0x20
52281,0x44
52802,0xFF
53319,0xFF
53840,0xFF
54357,0xFF
54882,0xFF
55405,0xFF
55922,0x3A
60703,0x55
61219,0xCF
61756,0x0C
62273,0xFE
62794,0x25
65034,0xFF
65726,0x55
66243,0x8E
66771,0x60
67296,0x7F
67809,0x91
70718,0x55
71242,0xDD
71771,0x00
72296,0xFC
72809,0x25
75034,0xFF
75726,0x55
76242,0x1F
76840,0x7E
77410,0xC9
77981,0x00
78557,0x0C
79127,0x00
79703,0xC0
80273,0xFF
80848,0xFF
81420,0xCB
85725,0x55
86250,0x80
86883,0x80
87496,0xFF
88120,0xFE
90702,0x55
91227,0x32
91756,0x09
92273,0x00
92794,0xC4
95034,0xFF
95726,0x55
96242,0x9C
96779,0x00
97296,0x00
97810,0x2B
98334,0x10
98855,0xE0
99373,0xFF
99897,0x3F
100412,0x35
100929,0xD2
105723,0x55
106247,0x1F
106837,0x7E
107408,0xC9
107978,0x00
108555,0x0C
109125,0x00
109699,0xC0
110269,0xFF
110845,0xFF
111416,0xCB
115718,0x55
116235,0x42
116771,0x00
117288,0xFF
117810,0xBD
120703,0x55
121227,0xCA
121756,0xFC
122280,0x7F
122794,0xB8
130011,0xFF
130703,0x55
131219,0x0D
131855,0x00
132427,0x00
132998,0xF2
140011,0xFF
140702,0x55
141219,0xC1
141802,0x00
142326,0x10
142840,0x00
143364,0xFF
143890,0x2E
150042,0xFF
150726,0x55
151250,0xB1
151779,0x0C
152296,0x00
152817,0x42
160710,0x55
161235,0xC4
170710,0x55
171234,0x1F
171825,0x7E
172406,0xC9
172969,0x00
173543,0x0C
174121,0x00
174688,0xC0
175266,0xFF
175833,0xFF
176411,0xCB
180730,0x55
181254,0x6A
181784,0x24
182300,0xA0
182822,0x00
183338,0x00
183860,0x00
184379,0xFF
184902,0xFF
185424,0xFF
185941,0xD0
190748,0x55
191273,0xE9
195027,0xFF
195718,0x55
196235,0xAD
200710,0x55
201235,0x61
201764,0x20
202288,0x44
202810,0xFF
203326,0xFF
203848,0xFF
204365,0xFF
204889,0xFF
205411,0xFF
205928,0x3A
210700,0x55
211224,0xCF
211753,0x0C
212269,0xFE
212792,0x25
215034,0xFF
215723,0x55
216240,0x8E
216769,0x60
217293,0x7F
217814,0x91
220702,0x55
221219,0xDD
221756,0x00
222273,0xFC
222794,0x25
225718,0x55
226242,0x1F
226817,0x7E
227396,0xC9
227966,0x00
228534,0x0C
229112,0x00
229680,0xC0
230257,0xFF
230825,0xFF
231406,0xCB
235723,0x55
236247,0x80
236902,0x80
237524,0xFF
238147,0xFE
240702,0x55
241219,0x32
241756,0x09
242273,0x00
242794,0xC4
245726,0x55
246243,0x9C
246779,0x00
247296,0x00
247817,0x2B
248334,0x10
248856,0xE0
249373,0xFF
249897,0x3F
250412,0x35
250937,0xD2
255718,0x55
256242,0x1F
256840,0x7E
257410,0xC9
257981,0x00
258557,0x0C
259127,0x00
259703,0xC0
260273,0xFF
260848,0xFF
261420,0xCB
265725,0x55
266243,0x42
266779,0x00
267296,0xFF
267817,0xBD
270699,0x55
271224,0xCA
271753,0xFC
272270,0x7F
272792,0xB8
280695,0x55
281220,0x0D
281847,0x00
282419,0x00
282997,0xF2
290011,0xFF
290703,0x55
291220,0xC1
291802,0x00
292319,0x10
292840,0x00
293364,0xFF
293890,0x2E
300710,0x55
301234,0xB1
301764,0x0C
302281,0x00
302802,0x42
310695,0x55
311219,0xC4
320702,0x55
321219,0x1F
321810,0x7E
322388,0xC9
322958,0x00
323527,0x0C
324104,0x00
324672,0xC0
325250,0xFF
325817,0xFF
326397,0xCB
330741,0x55
331257,0x6A
331794,0x24
332311,0xA0
332833,0x00
333349,0x00
333876,0x00
334389,0xFF
334912,0xFF
335427,0xFF
335952,0xD0
340011,0xFF
340703,0x55
341219,0xE9
345718,0x55
346242,0xAD
350715,0x55
351239,0x61
351768,0x20
352284,0x44
352807,0xFF
353324,0xFF
353845,0xFF
354371,0xFF
354886,0xFF
355408,0xFF
355925,0x3A
360710,0x55
361235,0xCF
361764,0x0C
362288,0xFE
362802,0x25
365710,0x55
366227,0x8E
366764,0x60
367280,0x7F
367802,0x91
370710,0x55
371235,0xDD
371764,0x00
372288,0xFC
372801,0x25
375707,0x55
376232,0x1F
376829,0x7E
377394,0xC9
377972,0x00
378547,0x0C
379117,0x00
379692,0xC0
380263,0xFF
380837,0xFF
381407,0xCB
385050,0xFF
385741,0x55
386257,0x80
386868,0x80
387488,0xFF
388112,0xFE
390733,0x55
391251,0x32
391779,0x09
392304,0x00
392817,0xC4
395715,0x55
396231,0x9C
396768,0x00
397285,0x00
397807,0x2A
398323,0x10
398845,0xE0
399362,0xFF
399887,0x3F
400409,0x35
400926,0xD3
405718,0x55
406243,0x1F
406832,0x7E
407405,0xC9
407975,0x00
408549,0x0C
409120,0x00
409695,0xC0
410265,0xFF
410840,0xFF
411411,0xCB
415718,0x55
416242,0x42
416771,0x00
417288,0xFF
417810,0xBD
420722,0x55
421246,0xCA
421776,0xFC
422292,0x7F
422814,0xB8
430695,0x55
431219,0x0D
431810,0x00
432388,0x00
432959,0xF2
440695,0x55
441220,0xC1
441802,0x00
442319,0x10
442840,0x00
443365,0xFF
443890,0x2E
450700,0x55
451216,0xB1
451753,0x0C
452270,0x00
452792,0x42
460695,0x55
461219,0xC4
470695,0x55
471219,0x1F
471809,0x7E
472383,0xC9
472953,0x00
473527,0x0C
474098,0x00
474672,0xC0
475242,0xFF
475817,0xFF
476390,0xCB
480718,0x55
481243,0x6A
481771,0x24
482288,0xA0
482810,0x00
483327,0x00
483848,0x00
484373,0xFF
484896,0xFF
485408,0xFF
485933,0xD0
490718,0x55
491235,0xE9
495733,0x55
496257,0xAD
500027,0xFF
500710,0x55
501234,0x61
501764,0x20
502281,0x44
502802,0xFF
503326,0xFF
503840,0xFF
504364,0xFF
504890,0xFF
505397,0xFF
505921,0x3A
510011,0xFF
510703,0x55
511219,0xCF
511756,0x0C
512273,0xFE
512794,0x25
515726,0x55
516251,0x8E
516779,0x60
517296,0x7F
517817,0x91
520702,0x55
521227,0xDD
521756,0x00
522273,0xFC
522794,0x25
525042,0xFF
525726,0x55
526250,0x1F
526825,0x7E
527396,0xC9
527966,0x00
528542,0x0C
529112,0x00
529687,0xC0
530257,0xFF
530825,0xFF
531406,0xCB
535034,0xFF
535726,0x55
536242,0x80
536875,0x80
537496,0xFF
538120,0xFE
540702,0x55
541219,0x32
541756,0x09
542273,0x00
542794,0xC4
545726,0x55
546250,0x9C
546779,0x00
547296,0x00
547817,0x2B
548334,0x10
548855,0xE0
549383,0xFF
549899,0x3F
550419,0x35
550936,0xD2
555710,0x55
556227,0x1F
556840,0x7E
557412,0xC9
557982,0x00
558557,0x0C
559127,0x00
559702,0xC0
560272,0xFF
560848,0xFF
561419,0xCB
565710,0x55
566235,0x42
566764,0x00
567280,0xFF
567802,0xBD
570725,0x55
571250,0xCA
571779,0xFC
572296,0x7F
572817,0xB8
580019,0xFF
580703,0x55
581227,0x0D
581810,0x00
582389,0x00
582959,0xF2
590710,0x55
591227,0xC1
591810,0x00
592334,0x10
592855,0x00
593373,0xFF
593897,0x2E
600019,0xFF
600710,0x55
601227,0xB1
601756,0x0C
602273,0x00
602794,0x42
610695,0x55
611220,0xC4
620695,0x55
621219,0x1F
621809,0x7E
622382,0xC9
622953,0x00
623527,0x0C
624097,0x00
624672,0xC0
625242,0xFF
625817,0xFF
626390,0xCB
630717,0x55
631242,0x6A
631771,0x24
632288,0xA0
632810,0x00
633327,0x00
633848,0x00
634373,0xFF
634896,0xFF
635408,0xFF
635933,0xD0
640718,0x55
641242,0xE9
645725,0x55
646250,0xAD
650702,0x55
651227,0x61
651756,0x20
652272,0x44
652794,0xFF
653311,0xFF
653832,0xFF
654357,0xFF
654876,0xFF
655396,0xFF
655912,0x3A
660702,0x55
661227,0xCF
661756,0x0C
662280,0xFE
662802,0x25
665722,0x55
666247,0x8E
666776,0x60
667293,0x7F
667814,0x91
670700,0x55
671216,0xDD
671753,0x00
672270,0xFC
672791,0x25
675733,0x55
676250,0x1F
676817,0x7E
677389,0xC9
677959,0x00
678534,0x0C
679104,0x00
679679,0xC0
680249,0xFF
680824,0xFF
681400,0xCB
685717,0x55
686242,0x80
686855,0x80
687481,0xFF
688096,0xFE
690011,0xFF
690703,0x55
691219,0x32
691756,0x09
692273,0x00
692794,0xC4
695726,0x55
696250,0x9C
696779,0x00
697303,0x00
697817,0x2B
698342,0x10
698867,0xE0
699382,0xFF
699905,0x3F
700419,0x35
700943,0xD2
705730,0x55
706255,0x1F
706837,0x7E
707417,0xC9
707987,0x00
708562,0x0C
709132,0x00
709707,0xC0
710277,0xFF
710845,0xFF
711424,0xCB
715740,0x55
716257,0x42
716786,0x00
717311,0xFF
717833,0xBD
720702,0x55
721219,0xCA
721756,0xFC
722273,0x7F
722794,0xB8
730695,0x55
731219,0x0D
731809,0x00
732391,0x00
732953,0xF2
740695,0x55
741219,0xC1
741802,0x00
742318,0x10
742840,0x00
743357,0xFF
743883,0x2E
750725,0x55
751242,0xB1
751779,0x0C
752296,0x00
752817,0x42
760707,0x55
761224,0xC4
770019,0xFF
770710,0x55
771227,0x1F
771825,0x7E
772395,0xC9
772965,0x00
773542,0x0C
774112,0x00
774687,0xC0
775257,0xFF
775833,0xFF
776406,0xCB
780710,0x55
781227,0x6A
781764,0x24
782281,0xA0
782802,0x00
783319,0x00
783840,0x00
784357,0xFF
784883,0xFF
785400,0xFF
785916,0xD0
790725,0x55
791250,0xE9
795741,0x55
796257,0xAD
800717,0x55
801242,0x61
801771,0x20
802288,0x44
802809,0xFF
803326,0xFF
803848,0xFF
804373,0xFF
804896,0xFF
805408,0xFF
805933,0x3A
810695,0x55
811219,0xCF
811748,0x0C
812265,0xFE
812786,0x25
815741,0x55
816265,0x8E
816794,0x60
817311,0x7F
817832,0x91
820695,0x55
821220,0xDD
821748,0x00
822265,0xFC
822786,0x25
825741,0x55
826257,0x1F
826876,0x7E
827442,0xC9
828012,0x00
828588,0x0C
829158,0x00
829733,0xC0
830304,0xFF
830883,0xFF
831450,0xCB
835049,0xFF
835741,0x55
836258,0x80
836904,0x80
837526,0xFF
838150,0xFE
840010,0xFF
840700,0x55
841216,0x32
841746,0x09
842270,0x00
842784,0xC4
845733,0x55
846250,0x9C
846787,0x00
847304,0x00
847825,0x2B
848341,0x10
848868,0xE0
849383,0xFF
849905,0x3F
850419,0x35
850944,0xD2
855049,0xFF
855733,0x55
856258,0x1F
856848,0x7E
857420,0xC9
857990,0x00
858565,0x0C
859135,0x00
859710,0xC0
860280,0xFF
860855,0xFF
861427,0xCB
865725,0x55
866242,0x42
866779,0x00
867296,0xFF
867817,0xBD
870694,0x55
871219,0xCA
871748,0xFC
872265,0x7F
872787,0xB8
880694,0x55
881211,0x0D
881825,0x00
882395,0x00
882966,0xF2
890695,0x55
891211,0xC1
891794,0x00
892319,0x10
892840,0x00
893357,0xFF
893883,0x2E
900019,0xFF
900710,0x55
901227,0xB1
901756,0x0C
902280,0x00
902794,0x42
910694,0x55
911211,0xC4
920710,0x55
921227,0x1F
921810,0x7E
922383,0xC9
922953,0x00
923527,0x0C
924097,0x00
924672,0xC0
925242,0xFF
925817,0xFF
926390,0xCB
930771,0x55
931288,0x6A
931825,0x24
932341,0xA0
932868,0x00
933383,0x00
933905,0x00
934419,0xFF
934944,0xFF
935458,0xFF
935982,0xD0
940702,0x55
941227,0xE9
945733,0x55
946258,0xAD
950710,0x55
951227,0x61
951764,0x20
952280,0x44
952802,0xFF
953319,0xFF
953840,0xFF
954357,0xFF
954882,0xFF
955405,0xFF
955922,0x3A
960710,0x55
961227,0xCF
961764,0x0C
962280,0xFE
962802,0x25
965733,0x55
966250,0x8E
966787,0x60
967303,0x7F
967825,0x91
970710,0x55
971227,0xDD
971764,0x00
972281,0xFC
972802,0x25
975733,0x55
976250,0x1F
976825,0x7E
977408,0xC9
977970,0x00
978547,0x0C
979117,0x00
979692,0xC0
980262,0xFF
980838,0xFF
981409,0xCB
985042,0xFF
985725,0x55
986249,0x80
986905,0x80
987519,0xFF
988143,0xFE
990707,0x55
991232,0x32
991761,0x09
992277,0x00
992799,0xC4
995733,0x55
996257,0x9C
996786,0x00
997303,0x00
997825,0x2A
998342,0x10
998867,0xE0
999390,0xFF
999906,0x3F
1000427,0x35
1000944,0xD3
1005057,0xFF
1005741,0x55
1006266,0x1F
1006847,0x7E
1007419,0xC9
1007990,0x00
1008565,0x0C
1009135,0x00
1009710,0xC0
1010280,0xFF
1010855,0xFF
1011427,0xCB
1015740,0x55
1016265,0x42
1016794,0x00
1017319,0xFF
1017833,0xBD
1020694,0x55
1021219,0xCA
1021748,0xFC
1022265,0x7F
1022787,0xB8
1030695,0x55
1031212,0x0D
1031833,0x00
1032411,0x00
1032981,0xF2
1040694,0x55
1041211,0xC1
1041794,0x00
1042319,0x10
1042840,0x00
1043357,0xFF
1043883,0x2E
1050027,0xFF
1050718,0x55
1051235,0xB1
1051764,0x0C
1052280,0x00
1052802,0x42
1060692,0x55
1061215,0xC4
1070692,0x55
1071217,0x1F
1071806,0x7E
1072378,0xC9
1072949,0x00
1073523,0x0C
1074094,0x00
1074669,0xC0
1075239,0xFF
1075815,0xFF
1076386,0xCB
1080034,0xFF
1080718,0x55
1081243,0x6A
1081771,0x24
1082288,0xA0
1082809,0x00
1083334,0x00
1083848,0x00
1084373,0xFF
1084897,0xFF
1085412,0xFF
1085929,0xD0
1090026,0xFF
1090710,0x55
1091235,0xE9
1095763,0x55
1096288,0xAD
1100710,0x55
1101227,0x61
1101764,0x20
1102280,0x44
1102802,0xFF
1103326,0xFF
1103840,0xFF
1104365,0xFF
1104890,0xFF
1105399,0xFF
1105923,0x3A
1110027,0xFF
1110717,0x55
1111234,0xCF
1111764,0x0C
1112288,0xFE
1112802,0x25
1115740,0x55
1116265,0x8E
1116794,0x60
1117310,0x7F
1117832,0x91
1120722,0x55
1121247,0xDD
1121776,0x00
1122300,0xFC
1122814,0x25
1125057,0xFF
1125746,0x55
1126262,0x1F
1126845,0x7E
1127417,0xC9
1127987,0x00
1128562,0x0C
1129132,0x00
1129707,0xC0
1130277,0xFF
1130853,0xFF
1131424,0xCB
1135057,0xFF
1135746,0x55
1136262,0x80
1136880,0x80
1137546,0xFF
1138170,0xFE
1140700,0x55
1141216,0x32
1141746,0x09
1142262,0x00
1142784,0xC4
1145741,0x55
1146258,0x9C
1146794,0x00
1147311,0x00
1147833,0x2B
1148350,0x10
1148876,0xE0
1149390,0xFF
1149907,0x3F
1150428,0x35
1150952,0xD2
1155733,0x55
1156257,0x1F
1156855,0x7E
1157427,0xC9
1157997,0x00
1158572,0x0C
1159143,0x00
1159718,0xC0
1160288,0xFF
1160867,0xFF
1161434,0xCB
1165733,0x55
1166257,0x42
1166786,0x00
1167303,0xFF
1167825,0xBD
1170707,0x55
1171232,0xCA
1171761,0xFC
1172278,0x7F
1172799,0xB8
1180702,0x55
1181219,0x0D
1181809,0x00
1182382,0x00
1182953,0xF2
1190702,0x55
1191227,0xC1
1191810,0x00
1192326,0x10
1192847,0x00
1193373,0xFF
1193896,0x2E
1200702,0x55
1201219,0xB1
1201756,0x0C
1202273,0x00
1202794,0x42
1210692,0x55
1211208,0xC4
1220004,0xFF
1220695,0x55
1221212,0x1F
1221809,0x7E
1222382,0xC9
1222954,0x00
1223528,0x0C
1224098,0x00
1224673,0xC0
1225243,0xFF
1225818,0xFF
1226389,0xCB
1230707,0x55
1231232,0x6A
1231761,0x24
1232278,0xA0
1232799,0x00
1233316,0x00
1233837,0x00
1234361,0xFF
1234881,0xFF
1235405,0xFF
1235915,0xD0
1240763,0x55
1241288,0xE9
1245760,0x55
1246284,0xAD
1250718,0x55
1251235,0x61
1251771,0x20
1252288,0x44
1252809,0xFF
1253326,0xFF
1253847,0xFF
1254364,0xFF
1254889,0xFF
1255409,0xFF
1255926,0x3A
1260718,0x55
1261235,0xCF
1261771,0x0C
1262288,0xFE
1262810,0x25
1265026,0xFF
1265710,0x55
1266235,0x8E
1266763,0x60
1267280,0x7F
1267802,0x91
1270695,0x55
1271212,0xDD
1271748,0x00
1272265,0xFC
1272787,0x25
1275740,0x55
1276265,0x1F
1276867,0x7E
1277435,0xC9
1278012,0x00
1278580,0x0C
1279158,0x00
1279725,0xC0
1280303,0xFF
1280876,0xFF
1281442,0xCB
1285748,0x55
1286265,0x80
1286921,0x80
1287542,0xFF
1288219,0xFE
1290694,0x55
1291219,0x32
1291748,0x09
1292264,0x00
1292787,0xC4
1295741,0x55
1296257,0x9C
1296794,0x00
1297311,0x00
1297833,0x2A
1298349,0x10
1298875,0xE0
1299390,0xFF
1299905,0x3F
1300427,0x35
1300951,0xD3
1305738,0x55
1306255,0x1F
1306852,0x7E
1307424,0xC9
1308002,0x00
1308570,0x0C
1309148,0x00
1309715,0xC0
1310293,0xFF
1310860,0xFF
1311432,0xCB
1315748,0x55
1316265,0x42
1316802,0x00
1317319,0xFF
1317840,0xBD
1320700,0x55
1321216,0xCA
1321746,0xFC
1322271,0x7F
1322784,0xB8
1330692,0x55
1331216,0x0D
1331799,0x00
1332379,0x00
1332949,0xF2
1340003,0xFF
1340695,0x55
1341211,0xC1
1341794,0x00
1342319,0x10
1342832,0x00
1343356,0xFF
1343883,0x2E
1350702,0x55
1351227,0xB1
1351756,0x0C
1352272,0x00
1352794,0x42
1360702,0x55
1361227,0xC4
1370702,0x55
1371227,0x1F
1371817,0x7E
1372397,0xC9
1372968,0x00
1373534,0x0C
1374112,0x00
1374680,0xC0
1375257,0xFF
1375825,0xFF
1376408,0xCB
1380703,0x55
1381227,0x6A
1381756,0x24
1382273,0xA0
1382794,0x00
1383318,0x00
1383833,0x00
1384357,0xFF
1384883,0xFF
1385395,0xFF
1385912,0xD0
1390703,0x55
1391227,0xE9
1395779,0x55
1396304,0xAD
1400703,0x55
1401227,0x61
1401756,0x20
1402273,0x44
1402794,0xFF
1403318,0xFF
1403832,0xFF
1404357,0xFF
1404883,0xFF
1405395,0xFF
1405912,0x3A
1410692,0x55
1411217,0xCF
1411746,0x0C
1412270,0xFE
1412784,0x25
1415741,0x55
1416258,0x8E
1416794,0x60
1417311,0x7F
1417832,0x91
1420695,0x55
1421212,0xDD
1421748,0x00
1422265,0xFC
1422786,0x25
1425746,0x55
1426263,0x1F
1426860,0x7E
1427440,0xC9
1428010,0x00
1428577,0x0C
1429155,0x00
1429723,0xC0
1430301,0xFF
1430873,0xFF
1431440,0xCB
1435057,0xFF
1435749,0x55
1436265,0x80
1436898,0x80
1437519,0xFF
1438135,0xFE
1440695,0x55
1441212,0x32
1441748,0x09
1442265,0x00
1442787,0xC4
1445702,0x55
1446227,0x9C
1446756,0x00
1447272,0x00
1447794,0x2B
1448311,0x10
1448833,0xE0
1449357,0xFF
1449876,0x3F
1450396,0x35
1450913,0xD2
1455049,0xFF
1455741,0x55
1456258,0x1F
1456875,0x7E
1457442,0xC9
1458013,0x00
1458588,0x0C
1459158,0x00
1459733,0xC0
1460303,0xFF
1460883,0xFF
1461450,0xCB
1465718,0x55
1466235,0x42
1466771,0x00
1467287,0xFF
1467810,0xBD
1470710,0x55
1471235,0xCA
1471763,0xFC
1472280,0x7F
1472802,0xB8
1480718,0x55
1481234,0x0D
1481848,0x00
1482427,0x00
1482997,0xF2
1490695,0x55
1491212,0xC1
1491794,0x00
1492319,0x10
1492840,0x00
1493357,0xFF
1493883,0x2E
1500042,0xFF
1500733,0x55
1501250,0xB1
1501779,0x0C
1502295,0x00
1502817,0x42
1510687,0x55
1511212,0xC4
1520718,0x55
1521242,0x1F
1521802,0x7E
1522382,0xC9
1522953,0x00
1523520,0x0C
1524098,0x00
1524664,0xC0
1525242,0xFF
1525810,0xFF
1526391,0xCB
1530694,0x55
1531219,0x6A
1531748,0x24
1532265,0xA0
1532787,0x00
1533311,0x00
1533825,0x00
1534349,0xFF
1534876,0xFF
1535389,0xFF
1535912,0xD0
1540715,0x55
1541239,0xE9
1545741,0x55
1546258,0xAD
1550779,0x55
1551296,0x61
1551833,0x20
1552350,0x44
1552876,0xFF
1553390,0xFF
1553913,0xFF
1554427,0xFF
1554951,0xFF
1555465,0xFF
1555990,0x3A
1560748,0x55
1561265,0xCF
1561802,0x0C
1562319,0xFE
1562840,0x25
1565702,0x55
1566219,0x8E
1566756,0x60
1567273,0x7F
1567794,0x91
1570730,0x55
1571254,0xDD
1571784,0x00
1572300,0xFC
1572822,0x25
1575733,0x55
1576250,0x1F
1576848,0x7E
1577419,0xC9
1577997,0x00
1578564,0x0C
1579142,0x00
1579710,0xC0
1580280,0xFF
1580855,0xFF
1581427,0xCB
1585725,0x55
1586242,0x80
1586883,0x80
1587549,0xFF
1588173,0xFE
1590733,0x55
1591250,0x32
1591779,0x09
1592303,0x00
1592825,0xC4
1595733,0x55
1596250,0x9C
1596787,0x00
1597303,0x00
1597824,0x2B
1598341,0x10
1598868,0xE0
1599383,0xFF
1599905,0x3F
1600419,0x35
1600944,0xD2
1605741,0x55
1606257,0x1F
1606848,0x7E
1607419,0xC9
1607989,0x00
1608564,0x0C
1609134,0x00
1609710,0xC0
1610280,0xFF
1610855,0xFF
1611426,0xCB
1615741,0x55
1616265,0x42
1616794,0x00
1617311,0xFF
1617832,0xBD
1620004,0xFF
