Section,ID,Extended,RTR,Length,Data,Count,Timestamps
IN_B_NOT_A,729,0,0,8,"0,0,0,108,0,0,0,0",353,"0.026455,0.066146,0.106022,0.146035,0.185775,0.226128,0.266091,0.305985,0.345741,0.385793,0.426232,0.466157,0.506055,0.545747,0.585878,0.626154,0.666189,0.706004,0.746135,0.785836,0.826143,0.866071,0.905964,0.945858,0.98587,1.026233,1.066134,1.106028,1.14603,1.18592,1.227257,1.266089,1.305974,1.345967,1.385979,1.426163,1.46623,1.506013,1.546113,1.586757,1.626248,1.666204,1.706995,1.746076,1.786082,1.826262,1.867045,1.906122,1.947235,1.986135,2.026508,2.067079,2.106968,2.146184,2.186204,2.226513,2.267069,2.306221,2.346235,2.386249,2.426526,2.467039,2.50628,2.546291,2.586762,2.627105,2.667032,2.706939,2.746989,2.786359,2.827038,2.867049,2.906394,2.946522,2.986416,3.02642,3.067143,3.106975,3.146454,3.186467,3.226486,3.267745,3.306502,3.346514,3.386699,3.427121,3.467122,3.506555,3.546559,3.586861,3.626583,3.667234,3.706915,3.746631,3.786626,3.826892,3.867113,3.906659,3.946675,3.986688,4.026691,4.067044,4.106972,4.146729,4.18674,4.226754,4.267012,4.306817,4.346786,4.386793,4.426805,4.467018,4.506829,4.546841,4.587619,4.627076,4.667396,4.706877,4.747017,4.786909,4.827054,4.867157,4.90693,4.946944,4.986957,5.02697,5.067045,5.107458,5.147006,5.187009,5.227134,5.267054,5.308285,5.347055,5.387066,5.427078,5.467086,5.507095,5.547109,5.58712,5.62713,5.667995,5.707149,5.747158,5.787173,5.827181,5.867195,5.907202,5.947213,5.987225,6.027239,6.067251,6.107545,6.147271,6.187282,6.227294,6.267306,6.30731,6.34733,6.387336,6.42735,6.46736,6.507371,6.547381,6.587608,6.628094,6.668102,6.707419,6.747439,6.787442,6.827465,6.867467,6.907474,6.947486,6.987498,7.02751,7.067522,7.107535,7.147545,7.187549,7.227566,7.267572,7.307585,7.348839,7.387608,7.427622,7.467633,7.507644,7.547648,7.58766,7.627673,7.667962,7.707691,7.747711,7.787722,7.827736,7.867748,7.907748,7.94776,7.987776,8.027785,8.067796,8.107805,8.14782,8.187831,8.227843,8.26785,8.307856,8.347868,8.38789,8.427895,8.468012,8.507911,8.547925,8.587939,8.628047,8.668908,8.70797,8.747978,8.787992,8.827998,8.868007,8.908033,8.948036,8.988047,9.028065,9.068071,9.108074,9.148086,9.188096,9.228556,9.26812,9.308136,9.348145,9.389547,9.428178,9.468177,9.508186,9.548199,9.58821,9.628223,9.66823,9.708241,9.748259,9.788262,9.828275,9.86829,9.908297,9.948312,9.988316,10.028331,10.068333,10.108347,10.14836,10.188371,10.228383,10.26839,10.308404,10.348416,10.388422,10.428436,10.468448,10.508455,10.548472,10.588481,10.628904,10.669184,10.708512,10.748524,10.788534,10.828544,10.868555,10.908569,10.948573,10.988585,11.028599,11.06861,11.10862,11.14863,11.188646,11.228655,11.26867,11.308671,11.348683,11.388694,11.42993,11.468725,11.508732,11.548741,11.588754,11.628764,11.668777,11.708786,11.748797,11.788808,11.828823,11.868827,11.908836,11.94885,11.988876,12.028872,12.068884,12.108889,12.148901,12.188919,12.228923,12.268944,12.308945,12.348961,12.388967,12.42898,12.468994,12.509007,12.54901,12.589023,12.629822,12.669947,12.709055,12.749072,12.789076,12.829085,12.869098,12.909111,12.949126,12.989127,13.02915,13.069154,13.109167,13.14918,13.189273,13.229197,13.269207,13.309219,13.349231,13.389243,13.429257,13.470492,13.509272,13.54929,13.589293,13.629668,13.669315,13.709325,13.749336,13.789351,13.829361,13.869369,13.909381,13.949392,13.990303,14.029415,14.069435,14.109442"
IN_B_NOT_A,736,0,0,8,"64,192,0,255,89,93,97,94",21,"0.705003,1.304966,1.90496,2.505009,2.705106,3.904987,4.105972,4.904939,5.105922,5.304947,6.304935,6.504936,7.504907,7.70494,8.304974,8.705082,10.904921,11.504929,12.904943,13.504967,14.105865"
IN_B_NOT_A,736,0,0,8,"64,192,0,255,89,93,98,94",5,"0.505055,4.304946,8.105929,9.704975,13.304989"
IN_B_NOT_A,736,0,0,8,"64,192,0,255,89,94,98,94",11,"1.106963,4.505309,4.705006,7.304923,9.106085,9.504954,10.105949,10.505007,11.904976,12.304922,12.505013"
IN_B_NOT_A,767,0,0,8,"0,142,0,0,255,255,255,255",141,"0.055058,0.155041,0.255053,0.355068,0.455141,0.555154,0.664231,0.755037,0.855577,0.955129,1.055137,1.155117,1.255141,1.355066,1.455096,1.555097,1.655191,1.755027,1.855039,1.9551,2.055009,2.155051,2.255006,2.354998,2.455111,2.555092,2.659683,2.755066,2.855025,2.955434,3.055049,3.155054,3.255059,3.355111,3.455139,3.555152,3.656132,3.7551,3.855068,3.955204,4.054973,4.154983,4.254965,4.355111,4.455114,4.555174,4.660062,4.754961,4.854941,4.955041,5.054935,5.154962,5.254921,5.354991,5.455919,5.554978,5.655086,5.754976,5.854915,5.955031,6.05592,6.154989,6.254947,6.354984,6.455689,6.555003,6.66035,6.754942,6.854925,6.955637,7.054917,7.15498,7.254942,7.35494,7.455467,7.555106,7.655155,7.755043,7.854956,7.955088,8.054983,8.15504,8.254996,8.355021,8.455234,8.555387,8.659262,8.755076,8.85501,8.955122,9.055023,9.154992,9.254981,9.355009,9.455095,9.555031,9.655978,9.754983,9.854977,9.955023,10.054968,10.154984,10.255017,10.35504,10.455294,10.555052,10.662215,10.755067,10.855096,10.955078,11.054977,11.15501,11.254981,11.354987,11.455023,11.555027,11.655141,11.755055,11.854973,11.955009,12.054993,12.154974,12.254976,12.355013,12.454977,12.555045,12.660256,12.754998,12.854997,12.955027,13.055003,13.154957,13.254978,13.354988,13.45498,13.555033,13.656478,13.754876,13.854908,13.954967,14.054956"
IN_B_NOT_A,770,0,0,8,"0,2,0,16,8,0,0,0",4,"3.051634,5.871634,8.831573,11.451674"
IN_B_NOT_A,778,0,0,8,"132,128,0,128,252,15,0,103",3,"0.745134,3.425195,3.745182"
IN_B_NOT_A,778,0,0,8,"132,128,0,129,252,15,0,103",14,"1.526915,1.745021,2.745019,4.035003,4.745047,5.745029,6.745002,7.745013,8.744994,9.744913,10.7449,11.744944,12.744873,13.745003"
IN_B_NOT_A,782,0,0,8,"68,108,28,9,7,255,7,255",14,"0.486625,1.485841,2.485652,3.485381,4.485164,5.484923,6.484691,7.484469,8.484235,9.484027,10.483782,11.483547,12.48332,13.483089"
IN_B_NOT_A,798,0,0,6,"0,68,0,192,0,0,,",7,"8.871749,8.891796,9.381454,9.881116,10.380784,10.880658,11.380065"
IN_B_NOT_A,798,0,0,6,"0,72,0,192,0,0,,",6,"5.913791,6.383475,6.88314,7.382806,7.882421,8.382128"
IN_B_NOT_A,798,0,0,6,"0,76,0,192,0,0,,",7,"3.116692,3.385699,3.885175,4.384792,4.884503,5.384168,5.883832"
IN_B_NOT_A,802,0,0,8,"2,52,0,0,55,255,255,255",1,13.834975
IN_B_NOT_A,802,0,0,8,"2,55,0,0,55,255,255,255",1,10.735982
IN_B_NOT_A,802,0,0,8,"2,57,0,0,55,255,255,255",1,0.535205
IN_B_NOT_A,802,0,0,8,"2,62,0,0,55,255,255,255",3,"5.835871,10.335136,10.63503"
IN_B_NOT_A,802,0,0,8,"2,63,0,0,55,255,255,255",3,"0.635247,3.235157,5.235754"
IN_B_NOT_A,802,0,0,8,"2,64,0,0,55,255,255,255",2,"10.935025,11.335025"
IN_B_NOT_A,802,0,0,8,"2,65,0,0,55,255,255,255",5,"0.737946,2.335102,4.635027,11.53512,13.335161"
IN_B_NOT_A,802,0,0,8,"2,66,0,0,55,255,255,255",3,"10.535152,11.235025,13.736021"
IN_B_NOT_A,802,0,0,8,"2,67,0,0,55,255,255,255",1,11.134976
IN_B_NOT_A,802,0,0,8,"2,68,0,0,55,255,255,255",5,"2.535093,5.034976,11.434984,13.535139,13.635064"
IN_B_NOT_A,802,0,0,8,"2,69,0,0,55,255,255,255",9,"0.435223,4.334968,4.834952,4.934952,6.835616,9.135088,10.434961,11.634978,11.93497"
IN_B_NOT_A,802,0,0,8,"2,70,0,0,55,255,255,255",10,"0.33511,1.935094,2.737084,3.135152,4.234976,6.635652,8.535254,8.736198,9.335025,14.034942"
IN_B_NOT_A,802,0,0,8,"2,71,0,0,55,255,255,255",7,"1.135106,6.435702,8.935169,9.035113,13.23506,13.435129,13.934975"
IN_B_NOT_A,802,0,0,8,"2,72,0,0,55,255,255,255",6,"5.434984,5.736881,5.935844,7.736438,12.635,12.835052"
IN_B_NOT_A,802,0,0,8,"2,73,0,0,55,255,255,255",11,"0.935106,1.335086,2.135116,2.435068,3.53514,4.134988,6.535692,8.635196,9.535175,9.934968,11.034972"
IN_B_NOT_A,802,0,0,8,"2,74,0,0,55,255,255,255",13,"1.235052,2.935127,3.335145,3.935059,5.334947,6.135756,6.93562,7.435491,8.035335,8.235503,8.335271,10.135056,13.135006"
IN_B_NOT_A,802,0,0,8,"2,75,0,0,55,255,255,255",4,"1.535076,2.835099,5.535899,9.735971"
IN_B_NOT_A,802,0,0,8,"2,76,0,0,55,255,255,255",16,"0.035878,0.135118,1.435135,1.737062,2.0351,2.635137,3.435145,3.635174,4.434972,6.235322,7.035559,7.835381,11.736031,12.234976,12.935027,13.035006"
IN_B_NOT_A,802,0,0,8,"2,77,0,0,55,255,255,255",5,"7.135553,7.235889,7.935344,9.435013,10.835007"
IN_B_NOT_A,802,0,0,8,"2,78,0,0,55,255,255,255",6,"4.736935,6.035788,7.335487,7.63543,9.235093,12.034962"
IN_B_NOT_A,802,0,0,8,"2,79,0,0,55,255,255,255",6,"1.835093,3.737167,4.534963,7.53549,8.83515,9.634979"
IN_B_NOT_A,802,0,0,8,"2,80,0,0,55,255,255,255",5,"4.036966,5.635927,8.13537,8.435259,10.035003"
IN_B_NOT_A,802,0,0,8,"2,81,0,0,55,255,255,255",6,"0.235113,3.035121,5.134943,9.835001,12.335017,12.434964"
IN_B_NOT_A,802,0,0,8,"2,82,0,0,55,255,255,255",4,"0.835096,1.035097,6.736657,12.535116"
IN_B_NOT_A,802,0,0,8,"2,83,0,0,55,255,255,255",2,"6.335738,10.235076"
IN_B_NOT_A,802,0,0,8,"2,84,0,0,55,255,255,255",2,"1.635144,2.235097"
IN_B_NOT_A,802,0,0,8,"2,85,0,0,55,255,255,255",1,11.835052
IN_B_NOT_A,802,0,0,8,"2,86,0,0,55,255,255,255",2,"12.134993,12.736001"
IN_B_NOT_A,802,0,0,8,"2,87,0,0,55,255,255,255",1,3.835205
IN_B_NOT_A,813,0,0,8,"2,41,2,41,1,171,85,0",11,"0.616745,1.616698,2.616659,3.616689,4.616608,5.616538,6.616635,7.616545,8.616654,9.61663,10.616561"
IN_B_NOT_A,813,0,0,8,"2,42,2,42,1,171,85,0",3,"11.616533,12.61656,13.616644"
IN_B_NOT_A,818,0,0,8,"0,80,216,80,109,9,255,25",28,"0.145034,0.645421,1.145034,1.645528,2.145034,2.645294,3.145119,3.645421,4.14521,4.645676,5.14507,5.645426,6.145075,6.645404,7.145162,7.645502,8.145057,8.645243,9.144952,9.645314,10.144937,10.645381,11.144942,11.645392,12.144918,12.645301,13.144915,13.645258"
IN_B_NOT_A,826,0,0,8,"24,56,69,127,127,127,127,127",2,"12.473459,13.473229"
IN_B_NOT_A,826,0,0,8,"24,56,70,127,127,127,127,127",2,"10.473884,11.473655"
IN_B_NOT_A,826,0,0,8,"24,56,71,127,127,127,127,127",2,"8.474396,9.47415"
IN_B_NOT_A,826,0,0,8,"24,56,72,127,127,127,127,127",2,"6.474824,7.4746"
IN_B_NOT_A,826,0,0,8,"24,56,73,127,127,127,127,127",1,5.475973
IN_B_NOT_A,826,0,0,8,"24,56,74,127,127,127,127,127",4,"1.475994,2.476101,3.476081,4.475959"
IN_B_NOT_A,826,0,0,8,"24,56,75,127,127,127,127,127",1,0.476266
IN_B_NOT_A,827,0,0,8,"42,255,2,158,0,0,0,0",9,"12.933236,13.133235,13.233171,13.333154,13.433153,13.633083,13.833039,13.933017,14.033029"
IN_B_NOT_A,827,0,0,8,"42,255,2,160,0,0,0,0",4,"12.133422,12.333384,12.534147,12.733299"
IN_B_NOT_A,827,0,0,8,"42,255,2,168,0,0,0,0",18,"9.833976,9.933937,10.033904,10.133903,10.233852,10.333896,10.433851,10.534191,10.633774,10.733768,10.833739,10.933697,11.033691,11.133649,11.333646,11.534135,11.73357,11.93349"
IN_B_NOT_A,827,0,0,8,"42,255,2,174,0,0,0,0",11,"8.034377,8.33431,8.434266,8.634235,8.834173,9.034144,9.234132,9.334056,9.434055,9.63399,9.73397"
IN_B_NOT_A,827,0,0,8,"42,255,2,188,0,0,0,0",18,"5.035945,5.236723,5.43595,5.734895,5.934868,6.236292,6.334774,6.434736,6.534735,6.634686,6.934659,7.03459,7.134596,7.234928,7.43453,7.634469,7.734453,7.834412"
IN_B_NOT_A,827,0,0,8,"42,255,2,199,0,0,0,0",18,"0.936068,1.336043,1.636106,1.836054,2.236059,2.33606,2.436028,2.536054,2.736116,2.936085,3.236119,3.436103,3.736191,3.936016,4.235938,4.435934,4.535921,4.735978"
IN_B_NOT_A,827,0,0,8,"42,255,2,207,0,0,0,0",2,"0.236906,0.636212"
IN_B_NOT_A,827,0,0,8,"43,255,2,158,0,0,0,0",3,"13.033219,13.533118,13.733086"
IN_B_NOT_A,827,0,0,8,"43,255,2,160,0,0,0,0",4,"12.233452,12.43337,12.633359,12.833296"
IN_B_NOT_A,827,0,0,8,"43,255,2,168,0,0,0,0",5,"11.233662,11.433626,11.633579,11.833509,12.033465"
IN_B_NOT_A,827,0,0,8,"43,255,2,174,0,0,0,0",7,"8.134381,8.234542,8.534285,8.73422,8.9342,9.134127,9.534218"
IN_B_NOT_A,827,0,0,8,"43,255,2,188,0,0,0,0",13,"4.935921,5.135908,5.335912,5.534942,5.634935,5.834886,6.034827,6.1348,6.734683,6.834654,7.334526,7.534513,7.934386"
IN_B_NOT_A,827,0,0,8,"43,255,2,199,0,0,0,0",23,"0.836061,1.036066,1.136071,1.236845,1.436104,1.536045,1.736097,1.936592,2.036069,2.136086,2.636102,2.836068,3.03609,3.136118,3.336115,3.536105,3.636143,3.836174,4.035972,4.135954,4.335934,4.635997,4.835918"
IN_B_NOT_A,827,0,0,8,"43,255,2,201,0,0,0,0",1,0.736137
IN_B_NOT_A,827,0,0,8,"43,255,2,207,0,0,0,0",5,"0.036852,0.136229,0.336189,0.436201,0.536178"
IN_B_NOT_A,828,0,0,8,"0,101,1,244,0,0,0,0",8,"1.397606,6.924624,6.954656,7.472009,8.471804,9.204146,9.471543,10.383879"
IN_B_NOT_A,828,0,0,8,"0,101,1,245,0,0,0,0",1,0.52318
IN_B_NOT_A,828,0,0,8,"0,102,1,246,0,0,0,0",12,"0.648941,1.705995,3.022662,3.472967,4.472703,5.472477,6.472246,10.49385,11.471086,11.953512,12.470891,13.471477"
IN_B_NOT_A,828,0,0,8,"0,102,1,247,0,0,0,0",11,"0.496209,0.573591,1.423043,1.473402,2.49573,6.884687,10.343914,10.403894,10.471316,11.683575,11.743557"
IN_B_NOT_A,828,0,0,8,"0,102,1,248,0,0,0,0",1,11.703603
IN_B_NOT_A,828,0,0,8,"0,102,1,255,0,0,0,0",9,"0.457123,0.546723,2.473198,6.872176,6.904667,9.184137,10.371364,11.671106,11.723569"
IN_B_NOT_A,848,0,0,8,"0,48,12,7,233,11,13,1",1,10.653097
IN_B_NOT_A,848,0,0,8,"1,48,12,7,233,11,13,1",1,11.653086
IN_B_NOT_A,848,0,0,8,"2,48,12,7,233,11,13,1",1,12.653017
IN_B_NOT_A,848,0,0,8,"3,48,12,7,233,11,13,1",1,13.652109
IN_B_NOT_A,848,0,0,8,"50,47,12,7,233,11,13,1",1,0.65318
IN_B_NOT_A,848,0,0,8,"51,47,12,7,233,11,13,1",1,1.653206
IN_B_NOT_A,848,0,0,8,"52,47,12,7,233,11,13,1",1,2.652996
IN_B_NOT_A,848,0,0,8,"53,47,12,7,233,11,13,1",1,3.653106
IN_B_NOT_A,848,0,0,8,"54,47,12,7,233,11,13,1",1,4.653376
IN_B_NOT_A,848,0,0,8,"55,47,12,7,233,11,13,1",1,5.653101
IN_B_NOT_A,848,0,0,8,"56,47,12,7,233,11,13,1",1,6.653113
IN_B_NOT_A,848,0,0,8,"57,47,12,7,233,11,13,1",1,7.653171
IN_B_NOT_A,848,0,0,8,"58,47,12,7,233,11,13,1",1,8.652955
IN_B_NOT_A,848,0,0,8,"59,47,12,7,233,11,13,1",1,9.652988
IN_B_NOT_A,876,0,0,8,"84,29,47,93,96,139,120,75",14,"0.656017,1.656109,2.655838,3.655147,4.656217,5.656005,6.655954,7.656078,8.655792,9.654994,10.655937,11.656064,12.656403,13.65495"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,49",1,0.65885
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,51",2,"1.659013,2.658699"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,53",2,"3.659035,4.659078"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,55",2,"5.658915,6.658825"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,57",2,"7.65952,8.660184"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,47,0,59",2,"9.659427,10.658386"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,48,0,1",2,"11.659516,12.659271"
IN_B_NOT_A,908,0,0,8,"233,7,11,13,17,48,0,3",1,13.659398
,,,,,,,
=== SUMMARY ===,,,,,,,
Total messages in A,210,,,,,,
Total messages in B,202,,,,,,
Unique to A,113,,,,,,
Unique to B,105,,,,,,
Messages in common,97,,,,,,
